,BE,NL,FR,CH,AT,CZ,GB,NO_2,HU,IT_NORD,ES,SI,RS,PL,ME,DK_1,RO,LT,BG,SE_3,LV,BA,NO_1,SE_4,NO_5,SK,EE,DK_2,FI,NO_4,SE_1,SE_2,DE_LU,MK,PT,GR,NO_3,IT_SUD,IT_CSUD,IT_CNOR,IT_SARD,IT_SICI,IT_CALA,HR
2026-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 01:00:00+00:00,0.0,0.0,0.6071804576167549,0.0,0.0,0.7110047727100631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878329437492721,0.0,0.012027237502981913,0.0,0.0,0.0,0.0,0.0,0.17936836903095704,0.0,0.7739689863405383,0.0,0.0,0.0,0.0,1.7178145758988708,9.167030400583592,20.590468074868507,0.0,0.26752476932308417,1.3213058108681317,0.0,0.7070065288915044,0.0,0.0,0.0,0.0,1.9919705788722475,0.0
2026-01-01 02:00:00+00:00,0.0,0.0,32.98654518260763,0.0,0.0,7.1910596279169186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166521679410283,0.0,10.664511698182318,0.0,1.8565816583489767,0.0,8.560441371732065,0.0,0.0,0.0,0.0,0.0,7.349107946827829,0.0,0.0,0.0,7.318553790272116,12.056947941944047,74.86934969400058,186.74561604322145,0.0,0.0,8.68849106420646,0.0,6.802466309540161,0.0,0.0,0.0,0.0,16.7936755032584,0.0
2026-01-01 03:00:00+00:00,0.0,0.0,50.72004645115533,0.0,0.0,11.064220722059092,5.053733454932316,0.0,0.0,0.0,0.0,0.0,0.0,9.054821744935566,0.0,13.496923868911976,0.0,3.1644146402422346,0.0,14.313728139277536,0.0,0.0,0.0,0.0,2.176128986833248,9.372731815262933,0.0,0.0,0.0,0.0,16.399581032770534,111.64993031036495,297.89814973189493,0.0,0.0,8.203462032143124,0.0,7.165934873275823,0.0,0.0,0.0,0.0,26.141192195940494,0.0
2026-01-01 04:00:00+00:00,0.0,0.0,37.10751625776653,0.0,0.0,11.022584525891645,21.51930156828262,0.0,0.0,0.0,0.0,0.0,0.0,25.626252548580037,0.0,7.618200968218838,0.0,3.6175873764361413,0.0,16.65000144942941,0.0,0.0,0.0,0.0,6.049063185459326,10.056554319782776,0.0,0.0,0.0,0.0,20.18188406497309,136.36897158152073,368.3770497347544,0.0,0.0,8.707497898327357,0.0,7.332518431910637,0.0,0.0,0.0,0.0,31.515016088666425,0.0
2026-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14.668053585372451,33.01508751057256,0.0,0.0,0.0,0.0,0.0,0.0,54.746435219149156,0.0,4.500192409599963,0.0,0.0,0.0,17.053360710063014,0.0,0.0,0.0,0.0,9.284483165820616,10.26732668005981,0.0,0.0,0.0,0.0,25.742915828365028,154.2293459697311,467.6594481453546,0.0,0.0,1.1146353074199091,0.0,8.92081241577006,0.0,0.0,5.277888321246538,0.0,35.820014731475325,0.0
2026-01-01 06:00:00+00:00,0.0,0.0,21.60548222264936,0.0,0.0,6.435084648394382,17.258246820421007,0.0,0.0,0.0,0.0,0.0,0.0,56.09039128960571,0.0,1.205114862223644,0.0,0.0,0.0,8.365555586750832,0.0,0.0,0.0,0.0,10.635288413568796,12.54724425688881,0.0,0.0,0.0,0.8271890988331285,26.27019704859049,134.86014031397332,412.3121068044827,0.0,0.0,3.49826383864649,0.0,12.86799105031391,0.0,0.0,0.0,0.0,31.67170374465751,0.0
2026-01-01 07:00:00+00:00,0.0,0.0,8.169920482105589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.073899695433134,0.0,1.6419364954017017,8.819678257636355,0.0,11.540334285344693,0.0,0.0,0.0,0.0,0.0,12.21535262234317,6.2309384953705464,0.0,0.0,0.0,32.28580428479611,23.580734130115143,119.27709673333908,344.098900525085,0.0,0.0,20.511575911787357,0.0,15.343452150762301,0.0,0.0,0.5052112293543685,0.0,29.405164701125553,0.0
2026-01-01 08:00:00+00:00,1.2509134751576367,0.0,45.16759095462322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.19351773530137,0.0,2.2010524402588705,20.71745108157704,0.0,21.91386524380137,0.0,0.0,0.0,0.0,0.0,13.45464641652288,0.29871793220985715,0.0,0.0,0.0,0.0,27.995165936018605,134.705334803874,367.0775515399077,0.0,0.0,30.463573496327612,0.0,26.60697588960446,0.0,0.0,5.377951068700728,0.0,16.200691986114716,0.0
2026-01-01 09:00:00+00:00,0.0,0.0,86.74062770787792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.69392819724154,0.0,3.694062661891897,20.964712546781673,0.0,14.787092235693693,0.0,0.0,0.0,0.0,0.0,15.219921792420616,0.0,0.0,0.0,0.0,21.60770211949161,22.16479295551008,110.10216519884682,294.60597986558474,0.0,0.0,26.54813043172721,0.0,30.93605473369001,0.0,0.0,3.4109304181370037,0.0,9.49889913510525,0.0
2026-01-01 10:00:00+00:00,0.0,0.0,75.82854521788279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00442368905772,0.0,3.435211879668868,20.365356861527843,0.0,1.3415238615366167,0.0,0.0,0.0,0.0,0.0,15.285402572835018,0.0,0.0,0.0,0.0,22.851445352879008,21.010502707245593,102.0172920809041,266.76173524338867,0.0,0.0,24.68176206693589,0.0,33.40337490592726,0.0,0.0,0.0,0.0,7.988423560210961,0.0
2026-01-01 11:00:00+00:00,0.0,0.0,129.75483699564447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08257963336564521,0.0,0.0,51.40582177011494,0.0,2.5271485236384392,20.14590149705682,0.0,1.5354871144184965,0.0,0.0,0.0,0.0,0.0,4.033344571521256,0.0,0.0,0.0,0.0,20.761013894306053,20.734898967515214,99.02568496438947,234.87376960828712,0.0,0.0,22.02229427742067,0.0,35.636287937021294,0.0,0.0,0.0,0.0,8.010930245299894,0.0
2026-01-01 12:00:00+00:00,0.0,0.0,114.9863770765258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.84726160495151,0.0,5.684813238380131,16.68597656521946,0.0,0.2430219175478512,0.0,0.0,0.0,0.0,0.0,5.693001308378374,0.0,0.0,0.0,0.0,17.695074311802923,20.445283262812772,95.59768236628628,229.23419023921005,0.0,0.0,14.82138926521957,0.0,29.529455641663457,0.0,0.0,1.8243019956085342,0.0,7.487171206393374,0.0
2026-01-01 13:00:00+00:00,0.0,0.0,124.19489304440228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.570927167576972,0.0,6.972107020524896,10.25688916619291,1.380863831936872,0.0,0.0,0.0,0.0,0.0,0.0,5.482447856374819,0.32889665815223706,0.0,0.0,0.0,8.331769710799708,18.38975869271565,84.42378298549804,207.5655930065545,0.0,0.0,5.312280798297749,0.0,24.54311109773859,0.0,0.0,1.7407253154113298,0.0,5.980953647823544,0.0
2026-01-01 14:00:00+00:00,0.0,0.0,81.36176892333107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9342308406096065,0.0,16.47126685181247,0.0,3.9516898247922216,3.2320628397763254,1.7956636675368707,0.0,0.0,0.0,0.0,0.0,0.0,1.6654412687537765,2.8207533092223454,0.0,0.0,0.0,16.817794584156015,16.738738827727826,69.02731412594683,168.19858817796083,0.0,0.0,0.0,0.0,15.760643441252444,0.0,0.0,0.34916292422448636,0.0,8.177878803848976,1.172001589047853
2026-01-01 15:00:00+00:00,0.0,0.0,89.6424858141571,0.0,0.0,0.04447040862426042,0.0,0.0,0.0,0.0,0.0,4.188981052774078,0.0,17.558582226856398,0.0,9.962247796044037,2.137427472644948,2.407097783070891,0.0,0.0,0.0,0.0,0.0,0.0,1.4315966520174987,3.1348352089319675,0.0,0.0,0.0,5.71499517334851,18.253021612762364,71.15988297854632,159.25795312373276,0.0,0.0,0.0,0.0,8.639965104142334,0.0,0.0,0.0,0.0,12.881083877372447,1.3853737149745464
2026-01-01 16:00:00+00:00,0.0,0.0,79.89336190926028,0.0,0.0,0.3302619244651869,0.0,0.46604703241245843,0.0,0.0,0.0,5.450774518739217,0.0,16.562490235422775,0.0,6.1682467581638845,0.6876421281811093,1.8680621698195108,0.0,0.0,0.0,0.0,0.0,0.0,3.082186358997103,3.9309885601739083,0.0,0.0,0.0,0.3395596208724183,17.081030512134394,65.43447548597354,139.64035902212717,0.0,8.516689909023667,0.0,0.0,7.329684001033832,0.0,0.0,0.0,0.0,10.97515580070235,0.4679840524972974
2026-01-01 17:00:00+00:00,0.0,0.0,55.85121014718983,0.0,0.0,0.0,0.0,2.678903138730041,0.0,0.0,0.0,5.501099830956315,0.0,20.296731155817156,0.0,9.7142214662636,0.5336593008292266,2.159178044118878,0.0,0.0,0.0,0.0,0.0,0.0,2.60694440214122,3.9194634385922167,0.0,0.965619693589286,0.0,10.529684489861186,18.12403485193448,66.87254334599892,142.4787143923184,0.0,17.75841791863059,0.0,0.0,9.387911472888286,0.0,0.0,0.0,0.0,12.079085032019309,0.9175778781210261
2026-01-01 18:00:00+00:00,0.0,0.0,63.77753127734757,0.0,0.0,0.0,0.0,3.35930750958287,0.0,0.0,0.0,3.491400754369475,0.0,22.709562623536204,0.0,11.895801516479215,4.2126758582605115,2.688876804901894,0.0,0.0,0.0,0.0,0.0,0.0,1.5547144961828223,3.9372473929625786,0.0,5.416589534770063,0.0,7.860186813569162,22.461728102369836,80.74934148662285,172.7817966734807,0.0,23.706010698328807,0.0,0.0,14.783201437820559,0.0,0.0,0.0,0.0,16.73521766638864,1.6288093530263752
