,ME_IT_CSUD,IT_CSUD_ME,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_CSUD_IT_CNOR_net_export,IT_CSUD_IT_SARD_net_export,IT_CSUD_IT_SUD_net_export,IT_CSUD_ME_net_export,Net Export
2026-01-15 21:00:00+00:00,102.0,282.0,3085.5,0.0,0.0,889.25,373.5,0.0,-889.25,373.5,-3085.5,180.0,-3421.25
2026-01-15 22:00:00+00:00,128.0,158.0,2645.25,0.0,0.0,1000.0,193.0,0.0,-1000.0,193.0,-2645.25,30.0,-3422.25
2026-01-15 23:00:00+00:00,300.0,11.0,2243.75,0.0,0.0,1018.25,551.75,0.0,-1018.25,551.75,-2243.75,-289.0,-2999.25
2026-01-16 00:00:00+00:00,300.0,0.0,2204.25,0.0,0.0,829.75,620.75,0.0,-829.75,620.75,-2204.25,-300.0,-2713.25
2026-01-16 01:00:00+00:00,300.0,0.0,2236.75,0.0,0.0,814.75,720.0,0.0,-814.75,720.0,-2236.75,-300.0,-2631.5
2026-01-16 02:00:00+00:00,300.0,0.0,2168.75,0.0,0.0,852.25,720.0,0.0,-852.25,720.0,-2168.75,-300.0,-2601.0
2026-01-16 03:00:00+00:00,300.0,0.0,2086.5,0.0,0.0,531.75,422.5,0.0,-531.75,422.5,-2086.5,-300.0,-2495.75
2026-01-16 04:00:00+00:00,188.0,17.0,2000.25,0.0,0.0,463.75,114.0,0.0,-463.75,114.0,-2000.25,-171.0,-2521.0
2026-01-16 05:00:00+00:00,37.0,96.0,2660.25,0.0,157.75,205.25,217.5,0.0,-47.5,217.5,-2660.25,59.0,-2431.25
2026-01-16 06:00:00+00:00,32.0,272.0,2713.5,0.0,0.0,665.25,320.75,0.0,-665.25,320.75,-2713.5,240.0,-2818.0
2026-01-16 07:00:00+00:00,37.0,240.0,4097.25,0.0,709.25,0.0,369.0,0.0,709.25,369.0,-4097.25,203.0,-2816.0
2026-01-16 08:00:00+00:00,37.0,220.0,4663.0,0.0,1909.75,0.0,256.25,0.0,1909.75,256.25,-4663.0,183.0,-2314.0
2026-01-16 09:00:00+00:00,37.0,191.0,5008.0,0.0,2745.0,0.0,225.0,0.0,2745.0,225.0,-5008.0,154.0,-1884.0
2026-01-16 10:00:00+00:00,37.0,182.0,5008.0,0.0,2873.5,0.0,156.5,0.0,2873.5,156.5,-5008.0,145.0,-1833.0
2026-01-16 11:00:00+00:00,67.0,153.0,5287.5,0.0,3005.0,0.0,239.5,0.0,3005.0,239.5,-5287.5,86.0,-1957.0
2026-01-16 12:00:00+00:00,37.0,153.0,5183.0,0.0,3005.0,0.0,192.75,0.0,3005.0,192.75,-5183.0,116.0,-1869.25
2026-01-16 13:00:00+00:00,37.0,160.0,4566.25,0.0,2410.5,0.0,143.5,0.0,2410.5,143.5,-4566.25,123.0,-1889.25
2026-01-16 14:00:00+00:00,32.0,178.0,3787.25,0.0,1446.75,0.0,176.5,0.0,1446.75,176.5,-3787.25,146.0,-2018.0
2026-01-16 15:00:00+00:00,27.0,438.0,2713.75,0.0,248.0,98.5,232.75,0.0,149.5,232.75,-2713.75,411.0,-1920.5
2026-01-16 16:00:00+00:00,27.0,511.0,2373.75,0.0,228.0,62.0,0.0,531.5,166.0,-531.5,-2373.75,484.0,-2255.25
2026-01-16 17:00:00+00:00,27.0,510.0,2125.75,0.0,0.0,655.5,27.0,92.5,-655.5,-65.5,-2125.75,483.0,-2363.75
2026-01-16 18:00:00+00:00,27.0,510.0,2098.25,0.0,0.0,1329.5,406.25,0.0,-1329.5,406.25,-2098.25,483.0,-2538.5
2026-01-16 19:00:00+00:00,27.0,447.0,1674.5,0.0,0.0,1731.0,394.75,0.0,-1731.0,394.75,-1674.5,420.0,-2590.75
2026-01-16 20:00:00+00:00,27.0,267.0,2179.25,0.0,0.0,1114.75,301.75,0.0,-1114.75,301.75,-2179.25,240.0,-2752.25
2026-01-16 21:00:00+00:00,147.0,45.0,2558.25,0.0,0.0,548.0,222.5,0.0,-548.0,222.5,-2558.25,-102.0,-2985.75
2026-01-16 22:00:00+00:00,177.0,30.0,2098.5,0.0,0.0,855.0,126.75,0.0,-855.0,126.75,-2098.5,-147.0,-2973.75
2026-01-16 23:00:00+00:00,339.0,5.0,1980.0,0.0,0.0,1199.75,0.0,40.25,-1199.75,-40.25,-1980.0,-334.0,-3554.0
2026-01-17 00:00:00+00:00,339.0,0.0,2139.75,0.0,0.0,578.0,0.0,101.5,-578.0,-101.5,-2139.75,-339.0,-3158.25
2026-01-17 01:00:00+00:00,339.0,20.0,2059.0,0.0,0.0,424.75,0.0,132.75,-424.75,-132.75,-2059.0,-319.0,-2935.5
2026-01-17 02:00:00+00:00,369.0,20.0,1995.5,0.0,0.0,503.0,0.0,141.0,-503.0,-141.0,-1995.5,-349.0,-2988.5
2026-01-17 03:00:00+00:00,321.0,20.0,1878.25,0.0,0.0,551.5,0.0,160.5,-551.5,-160.5,-1878.25,-301.0,-2891.25
2026-01-17 04:00:00+00:00,295.0,0.0,1768.75,0.0,0.0,754.25,0.0,145.75,-754.25,-145.75,-1768.75,-295.0,-2963.75
2026-01-17 05:00:00+00:00,180.0,28.0,1568.5,0.0,0.0,1593.25,0.0,90.5,-1593.25,-90.5,-1568.5,-152.0,-3404.25
2026-01-17 06:00:00+00:00,175.0,0.0,2237.75,0.0,0.0,1535.5,0.0,33.25,-1535.5,-33.25,-2237.75,-175.0,-3981.5
2026-01-17 07:00:00+00:00,186.0,0.0,2493.25,0.0,0.0,1268.25,0.0,66.75,-1268.25,-66.75,-2493.25,-186.0,-4014.25
2026-01-17 08:00:00+00:00,186.0,5.0,3148.5,0.0,0.0,86.5,0.0,180.25,-86.5,-180.25,-3148.5,-181.0,-3596.25
2026-01-17 09:00:00+00:00,214.0,5.0,3172.0,0.0,655.5,0.0,0.0,355.0,655.5,-355.0,-3172.0,-209.0,-3080.5
2026-01-17 10:00:00+00:00,216.0,5.0,3230.0,0.0,1154.0,0.0,0.0,490.75,1154.0,-490.75,-3230.0,-211.0,-2777.75
2026-01-17 11:00:00+00:00,191.0,5.0,3276.75,0.0,1357.0,0.0,0.0,511.0,1357.0,-511.0,-3276.75,-186.0,-2616.75
2026-01-17 12:00:00+00:00,191.0,29.0,3216.75,0.0,1317.0,0.0,0.0,513.25,1317.0,-513.25,-3216.75,-162.0,-2575.0
2026-01-17 13:00:00+00:00,175.0,18.0,2943.5,0.0,785.75,0.0,0.0,495.25,785.75,-495.25,-2943.5,-157.0,-2810.0
2026-01-17 14:00:00+00:00,175.0,56.0,2647.75,0.0,4.25,149.75,0.0,383.75,-145.5,-383.75,-2647.75,-119.0,-3296.0
2026-01-17 15:00:00+00:00,63.0,168.0,2648.75,0.0,0.0,870.5,0.0,213.75,-870.5,-213.75,-2648.75,105.0,-3628.0
2026-01-17 16:00:00+00:00,64.0,216.0,2552.25,0.0,0.0,1676.75,0.0,142.75,-1676.75,-142.75,-2552.25,152.0,-4219.75
2026-01-17 17:00:00+00:00,63.0,220.0,2452.5,0.0,0.0,2074.5,0.0,149.5,-2074.5,-149.5,-2452.5,157.0,-4519.5
2026-01-17 18:00:00+00:00,132.0,178.0,2094.5,0.0,0.0,2833.5,22.5,0.0,-2833.5,22.5,-2094.5,46.0,-4859.5
2026-01-17 19:00:00+00:00,132.0,170.0,1961.5,0.0,0.0,2741.75,48.0,0.0,-2741.75,48.0,-1961.5,38.0,-4617.25
2026-01-17 20:00:00+00:00,132.0,67.0,2426.25,0.0,0.0,1578.0,0.0,36.5,-1578.0,-36.5,-2426.25,-65.0,-4105.75
2026-01-17 21:00:00+00:00,208.0,67.0,1980.75,0.0,0.0,1541.0,0.0,119.75,-1541.0,-119.75,-1980.75,-141.0,-3782.5
2026-01-17 22:00:00+00:00,322.0,53.0,1789.25,0.0,0.0,1484.75,0.0,213.25,-1484.75,-213.25,-1789.25,-269.0,-3756.25
2026-01-17 23:00:00+00:00,496.0,69.0,1647.0,0.0,0.0,1288.0,0.0,242.0,-1288.0,-242.0,-1647.0,-427.0,-3604.0
2026-01-18 00:00:00+00:00,496.0,80.0,1440.25,0.0,0.0,1070.25,0.0,337.25,-1070.25,-337.25,-1440.25,-416.0,-3263.75
2026-01-18 01:00:00+00:00,471.0,80.0,1602.25,0.0,0.0,656.75,0.0,372.25,-656.75,-372.25,-1602.25,-391.0,-3022.25
2026-01-18 02:00:00+00:00,471.0,60.0,1745.5,0.0,0.0,338.75,0.0,389.5,-338.75,-389.5,-1745.5,-411.0,-2884.75
2026-01-18 03:00:00+00:00,471.0,33.0,1848.75,0.0,1.25,113.0,0.0,408.25,-111.75,-408.25,-1848.75,-438.0,-2806.75
2026-01-18 04:00:00+00:00,496.0,21.0,1902.75,0.0,0.0,154.5,0.0,378.5,-154.5,-378.5,-1902.75,-475.0,-2910.75
2026-01-18 05:00:00+00:00,477.0,49.0,1855.5,0.0,0.0,490.0,0.0,339.25,-490.0,-339.25,-1855.5,-428.0,-3112.75
2026-01-18 06:00:00+00:00,407.0,27.0,1807.0,0.0,0.0,944.0,0.0,247.75,-944.0,-247.75,-1807.0,-380.0,-3378.75
2026-01-18 07:00:00+00:00,407.0,16.0,2227.5,0.0,0.0,653.0,0.0,204.75,-653.0,-204.75,-2227.5,-391.0,-3476.25
2026-01-18 08:00:00+00:00,457.0,8.0,3294.0,0.0,593.25,0.0,0.0,254.75,593.25,-254.75,-3294.0,-449.0,-3404.5
2026-01-18 09:00:00+00:00,450.0,0.0,3619.0,0.0,1251.25,0.0,0.0,376.75,1251.25,-376.75,-3619.0,-450.0,-3194.5
2026-01-18 10:00:00+00:00,450.0,1.0,3775.0,0.0,1546.75,0.0,0.0,447.5,1546.75,-447.5,-3775.0,-449.0,-3124.75
2026-01-18 11:00:00+00:00,445.0,10.0,3528.0,0.0,1144.75,0.0,0.0,473.75,1144.75,-473.75,-3528.0,-435.0,-3292.0
2026-01-18 12:00:00+00:00,445.0,32.0,3156.75,0.0,776.0,0.0,0.0,471.5,776.0,-471.5,-3156.75,-413.0,-3265.25
2026-01-18 13:00:00+00:00,445.0,36.0,3025.0,0.0,527.75,0.0,0.0,428.75,527.75,-428.75,-3025.0,-409.0,-3335.0
2026-01-18 14:00:00+00:00,220.0,124.0,3003.5,0.0,83.25,233.5,0.0,328.25,-150.25,-328.25,-3003.5,-96.0,-3578.0
2026-01-18 15:00:00+00:00,90.0,280.0,3535.0,0.0,316.5,0.0,0.0,152.25,316.5,-152.25,-3535.0,190.0,-3180.75
2026-01-18 16:00:00+00:00,37.0,333.0,3784.5,0.0,65.25,49.75,12.25,13.75,15.5,-1.5,-3784.5,296.0,-3474.5
2026-01-18 17:00:00+00:00,37.0,333.0,3620.0,0.0,0.0,494.25,69.75,0.0,-494.25,69.75,-3620.0,296.0,-3748.5
2026-01-18 18:00:00+00:00,90.0,368.0,3868.0,0.0,0.0,425.25,97.25,0.0,-425.25,97.25,-3868.0,278.0,-3918.0
2026-01-18 19:00:00+00:00,90.0,195.0,3528.0,0.0,0.0,517.75,67.75,0.0,-517.75,67.75,-3528.0,105.0,-3873.0
2026-01-18 20:00:00+00:00,100.0,195.0,3449.25,0.0,11.25,190.5,3.75,22.5,-179.25,-18.75,-3449.25,95.0,-3552.25
2026-01-18 21:00:00+00:00,390.0,137.0,3418.75,0.0,222.0,27.75,0.0,129.25,194.25,-129.25,-3418.75,-253.0,-3606.75
2026-01-18 22:00:00+00:00,415.0,116.0,2986.75,0.0,125.5,0.5,0.0,204.75,125.0,-204.75,-2986.75,-299.0,-3365.5
2026-01-18 23:00:00+00:00,475.0,54.0,3090.75,0.0,905.5,0.0,0.0,202.0,905.5,-202.0,-3090.75,-421.0,-2808.25
2026-01-19 00:00:00+00:00,475.0,28.0,3389.75,0.0,1369.75,0.0,0.0,53.0,1369.75,-53.0,-3389.75,-447.0,-2520.0
2026-01-19 01:00:00+00:00,475.0,24.0,3489.5,0.0,1772.0,0.0,2.5,184.25,1772.0,-181.75,-3489.5,-451.0,-2350.25
2026-01-19 02:00:00+00:00,450.0,24.0,3542.0,0.0,2141.75,0.0,0.0,358.5,2141.75,-358.5,-3542.0,-426.0,-2184.75
2026-01-19 03:00:00+00:00,475.0,24.0,3555.75,0.0,2152.25,0.0,0.0,381.25,2152.25,-381.25,-3555.75,-451.0,-2235.75
2026-01-19 04:00:00+00:00,275.0,207.0,3716.75,0.0,1983.5,0.0,0.0,396.75,1983.5,-396.75,-3716.75,-68.0,-2198.0
2026-01-19 05:00:00+00:00,37.0,265.0,3860.75,0.0,2016.5,0.0,0.0,328.0,2016.5,-328.0,-3860.75,228.0,-1944.25
2026-01-19 06:00:00+00:00,37.0,299.0,3600.25,0.0,1569.75,0.0,0.0,206.5,1569.75,-206.5,-3600.25,262.0,-1975.0
2026-01-19 07:00:00+00:00,37.0,289.0,4625.0,0.0,2336.5,0.0,0.0,145.75,2336.5,-145.75,-4625.0,252.0,-2182.25
2026-01-19 08:00:00+00:00,90.0,262.0,4820.0,0.0,2466.5,0.0,0.0,257.25,2466.5,-257.25,-4820.0,172.0,-2438.75
2026-01-19 09:00:00+00:00,145.0,163.0,4808.0,0.0,2487.25,0.0,0.0,298.25,2487.25,-298.25,-4808.0,18.0,-2601.0
2026-01-19 10:00:00+00:00,142.0,160.0,4807.75,0.0,2682.5,0.0,0.0,347.0,2682.5,-347.0,-4807.75,18.0,-2454.25
2026-01-19 11:00:00+00:00,140.0,166.0,3500.0,0.0,1628.5,0.0,0.0,416.75,1628.5,-416.75,-3500.0,26.0,-2262.25
2026-01-19 12:00:00+00:00,140.0,127.0,3500.0,0.0,1717.0,0.0,0.0,446.0,1717.0,-446.0,-3500.0,-13.0,-2242.0
2026-01-19 13:00:00+00:00,94.0,136.0,3500.0,0.0,1699.75,0.0,0.0,492.75,1699.75,-492.75,-3500.0,42.0,-2251.0
2026-01-19 14:00:00+00:00,37.0,269.0,3499.75,0.0,1798.75,0.0,0.0,466.75,1798.75,-466.75,-3499.75,232.0,-1935.75
2026-01-19 15:00:00+00:00,37.0,472.0,3500.0,0.0,1966.5,0.0,0.0,670.5,1966.5,-670.5,-3500.0,435.0,-1769.0
2026-01-19 16:00:00+00:00,37.0,496.0,3500.0,0.0,2210.5,0.0,0.0,867.75,2210.5,-867.75,-3500.0,459.0,-1698.25
2026-01-19 17:00:00+00:00,37.0,495.0,3991.75,0.0,2555.75,0.0,0.0,846.0,2555.75,-846.0,-3991.75,458.0,-1824.0
2026-01-19 18:00:00+00:00,37.0,532.0,3969.75,0.0,2107.25,0.0,0.0,538.5,2107.25,-538.5,-3969.75,495.0,-1906.0
2026-01-19 19:00:00+00:00,37.0,514.0,4156.0,0.0,1568.0,0.0,0.0,309.0,1568.0,-309.0,-4156.0,477.0,-2420.0
2026-01-19 20:00:00+00:00,37.0,429.0,4226.0,0.0,1877.5,0.0,0.0,346.25,1877.5,-346.25,-4226.0,392.0,-2302.75
2026-01-19 21:00:00+00:00,80.0,412.0,4221.75,0.0,2078.75,0.0,0.0,427.5,2078.75,-427.5,-4221.75,332.0,-2238.5
2026-01-19 22:00:00+00:00,195.0,388.0,3940.75,0.0,1961.75,0.0,0.0,518.25,1961.75,-518.25,-3940.75,193.0,-2304.25
2026-01-19 23:00:00+00:00,415.0,0.0,3483.25,0.0,1845.75,0.0,0.0,405.5,1845.75,-405.5,-3483.25,-415.0,-2458.0
2026-01-20 00:00:00+00:00,415.0,0.0,3757.5,0.0,2267.75,0.0,0.0,252.5,2267.75,-252.5,-3757.5,-415.0,-2157.25
2026-01-20 01:00:00+00:00,415.0,0.0,3817.25,0.0,2760.5,0.0,0.0,388.0,2760.5,-388.0,-3817.25,-415.0,-1859.75
2026-01-20 02:00:00+00:00,415.0,25.0,3837.75,0.0,2874.25,0.0,0.0,505.75,2874.25,-505.75,-3837.75,-390.0,-1859.25
2026-01-20 03:00:00+00:00,415.0,21.0,3425.0,0.0,2721.5,0.0,0.0,704.25,2721.5,-704.25,-3425.0,-394.0,-1801.75
2026-01-20 04:00:00+00:00,275.0,30.0,3425.0,0.0,2413.5,0.0,0.0,639.25,2413.5,-639.25,-3425.0,-245.0,-1895.75
2026-01-20 05:00:00+00:00,32.0,113.0,3713.0,0.0,2359.75,0.0,0.0,667.5,2359.75,-667.5,-3713.0,81.0,-1939.75
2026-01-20 06:00:00+00:00,27.0,178.0,3671.25,0.0,1957.0,0.0,0.0,614.0,1957.0,-614.0,-3671.25,151.0,-2177.25
2026-01-20 07:00:00+00:00,38.0,186.0,3477.0,0.0,2000.0,0.0,0.0,780.25,2000.0,-780.25,-3477.0,148.0,-2109.25
2026-01-20 08:00:00+00:00,114.0,102.0,3476.75,0.0,1975.25,0.0,0.0,556.75,1975.25,-556.75,-3476.75,-12.0,-2070.25
2026-01-20 09:00:00+00:00,150.0,64.0,3500.0,0.0,2000.0,0.0,0.0,394.5,2000.0,-394.5,-3500.0,-86.0,-1980.5
2026-01-20 10:00:00+00:00,142.0,10.0,3500.0,0.0,2000.0,0.0,0.0,85.75,2000.0,-85.75,-3500.0,-132.0,-1717.75
2026-01-20 11:00:00+00:00,142.0,10.0,2992.0,0.0,1945.5,0.0,0.0,388.25,1945.5,-388.25,-2992.0,-132.0,-1566.75
2026-01-20 12:00:00+00:00,140.0,10.0,2992.0,0.0,2000.0,0.0,0.0,465.0,2000.0,-465.0,-2992.0,-130.0,-1587.0
2026-01-20 13:00:00+00:00,99.0,52.0,3398.0,0.0,2000.0,0.0,0.0,509.25,2000.0,-509.25,-3398.0,-47.0,-1954.25
2026-01-20 14:00:00+00:00,90.0,166.0,3398.0,0.0,2000.0,0.0,0.0,468.5,2000.0,-468.5,-3398.0,76.0,-1790.5
2026-01-20 15:00:00+00:00,27.0,196.0,3722.0,0.0,2000.0,0.0,0.0,442.5,2000.0,-442.5,-3722.0,169.0,-1995.5
2026-01-20 16:00:00+00:00,27.0,223.0,3701.0,0.0,2000.0,0.0,0.0,676.5,2000.0,-676.5,-3701.0,196.0,-2181.5
2026-01-20 17:00:00+00:00,39.0,278.0,3543.5,0.0,1586.0,0.0,0.0,671.5,1586.0,-671.5,-3543.5,239.0,-2390.0
2026-01-20 18:00:00+00:00,32.0,250.0,3534.0,0.0,980.0,0.0,0.0,329.0,980.0,-329.0,-3534.0,218.0,-2665.0
2026-01-20 19:00:00+00:00,38.0,247.0,3335.0,0.0,831.25,0.0,0.0,314.25,831.25,-314.25,-3335.0,209.0,-2609.0
2026-01-20 20:00:00+00:00,32.0,198.0,3464.0,0.0,1599.75,0.0,0.0,425.5,1599.75,-425.5,-3464.0,166.0,-2123.75
2026-01-20 21:00:00+00:00,281.0,42.0,3994.0,0.0,1934.0,0.0,0.0,511.75,1934.0,-511.75,-3994.0,-239.0,-2810.75
2026-01-20 22:00:00+00:00,315.0,19.0,3324.75,0.0,1420.25,0.0,0.0,569.0,1420.25,-569.0,-3324.75,-296.0,-2769.5
2026-01-20 23:00:00+00:00,461.0,0.0,3004.5,0.0,1445.75,0.0,0.0,505.5,1445.75,-505.5,-3004.5,-461.0,-2525.25
2026-01-21 00:00:00+00:00,459.0,0.0,3345.75,0.0,1638.75,0.0,0.0,214.75,1638.75,-214.75,-3345.75,-459.0,-2380.75
2026-01-21 01:00:00+00:00,459.0,0.0,3354.25,0.0,1693.75,0.0,0.0,202.0,1693.75,-202.0,-3354.25,-459.0,-2321.5
2026-01-21 02:00:00+00:00,473.0,0.0,3230.25,0.0,1852.0,0.0,0.0,240.75,1852.0,-240.75,-3230.25,-473.0,-2092.0
2026-01-21 03:00:00+00:00,449.0,0.0,3074.25,0.0,2120.75,0.0,0.0,534.75,2120.75,-534.75,-3074.25,-449.0,-1937.25
2026-01-21 04:00:00+00:00,316.0,0.0,2650.75,0.0,1749.0,0.0,0.0,517.75,1749.0,-517.75,-2650.75,-316.0,-1735.5
2026-01-21 05:00:00+00:00,59.0,234.0,3451.0,0.0,1927.75,0.0,0.0,419.75,1927.75,-419.75,-3451.0,175.0,-1768.0
2026-01-21 06:00:00+00:00,27.0,329.0,3433.0,0.0,1190.75,0.0,0.0,436.25,1190.75,-436.25,-3433.0,302.0,-2376.5
2026-01-21 07:00:00+00:00,77.0,227.0,3410.0,0.0,1080.5,0.0,0.0,562.75,1080.5,-562.75,-3410.0,150.0,-2742.25
2026-01-21 08:00:00+00:00,270.0,227.0,3410.0,0.0,1075.75,0.0,0.0,308.5,1075.75,-308.5,-3410.0,-43.0,-2685.75
2026-01-21 09:00:00+00:00,249.0,143.0,3756.0,0.0,1693.75,0.0,0.0,282.75,1693.75,-282.75,-3756.0,-106.0,-2451.0
2026-01-21 10:00:00+00:00,302.0,21.0,3756.0,0.0,2014.0,0.0,0.0,326.75,2014.0,-326.75,-3756.0,-281.0,-2349.75
2026-01-21 11:00:00+00:00,302.0,13.0,3184.5,0.0,1026.5,0.0,0.0,253.0,1026.5,-253.0,-3184.5,-289.0,-2700.0
2026-01-21 12:00:00+00:00,292.0,3.0,3247.75,0.0,1147.0,0.0,0.0,226.0,1147.0,-226.0,-3247.75,-289.0,-2615.75
2026-01-21 13:00:00+00:00,154.0,55.0,3443.25,0.0,949.0,0.0,0.0,175.0,949.0,-175.0,-3443.25,-99.0,-2768.25
2026-01-21 14:00:00+00:00,27.0,325.0,3391.0,0.0,1022.0,0.0,0.0,265.25,1022.0,-265.25,-3391.0,298.0,-2336.25
2026-01-21 15:00:00+00:00,27.0,422.0,3238.75,0.0,562.25,0.0,0.0,138.0,562.25,-138.0,-3238.75,395.0,-2419.5
2026-01-21 16:00:00+00:00,27.0,454.0,2824.0,0.0,92.5,260.75,13.0,183.5,-168.25,-170.5,-2824.0,427.0,-2735.75
2026-01-21 17:00:00+00:00,27.0,454.0,2160.75,0.0,0.0,783.5,0.0,213.5,-783.5,-213.5,-2160.75,427.0,-2730.75
2026-01-21 18:00:00+00:00,27.0,459.0,2395.5,0.0,0.0,720.25,18.25,137.0,-720.25,-118.75,-2395.5,432.0,-2802.5
2026-01-21 19:00:00+00:00,46.0,420.0,2046.75,0.0,0.0,1327.25,167.75,0.0,-1327.25,167.75,-2046.75,374.0,-2832.25
2026-01-21 20:00:00+00:00,244.0,320.0,2697.25,0.0,18.5,159.5,121.0,0.0,-141.0,121.0,-2697.25,76.0,-2641.25
2026-01-21 21:00:00+00:00,289.0,66.0,2602.75,0.0,0.0,406.25,49.0,0.0,-406.25,49.0,-2602.75,-223.0,-3183.0
2026-01-21 22:00:00+00:00,354.0,49.0,2246.25,0.0,0.0,834.5,114.75,0.0,-834.5,114.75,-2246.25,-305.0,-3271.0
2026-01-21 23:00:00+00:00,332.0,99.0,2746.0,0.0,465.0,0.0,269.0,0.0,465.0,269.0,-2746.0,-233.0,-2245.0
2026-01-22 00:00:00+00:00,432.0,82.0,2596.75,0.0,622.75,0.0,355.75,0.0,622.75,355.75,-2596.75,-350.0,-1968.25
2026-01-22 01:00:00+00:00,441.0,18.0,2724.0,0.0,781.25,0.0,497.25,0.0,781.25,497.25,-2724.0,-423.0,-1868.5
2026-01-22 02:00:00+00:00,438.0,4.0,2683.0,0.0,694.75,0.0,494.0,0.0,694.75,494.0,-2683.0,-434.0,-1928.25
2026-01-22 03:00:00+00:00,429.0,5.0,2354.75,0.0,512.25,0.0,294.75,0.0,512.25,294.75,-2354.75,-424.0,-1971.75
2026-01-22 04:00:00+00:00,157.0,164.0,2175.25,0.0,267.75,0.0,151.75,0.0,267.75,151.75,-2175.25,7.0,-1748.75
2026-01-22 05:00:00+00:00,59.0,273.0,3371.5,0.0,1179.75,0.0,115.75,22.5,1179.75,93.25,-3371.5,214.0,-1884.5
2026-01-22 06:00:00+00:00,27.0,250.0,3067.75,0.0,0.0,450.5,230.25,0.0,-450.5,230.25,-3067.75,223.0,-3065.0
2026-01-22 07:00:00+00:00,27.0,358.0,3607.25,0.0,338.0,125.0,56.5,149.0,213.0,-92.5,-3607.25,331.0,-3155.75
2026-01-22 08:00:00+00:00,27.0,278.0,3981.0,0.0,1141.25,0.0,129.5,36.5,1141.25,93.0,-3981.0,251.0,-2495.75
2026-01-22 09:00:00+00:00,27.0,228.0,4311.0,0.0,2070.25,0.0,129.0,0.0,2070.25,129.0,-4311.0,201.0,-1910.75
2026-01-22 10:00:00+00:00,52.0,210.0,4311.0,0.0,2627.25,0.0,47.75,0.0,2627.25,47.75,-4311.0,158.0,-1478.0
2026-01-22 11:00:00+00:00,52.0,172.0,4354.75,0.0,2453.0,0.0,67.5,0.0,2453.0,67.5,-4354.75,120.0,-1714.25
2026-01-22 12:00:00+00:00,42.0,251.0,4446.5,0.0,2571.75,0.0,86.5,0.0,2571.75,86.5,-4446.5,209.0,-1579.25
2026-01-22 13:00:00+00:00,27.0,263.0,3920.5,0.0,1744.75,0.0,85.75,0.0,1744.75,85.75,-3920.5,236.0,-1854.0
2026-01-22 14:00:00+00:00,27.0,409.0,3414.0,0.0,978.75,0.0,25.0,5.0,978.75,20.0,-3414.0,382.0,-2033.25
2026-01-22 15:00:00+00:00,27.0,483.0,2809.5,0.0,0.0,293.5,48.75,27.5,-293.5,21.25,-2809.5,456.0,-2625.75
2026-01-22 16:00:00+00:00,27.0,496.0,1878.25,0.0,0.0,1255.75,0.0,368.25,-1255.75,-368.25,-1878.25,469.0,-3033.25
2026-01-22 17:00:00+00:00,27.0,511.0,1757.0,0.0,0.0,1403.25,0.0,346.5,-1403.25,-346.5,-1757.0,484.0,-3022.75
2026-01-22 18:00:00+00:00,27.0,487.0,1887.5,0.0,0.0,1331.0,0.0,349.75,-1331.0,-349.75,-1887.5,460.0,-3108.25
2026-01-22 19:00:00+00:00,27.0,392.0,2047.0,0.0,0.0,1620.0,130.5,9.5,-1620.0,121.0,-2047.0,365.0,-3181.0
2026-01-22 20:00:00+00:00,27.0,305.0,3242.0,0.0,233.0,0.0,83.0,1.75,233.0,81.25,-3242.0,278.0,-2649.75
2026-01-22 21:00:00+00:00,42.0,201.0,3654.25,0.0,761.25,0.0,107.5,0.0,761.25,107.5,-3654.25,159.0,-2626.5
2026-01-22 22:00:00+00:00,247.0,102.0,3340.25,0.0,569.75,32.0,134.25,0.0,537.75,134.25,-3340.25,-145.0,-2813.25
2026-01-22 23:00:00+00:00,420.0,20.0,1857.0,0.0,0.0,298.0,262.75,0.0,-298.0,262.75,-1857.0,-400.0,-2292.25
2026-01-23 00:00:00+00:00,420.0,20.0,1698.0,0.0,85.5,29.75,186.0,0.0,55.75,186.0,-1698.0,-400.0,-1856.25
2026-01-23 01:00:00+00:00,420.0,20.0,1885.0,0.0,485.75,0.0,118.25,0.0,485.75,118.25,-1885.0,-400.0,-1681.0
2026-01-23 02:00:00+00:00,420.0,20.0,1903.0,0.0,615.75,0.0,83.25,0.0,615.75,83.25,-1903.0,-400.0,-1604.0
2026-01-23 03:00:00+00:00,420.0,20.0,1865.0,0.0,559.75,0.0,88.25,0.0,559.75,88.25,-1865.0,-400.0,-1617.0
2026-01-23 04:00:00+00:00,42.0,120.0,2243.75,0.0,202.75,0.0,56.75,0.0,202.75,56.75,-2243.75,78.0,-1906.25
2026-01-23 05:00:00+00:00,27.0,297.0,2607.5,0.0,67.0,104.5,119.0,0.0,-37.5,119.0,-2607.5,270.0,-2256.0
2026-01-23 06:00:00+00:00,27.0,378.0,2222.75,0.0,0.0,473.25,125.25,26.5,-473.25,98.75,-2222.75,351.0,-2246.25
2026-01-23 07:00:00+00:00,27.0,374.0,3120.75,0.0,379.75,0.0,18.0,70.75,379.75,-52.75,-3120.75,347.0,-2446.75
2026-01-23 08:00:00+00:00,27.0,239.0,3603.25,0.0,1146.0,0.0,28.25,35.0,1146.0,-6.75,-3603.25,212.0,-2252.0
