,DK_1_SE_3,SE_3_DK_1,SE_3_FI,FI_SE_3,SE_3_NO_1,NO_1_SE_3,SE_3_SE_2,SE_2_SE_3,SE_3_SE_4,SE_4_SE_3,SE_3_DK_1_net_export,SE_3_FI_net_export,SE_3_NO_1_net_export,SE_3_SE_2_net_export,SE_3_SE_4_net_export,Net Export
2026-01-23 01:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,0.0,0.0,3849.75,4014.5,0.0,-733.0,1200.0,0.0,-3849.75,4014.5,631.75
2026-01-23 02:00:00+00:00,658.0,0.0,1200.0,0.0,0.0,0.0,0.0,3880.5,3058.5,0.0,-658.0,1200.0,0.0,-3880.5,3058.5,-280.0
2026-01-23 03:00:00+00:00,618.0,0.0,1200.0,0.0,0.0,0.0,0.0,3432.5,2254.75,0.0,-618.0,1200.0,0.0,-3432.5,2254.75,-595.75
2026-01-23 04:00:00+00:00,685.25,0.0,1200.0,0.0,0.0,0.0,0.0,3739.25,3528.25,0.0,-685.25,1200.0,0.0,-3739.25,3528.25,303.75
2026-01-23 05:00:00+00:00,678.25,0.0,1200.0,0.0,0.0,0.0,0.0,5350.25,3321.5,0.0,-678.25,1200.0,0.0,-5350.25,3321.5,-1507.0
2026-01-23 06:00:00+00:00,464.75,0.0,1200.0,0.0,0.0,632.75,0.0,6151.25,4730.75,0.0,-464.75,1200.0,-632.75,-6151.25,4730.75,-1318.0
2026-01-23 07:00:00+00:00,685.0,0.0,1200.0,0.0,0.0,804.75,0.0,6096.75,4769.0,0.0,-685.0,1200.0,-804.75,-6096.75,4769.0,-1617.5
2026-01-23 08:00:00+00:00,688.5,0.0,1200.0,0.0,0.0,1057.75,0.0,5978.5,3610.75,0.0,-688.5,1200.0,-1057.75,-5978.5,3610.75,-2914.0
2026-01-23 09:00:00+00:00,86.25,0.0,1200.0,0.0,0.0,1156.75,0.0,5651.0,2662.25,0.0,-86.25,1200.0,-1156.75,-5651.0,2662.25,-3031.75
2026-01-23 10:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,453.25,0.0,5349.25,1786.25,0.0,0.0,1200.0,-453.25,-5349.25,1786.25,-2816.25
2026-01-23 11:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,344.5,0.0,5139.25,1124.25,0.0,0.0,1200.0,-344.5,-5139.25,1124.25,-3159.5
2026-01-23 12:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,369.75,0.0,5086.0,1188.75,0.0,0.0,1200.0,-369.75,-5086.0,1188.75,-3067.0
2026-01-23 13:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,332.0,0.0,5370.75,1470.75,0.0,0.0,1200.0,-332.0,-5370.75,1470.75,-3032.0
2026-01-23 14:00:00+00:00,365.5,0.0,1200.0,0.0,0.0,757.0,0.0,5589.25,2515.75,0.0,-365.5,1200.0,-757.0,-5589.25,2515.75,-2996.0
2026-01-23 15:00:00+00:00,725.25,0.0,1200.0,0.0,0.0,1261.75,0.0,5862.25,3493.0,0.0,-725.25,1200.0,-1261.75,-5862.25,3493.0,-3156.25
2026-01-23 16:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,575.25,0.0,6067.0,4092.75,0.0,-733.0,1200.0,-575.25,-6067.0,4092.75,-2082.5
2026-01-23 17:00:00+00:00,656.5,0.0,1200.0,0.0,0.0,1083.0,0.0,5936.75,4560.5,0.0,-656.5,1200.0,-1083.0,-5936.75,4560.5,-1915.75
2026-01-23 18:00:00+00:00,704.0,0.0,1200.0,0.0,0.0,770.75,0.0,5929.25,4567.0,0.0,-704.0,1200.0,-770.75,-5929.25,4567.0,-1637.0
2026-01-23 19:00:00+00:00,730.0,0.0,1200.0,0.0,0.0,178.5,0.0,5853.5,4277.0,0.0,-730.0,1200.0,-178.5,-5853.5,4277.0,-1285.0
2026-01-23 20:00:00+00:00,730.5,0.0,1200.0,0.0,0.0,33.5,0.0,5456.5,4011.25,0.0,-730.5,1200.0,-33.5,-5456.5,4011.25,-1009.25
2026-01-23 21:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,0.0,0.0,5272.25,4212.25,0.0,-733.0,1200.0,0.0,-5272.25,4212.25,-593.0
2026-01-23 22:00:00+00:00,500.75,0.0,1155.5,0.0,0.0,0.0,0.0,4438.75,3443.25,0.0,-500.75,1155.5,0.0,-4438.75,3443.25,-340.75
2026-01-23 23:00:00+00:00,406.25,0.0,1200.0,0.0,0.0,0.0,0.0,5149.5,2863.25,0.0,-406.25,1200.0,0.0,-5149.5,2863.25,-1492.5
2026-01-24 00:00:00+00:00,215.25,0.0,1200.0,0.0,0.0,243.5,0.0,5465.25,3256.5,0.0,-215.25,1200.0,-243.5,-5465.25,3256.5,-1467.5
2026-01-24 01:00:00+00:00,203.75,0.0,1200.0,0.0,0.0,154.5,0.0,5228.25,3090.75,0.0,-203.75,1200.0,-154.5,-5228.25,3090.75,-1295.75
2026-01-24 02:00:00+00:00,733.0,0.0,1200.0,0.0,0.0,0.0,0.0,4929.5,3179.25,0.0,-733.0,1200.0,0.0,-4929.5,3179.25,-1283.25
2026-01-24 03:00:00+00:00,530.25,0.0,1200.0,0.0,0.0,0.0,0.0,5165.75,3177.0,0.0,-530.25,1200.0,0.0,-5165.75,3177.0,-1319.0
2026-01-24 04:00:00+00:00,481.75,0.0,1200.0,0.0,0.0,0.0,0.0,5126.25,3078.0,0.0,-481.75,1200.0,0.0,-5126.25,3078.0,-1330.0
2026-01-24 05:00:00+00:00,16.25,0.0,1200.0,0.0,0.0,494.75,0.0,5586.25,3263.5,0.0,-16.25,1200.0,-494.75,-5586.25,3263.5,-1633.75
2026-01-24 06:00:00+00:00,331.75,0.0,1200.0,0.0,0.0,428.75,0.0,5722.5,3403.5,0.0,-331.75,1200.0,-428.75,-5722.5,3403.5,-1879.5
2026-01-24 07:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1371.75,0.0,5674.0,3570.0,0.0,0.0,1200.0,-1371.75,-5674.0,3570.0,-2275.75
2026-01-24 08:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1370.25,0.0,5950.75,3601.0,0.0,0.0,1200.0,-1370.25,-5950.75,3601.0,-2520.0
2026-01-24 09:00:00+00:00,0.0,45.0,1200.0,0.0,0.0,1652.75,0.0,5962.75,4047.0,0.0,45.0,1200.0,-1652.75,-5962.75,4047.0,-2323.5
2026-01-24 10:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1567.25,0.0,6073.0,3509.5,0.0,0.0,1200.0,-1567.25,-6073.0,3509.5,-2930.75
2026-01-24 11:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1401.75,0.0,5993.25,3155.5,0.0,0.0,1200.0,-1401.75,-5993.25,3155.5,-3039.5
2026-01-24 12:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1059.5,0.0,5932.0,2718.25,0.0,0.0,1200.0,-1059.5,-5932.0,2718.25,-3073.25
2026-01-24 13:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1416.25,0.0,5968.75,3109.5,0.0,0.0,1200.0,-1416.25,-5968.75,3109.5,-3075.5
2026-01-24 14:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1698.75,0.0,6145.75,3499.0,0.0,0.0,1200.0,-1698.75,-6145.75,3499.0,-3145.5
2026-01-24 15:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1662.5,0.0,6317.75,3351.5,0.0,0.0,1200.0,-1662.5,-6317.75,3351.5,-3428.75
2026-01-24 16:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1593.5,0.0,6644.75,3532.0,0.0,0.0,1200.0,-1593.5,-6644.75,3532.0,-3506.25
2026-01-24 17:00:00+00:00,0.0,36.0,1188.0,0.0,0.0,1594.0,0.0,6713.0,3967.5,0.0,36.0,1188.0,-1594.0,-6713.0,3967.5,-3115.5
2026-01-24 18:00:00+00:00,0.0,156.75,1081.75,0.0,0.0,1124.0,0.0,6884.75,4154.75,0.0,156.75,1081.75,-1124.0,-6884.75,4154.75,-2615.5
2026-01-24 19:00:00+00:00,0.0,315.0,938.75,0.0,0.0,1051.75,0.0,6759.25,4446.25,0.0,315.0,938.75,-1051.75,-6759.25,4446.25,-2111.0
2026-01-24 20:00:00+00:00,0.0,160.5,885.5,0.0,0.0,519.75,0.0,6592.25,4514.0,0.0,160.5,885.5,-519.75,-6592.25,4514.0,-1552.0
2026-01-24 21:00:00+00:00,0.0,536.5,897.0,0.0,0.0,537.25,0.0,6736.5,3931.0,0.0,536.5,897.0,-537.25,-6736.5,3931.0,-1909.25
2026-01-24 22:00:00+00:00,0.0,660.0,1120.5,0.0,0.0,370.75,0.0,6754.75,2996.25,0.0,660.0,1120.5,-370.75,-6754.75,2996.25,-2348.75
2026-01-24 23:00:00+00:00,0.0,684.0,869.25,0.0,0.0,321.75,0.0,6655.75,3053.25,0.0,684.0,869.25,-321.75,-6655.75,3053.25,-2371.0
2026-01-25 00:00:00+00:00,0.0,538.75,700.75,0.0,0.0,12.25,0.0,6447.0,2986.75,0.0,538.75,700.75,-12.25,-6447.0,2986.75,-2233.0
2026-01-25 01:00:00+00:00,0.0,355.0,477.5,0.0,0.0,0.0,0.0,5902.25,2890.25,0.0,355.0,477.5,0.0,-5902.25,2890.25,-2179.5
2026-01-25 02:00:00+00:00,0.0,215.0,340.25,0.0,0.0,0.0,0.0,5527.75,2910.5,0.0,215.0,340.25,0.0,-5527.75,2910.5,-2062.0
2026-01-25 03:00:00+00:00,0.0,287.25,297.75,0.0,0.0,0.0,0.0,5731.0,3122.0,0.0,287.25,297.75,0.0,-5731.0,3122.0,-2024.0
2026-01-25 04:00:00+00:00,0.0,289.0,243.0,0.0,0.0,0.0,0.0,5852.75,3216.75,0.0,289.0,243.0,0.0,-5852.75,3216.75,-2104.0
2026-01-25 05:00:00+00:00,0.0,684.0,151.5,0.0,0.0,264.75,0.0,6440.0,3522.75,0.0,684.0,151.5,-264.75,-6440.0,3522.75,-2346.5
2026-01-25 06:00:00+00:00,0.0,660.0,124.25,0.0,0.0,493.75,0.0,6540.0,3667.5,0.0,660.0,124.25,-493.75,-6540.0,3667.5,-2582.0
2026-01-25 07:00:00+00:00,0.0,733.0,12.5,7.0,0.0,431.25,0.0,6844.0,3741.0,0.0,733.0,5.5,-431.25,-6844.0,3741.0,-2795.75
2026-01-25 08:00:00+00:00,0.0,684.0,24.5,0.0,0.0,565.5,0.0,7016.25,3805.5,0.0,684.0,24.5,-565.5,-7016.25,3805.5,-3067.75
2026-01-25 09:00:00+00:00,0.0,663.5,28.25,3.0,0.0,630.25,0.0,7166.0,4206.75,0.0,663.5,25.25,-630.25,-7166.0,4206.75,-2900.75
2026-01-25 10:00:00+00:00,0.0,614.25,1.75,9.75,0.0,1019.75,0.0,7010.0,4037.75,0.0,614.25,-8.0,-1019.75,-7010.0,4037.75,-3385.75
2026-01-25 11:00:00+00:00,0.0,629.0,0.0,108.0,0.0,1190.75,0.0,6861.25,4021.75,0.0,629.0,-108.0,-1190.75,-6861.25,4021.75,-3509.25
2026-01-25 12:00:00+00:00,0.0,493.0,0.0,152.0,0.0,1213.25,0.0,6683.75,4030.25,0.0,493.0,-152.0,-1213.25,-6683.75,4030.25,-3525.75
2026-01-25 13:00:00+00:00,0.0,316.0,0.0,228.5,0.0,1170.0,0.0,6462.75,3961.25,0.0,316.0,-228.5,-1170.0,-6462.75,3961.25,-3584.0
2026-01-25 14:00:00+00:00,0.0,0.0,0.0,208.0,0.0,1016.75,0.0,6261.25,3742.75,0.0,0.0,-208.0,-1016.75,-6261.25,3742.75,-3743.25
2026-01-25 15:00:00+00:00,0.0,0.0,0.0,352.5,0.0,987.0,0.0,6195.75,3557.0,0.0,0.0,-352.5,-987.0,-6195.75,3557.0,-3978.25
2026-01-25 16:00:00+00:00,0.0,18.25,0.0,556.75,0.0,1247.25,0.0,6208.25,3906.25,0.0,18.25,-556.75,-1247.25,-6208.25,3906.25,-4087.75
2026-01-25 17:00:00+00:00,0.0,552.0,0.0,749.25,0.0,1291.0,0.0,6315.75,3781.5,0.0,552.0,-749.25,-1291.0,-6315.75,3781.5,-4022.5
2026-01-25 18:00:00+00:00,0.0,733.0,0.0,612.25,0.0,1147.25,0.0,6404.75,3741.5,0.0,733.0,-612.25,-1147.25,-6404.75,3741.5,-3689.75
2026-01-25 19:00:00+00:00,0.0,733.0,0.0,392.5,0.0,870.25,0.0,6457.75,3546.75,0.0,733.0,-392.5,-870.25,-6457.75,3546.75,-3440.75
2026-01-25 20:00:00+00:00,0.0,647.5,113.0,1.25,0.0,843.5,0.0,6376.25,3167.0,0.0,647.5,111.75,-843.5,-6376.25,3167.0,-3293.5
2026-01-25 21:00:00+00:00,0.0,733.0,76.5,0.0,0.0,657.25,0.0,6442.75,4245.0,0.0,733.0,76.5,-657.25,-6442.75,4245.0,-2045.5
2026-01-25 22:00:00+00:00,0.0,692.0,376.75,0.0,0.0,493.5,0.0,6335.75,3126.75,0.0,692.0,376.75,-493.5,-6335.75,3126.75,-2633.75
2026-01-25 23:00:00+00:00,0.0,508.0,551.25,0.0,0.0,462.25,0.0,6531.75,3036.25,0.0,508.0,551.25,-462.25,-6531.75,3036.25,-2898.5
2026-01-26 00:00:00+00:00,0.0,312.75,803.0,0.0,0.0,203.0,0.0,6872.5,3174.75,0.0,312.75,803.0,-203.0,-6872.5,3174.75,-2785.0
2026-01-26 01:00:00+00:00,0.0,73.75,1013.5,0.0,0.0,27.75,0.0,6893.25,3117.0,0.0,73.75,1013.5,-27.75,-6893.25,3117.0,-2716.75
2026-01-26 02:00:00+00:00,0.0,0.0,1188.5,0.0,0.0,0.0,0.0,6822.75,2951.75,0.0,0.0,1188.5,0.0,-6822.75,2951.75,-2682.5
2026-01-26 03:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,6936.25,3018.0,0.0,0.0,1200.0,0.0,-6936.25,3018.0,-2718.25
2026-01-26 04:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,174.25,0.0,6504.75,2453.0,0.0,0.0,1200.0,-174.25,-6504.75,2453.0,-3026.0
2026-01-26 05:00:00+00:00,270.25,0.0,1200.0,0.0,0.0,471.5,0.0,7292.5,4051.0,0.0,-270.25,1200.0,-471.5,-7292.5,4051.0,-2783.25
2026-01-26 06:00:00+00:00,519.0,0.0,1157.75,0.0,0.0,78.0,0.0,6832.0,3044.5,0.0,-519.0,1157.75,-78.0,-6832.0,3044.5,-3226.75
2026-01-26 07:00:00+00:00,673.0,0.0,911.0,0.0,0.0,111.75,0.0,6963.0,3429.25,0.0,-673.0,911.0,-111.75,-6963.0,3429.25,-3407.5
2026-01-26 08:00:00+00:00,689.0,0.0,791.5,0.0,0.0,0.0,0.0,6415.25,2971.0,0.0,-689.0,791.5,0.0,-6415.25,2971.0,-3341.75
2026-01-26 09:00:00+00:00,635.0,0.0,1069.0,0.0,0.0,0.0,0.0,6296.25,2634.5,0.0,-635.0,1069.0,0.0,-6296.25,2634.5,-3227.75
2026-01-26 10:00:00+00:00,660.0,0.0,1070.25,0.0,0.0,12.25,0.0,6359.0,2911.5,0.0,-660.0,1070.25,-12.25,-6359.0,2911.5,-3049.5
2026-01-26 11:00:00+00:00,404.75,0.0,1180.75,0.0,0.0,315.5,0.0,6549.5,3113.5,0.0,-404.75,1180.75,-315.5,-6549.5,3113.5,-2975.5
2026-01-26 12:00:00+00:00,599.0,0.0,1065.25,0.0,0.0,294.75,0.0,6256.0,3251.75,0.0,-599.0,1065.25,-294.75,-6256.0,3251.75,-2832.75
2026-01-26 13:00:00+00:00,162.5,0.0,1156.25,0.0,0.0,1102.75,0.0,6282.25,3625.0,0.0,-162.5,1156.25,-1102.75,-6282.25,3625.0,-2766.25
2026-01-26 14:00:00+00:00,0.0,0.0,1191.0,0.0,0.0,1179.5,0.0,6518.75,3673.5,0.0,0.0,1191.0,-1179.5,-6518.75,3673.5,-2833.75
2026-01-26 15:00:00+00:00,0.0,0.0,977.75,0.0,0.0,1026.0,0.0,6551.0,2474.5,0.0,0.0,977.75,-1026.0,-6551.0,2474.5,-4124.75
2026-01-26 16:00:00+00:00,0.0,0.0,902.75,0.0,0.0,956.75,0.0,6473.75,2267.0,0.0,0.0,902.75,-956.75,-6473.75,2267.0,-4260.75
2026-01-26 17:00:00+00:00,0.0,0.0,939.5,0.0,0.0,947.0,0.0,6395.75,2275.25,0.0,0.0,939.5,-947.0,-6395.75,2275.25,-4128.0
2026-01-26 18:00:00+00:00,0.0,0.0,861.75,0.0,0.0,924.75,0.0,6413.75,2583.0,0.0,0.0,861.75,-924.75,-6413.75,2583.0,-3893.75
2026-01-26 19:00:00+00:00,139.25,0.0,956.75,0.0,0.0,1030.75,0.0,6304.0,3515.25,0.0,-139.25,956.75,-1030.75,-6304.0,3515.25,-3002.0
2026-01-26 20:00:00+00:00,0.0,0.0,1181.25,0.0,0.0,969.0,0.0,6095.0,2666.75,0.0,0.0,1181.25,-969.0,-6095.0,2666.75,-3216.0
2026-01-26 21:00:00+00:00,0.0,248.0,1200.0,0.0,0.0,1281.0,0.0,6028.25,3003.25,0.0,248.0,1200.0,-1281.0,-6028.25,3003.25,-2858.0
2026-01-26 22:00:00+00:00,0.0,615.25,1059.75,0.0,0.0,954.5,0.0,6132.5,3836.5,0.0,615.25,1059.75,-954.5,-6132.5,3836.5,-1575.5
2026-01-26 23:00:00+00:00,0.0,521.25,1200.0,0.0,0.0,1441.5,0.0,5586.25,3027.5,0.0,521.25,1200.0,-1441.5,-5586.25,3027.5,-2279.0
2026-01-27 00:00:00+00:00,0.0,281.5,1200.0,0.0,0.0,1233.25,0.0,5425.75,3044.0,0.0,281.5,1200.0,-1233.25,-5425.75,3044.0,-2133.5
2026-01-27 01:00:00+00:00,0.0,126.75,1200.0,0.0,0.0,1256.5,0.0,5259.25,3112.0,0.0,126.75,1200.0,-1256.5,-5259.25,3112.0,-2077.0
2026-01-27 02:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1181.75,0.0,5267.25,3136.5,0.0,0.0,1200.0,-1181.75,-5267.25,3136.5,-2112.5
2026-01-27 03:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1159.25,0.0,5273.25,2980.0,0.0,0.0,1200.0,-1159.25,-5273.25,2980.0,-2252.5
2026-01-27 04:00:00+00:00,193.5,0.0,1200.0,0.0,0.0,1337.0,0.0,5376.25,3064.5,0.0,-193.5,1200.0,-1337.0,-5376.25,3064.5,-2642.25
2026-01-27 05:00:00+00:00,553.0,0.0,1200.0,0.0,0.0,1685.75,0.0,5672.75,3165.5,0.0,-553.0,1200.0,-1685.75,-5672.75,3165.5,-3546.0
2026-01-27 06:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1355.0,0.0,5729.0,2217.5,0.0,-660.0,1200.0,-1355.0,-5729.0,2217.5,-4326.5
2026-01-27 07:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1146.25,0.0,5688.0,1816.5,0.0,-660.0,1200.0,-1146.25,-5688.0,1816.5,-4477.75
2026-01-27 08:00:00+00:00,681.0,0.0,1200.0,0.0,0.0,1022.5,0.0,5736.0,1813.25,0.0,-681.0,1200.0,-1022.5,-5736.0,1813.25,-4426.25
2026-01-27 09:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1123.5,0.0,5705.25,2081.0,0.0,-660.0,1200.0,-1123.5,-5705.25,2081.0,-4207.75
2026-01-27 10:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1230.25,0.0,5537.25,1999.5,0.0,-660.0,1200.0,-1230.25,-5537.25,1999.5,-4228.0
2026-01-27 11:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1307.0,0.0,5460.25,2648.0,0.0,-660.0,1200.0,-1307.0,-5460.25,2648.0,-3579.25
2026-01-27 12:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1389.5,0.0,5434.25,3158.5,0.0,-660.0,1200.0,-1389.5,-5434.25,3158.5,-3125.25
2026-01-27 13:00:00+00:00,655.5,0.0,1200.0,0.0,0.0,1377.5,0.0,5601.0,3222.0,0.0,-655.5,1200.0,-1377.5,-5601.0,3222.0,-3212.0
2026-01-27 14:00:00+00:00,683.0,0.0,1200.0,0.0,0.0,1282.75,0.0,5718.25,3271.75,0.0,-683.0,1200.0,-1282.75,-5718.25,3271.75,-3212.25
2026-01-27 15:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1101.0,0.0,5929.0,2276.0,0.0,-660.0,1200.0,-1101.0,-5929.0,2276.0,-4214.0
2026-01-27 16:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,985.75,0.0,6167.75,2101.0,0.0,-660.0,1200.0,-985.75,-6167.75,2101.0,-4512.5
2026-01-27 17:00:00+00:00,637.5,0.0,1200.0,0.0,0.0,1002.5,0.0,6136.0,2924.25,0.0,-637.5,1200.0,-1002.5,-6136.0,2924.25,-3651.75
2026-01-27 18:00:00+00:00,354.5,0.0,1200.0,0.0,0.0,879.25,0.0,6165.75,3099.25,0.0,-354.5,1200.0,-879.25,-6165.75,3099.25,-3100.25
2026-01-27 19:00:00+00:00,6.25,0.0,1200.0,0.0,0.0,1123.0,0.0,5987.75,3152.25,0.0,-6.25,1200.0,-1123.0,-5987.75,3152.25,-2764.75
2026-01-27 20:00:00+00:00,459.0,0.0,1200.0,0.0,0.0,963.5,0.0,5937.5,3812.25,0.0,-459.0,1200.0,-963.5,-5937.5,3812.25,-2347.75
2026-01-27 21:00:00+00:00,558.75,0.0,1200.0,0.0,0.0,931.5,0.0,6025.25,4322.25,0.0,-558.75,1200.0,-931.5,-6025.25,4322.25,-1993.25
2026-01-27 22:00:00+00:00,27.25,0.0,1200.0,0.0,0.0,1185.75,0.0,5874.75,4272.25,0.0,-27.25,1200.0,-1185.75,-5874.75,4272.25,-1615.5
2026-01-27 23:00:00+00:00,376.0,0.0,1200.0,0.0,0.0,1188.75,0.0,4921.5,4062.5,0.0,-376.0,1200.0,-1188.75,-4921.5,4062.5,-1223.75
2026-01-28 00:00:00+00:00,14.5,0.0,1200.0,0.0,0.0,1330.5,0.0,4843.25,3953.0,0.0,-14.5,1200.0,-1330.5,-4843.25,3953.0,-1035.25
2026-01-28 01:00:00+00:00,33.5,0.0,1200.0,0.0,0.0,1333.25,0.0,4855.25,4070.25,0.0,-33.5,1200.0,-1333.25,-4855.25,4070.25,-951.75
2026-01-28 02:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1097.75,0.0,4796.25,3767.0,0.0,0.0,1200.0,-1097.75,-4796.25,3767.0,-927.0
2026-01-28 03:00:00+00:00,130.5,0.0,1200.0,0.0,0.0,521.75,0.0,4850.25,3398.75,0.0,-130.5,1200.0,-521.75,-4850.25,3398.75,-903.75
2026-01-28 04:00:00+00:00,309.75,0.0,1200.0,0.0,0.0,507.25,0.0,4813.5,3248.25,0.0,-309.75,1200.0,-507.25,-4813.5,3248.25,-1182.25
2026-01-28 05:00:00+00:00,37.25,0.0,1200.0,0.0,0.0,1166.0,0.0,5135.25,3152.75,0.0,-37.25,1200.0,-1166.0,-5135.25,3152.75,-1985.75
2026-01-28 06:00:00+00:00,151.75,0.0,1200.0,0.0,0.0,1586.25,0.0,5441.0,3220.25,0.0,-151.75,1200.0,-1586.25,-5441.0,3220.25,-2758.75
2026-01-28 07:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1343.5,0.0,5494.75,2389.75,0.0,0.0,1200.0,-1343.5,-5494.75,2389.75,-3248.5
2026-01-28 08:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1211.0,0.0,5572.5,1391.5,0.0,0.0,1200.0,-1211.0,-5572.5,1391.5,-4192.0
2026-01-28 09:00:00+00:00,2.25,0.0,1200.0,0.0,0.0,1075.0,0.0,5717.75,1734.5,0.0,-2.25,1200.0,-1075.0,-5717.75,1734.5,-3860.5
2026-01-28 10:00:00+00:00,82.75,0.0,1200.0,0.0,0.0,1089.25,0.0,5739.25,1695.25,0.0,-82.75,1200.0,-1089.25,-5739.25,1695.25,-4016.0
2026-01-28 11:00:00+00:00,281.75,0.0,1200.0,0.0,0.0,1187.75,0.0,5710.0,2102.25,0.0,-281.75,1200.0,-1187.75,-5710.0,2102.25,-3877.25
2026-01-28 12:00:00+00:00,673.0,0.0,1200.0,0.0,0.0,1290.25,0.0,5672.25,2603.0,0.0,-673.0,1200.0,-1290.25,-5672.25,2603.0,-3832.5
2026-01-28 13:00:00+00:00,594.25,0.0,1200.0,0.0,0.0,1440.0,0.0,5664.25,2681.0,0.0,-594.25,1200.0,-1440.0,-5664.25,2681.0,-3817.5
2026-01-28 14:00:00+00:00,190.75,0.0,1200.0,0.0,0.0,1305.75,0.0,5704.0,2038.75,0.0,-190.75,1200.0,-1305.75,-5704.0,2038.75,-3961.75
2026-01-28 15:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1097.0,0.0,5852.25,1543.25,0.0,0.0,1200.0,-1097.0,-5852.25,1543.25,-4206.0
2026-01-28 16:00:00+00:00,73.75,0.0,1200.0,0.0,0.0,951.25,0.0,6026.75,1461.5,0.0,-73.75,1200.0,-951.25,-6026.75,1461.5,-4390.25
2026-01-28 17:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,986.5,0.0,6220.0,1674.0,0.0,0.0,1200.0,-986.5,-6220.0,1674.0,-4332.5
2026-01-28 18:00:00+00:00,101.25,0.0,1200.0,0.0,0.0,1069.0,0.0,6174.25,2018.5,0.0,-101.25,1200.0,-1069.0,-6174.25,2018.5,-4126.0
2026-01-28 19:00:00+00:00,0.0,0.0,1151.0,0.0,0.0,936.75,0.0,5980.0,3053.75,0.0,0.0,1151.0,-936.75,-5980.0,3053.75,-2712.0
2026-01-28 20:00:00+00:00,24.0,0.0,1200.0,0.0,0.0,1080.5,0.0,5940.75,2203.75,0.0,-24.0,1200.0,-1080.5,-5940.75,2203.75,-3641.5
2026-01-28 21:00:00+00:00,62.75,0.0,1200.0,0.0,0.0,1018.25,0.0,5612.0,2148.0,0.0,-62.75,1200.0,-1018.25,-5612.0,2148.0,-3345.0
2026-01-28 22:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,813.25,0.0,5416.25,2320.75,0.0,0.0,1200.0,-813.25,-5416.25,2320.75,-2708.75
2026-01-28 23:00:00+00:00,0.0,21.5,1200.0,0.0,0.0,732.25,0.0,5440.25,3152.25,0.0,21.5,1200.0,-732.25,-5440.25,3152.25,-1798.75
2026-01-29 00:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,869.75,0.0,5279.0,3597.75,0.0,0.0,1200.0,-869.75,-5279.0,3597.75,-1351.0
2026-01-29 01:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,761.75,0.0,5002.5,3277.0,0.0,0.0,1200.0,-761.75,-5002.5,3277.0,-1287.25
2026-01-29 02:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,615.75,0.0,4637.25,2726.75,0.0,0.0,1200.0,-615.75,-4637.25,2726.75,-1326.25
2026-01-29 03:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,897.75,0.0,4440.75,2726.25,0.0,0.0,1200.0,-897.75,-4440.75,2726.25,-1412.25
2026-01-29 04:00:00+00:00,0.0,0.0,1200.0,0.0,0.0,1019.25,0.0,4497.75,2601.0,0.0,0.0,1200.0,-1019.25,-4497.75,2601.0,-1716.0
2026-01-29 05:00:00+00:00,346.0,0.0,1200.0,0.0,0.0,1230.0,0.0,5219.0,3063.25,0.0,-346.0,1200.0,-1230.0,-5219.0,3063.25,-2531.75
2026-01-29 06:00:00+00:00,660.0,0.0,1200.0,0.0,0.0,1588.0,0.0,5587.5,2423.5,0.0,-660.0,1200.0,-1588.0,-5587.5,2423.5,-4212.0
