,FI_NO_4,NO_4_FI,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_FI_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export
2026-01-01 00:00:00+00:00,1748.5,144.25,0.0,0.0,1723.65,159.8,79.5,0.0,0.0,-1604.25,1563.8500000000001,79.5,39.100000000000136
2026-01-01 01:00:00+00:00,470.0,420.75,0.0,0.0,469.525,497.375,0.0,0.0,0.0,-49.25,-27.850000000000023,0.0,-77.10000000000002
2026-01-01 02:00:00+00:00,1480.0,646.25,0.0,2527.0,3457.85,272.3,0.0,0.0,-2527.0,-833.75,3185.5499999999997,0.0,-175.20000000000027
2026-01-01 03:00:00+00:00,0.0,991.5,0.0,0.0,0.0,1166.575,0.0,0.0,0.0,991.5,-1166.575,0.0,-175.07500000000005
2026-01-01 04:00:00+00:00,0.0,963.5,0.0,0.0,0.0,1230.35,0.0,0.0,0.0,963.5,-1230.35,0.0,-266.8499999999999
2026-01-01 05:00:00+00:00,658.25,437.75,0.0,271.75,541.35,280.475,0.0,0.0,-271.75,-220.5,260.875,0.0,-231.375
2026-01-01 06:00:00+00:00,603.0,345.75,0.0,229.0,543.075,460.5,174.75,0.0,-229.0,-257.25,82.57500000000005,174.75,-228.92499999999995
2026-01-01 07:00:00+00:00,1802.75,0.0,0.0,0.0,1717.625,0.0,0.0,0.0,0.0,-1802.75,1717.625,0.0,-85.125
2026-01-01 08:00:00+00:00,0.0,198.25,0.0,152.25,0.0,0.0,0.0,0.0,-152.25,198.25,0.0,0.0,46.0
2026-01-01 09:00:00+00:00,1122.75,168.5,0.0,74.0,1280.975,87.375,176.0,0.0,-74.0,-954.25,1193.6,176.0,341.3499999999999
2026-01-01 10:00:00+00:00,1072.5,146.25,0.0,6.25,1359.775,0.0,151.5,0.0,-6.25,-926.25,1359.775,151.5,578.7750000000001
2026-01-01 11:00:00+00:00,1005.25,158.0,18.0,0.0,1312.55,0.0,140.25,0.0,18.0,-847.25,1312.55,140.25,623.55
2026-01-01 12:00:00+00:00,1057.0,281.25,0.0,0.0,1350.725,0.0,0.0,0.0,0.0,-775.75,1350.725,0.0,574.9749999999999
2026-01-01 13:00:00+00:00,588.5,151.75,3.0,0.0,663.5,0.0,78.75,0.0,3.0,-436.75,663.5,78.75,308.5
2026-01-01 14:00:00+00:00,1736.0,68.25,0.0,0.0,1912.15,0.0,0.0,0.0,0.0,-1667.75,1912.15,0.0,244.4000000000001
2026-01-01 15:00:00+00:00,597.0,59.5,0.0,0.0,637.55,0.0,0.0,0.0,0.0,-537.5,637.55,0.0,100.04999999999995
2026-01-01 16:00:00+00:00,130.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.75,0.0,0.0,-130.75
2026-01-01 17:00:00+00:00,1009.25,80.75,0.0,0.0,1261.2,0.0,0.0,0.0,0.0,-928.5,1261.2,0.0,332.70000000000005
2026-01-01 18:00:00+00:00,513.25,244.5,185.5,0.0,579.525,0.0,0.0,0.0,185.5,-268.75,579.525,0.0,496.275
2026-01-01 19:00:00+00:00,0.0,137.5,191.25,0.0,363.65,0.0,0.0,196.75,191.25,137.5,363.65,-196.75,495.65
2026-01-01 20:00:00+00:00,0.0,0.0,199.75,731.5,1690.95,0.0,0.0,686.75,-531.75,0.0,1690.95,-686.75,472.45000000000005
2026-01-01 21:00:00+00:00,56.25,0.0,129.5,865.25,1238.9,0.0,0.0,180.75,-735.75,-56.25,1238.9,-180.75,266.1500000000001
2026-01-01 22:00:00+00:00,1182.25,486.0,0.0,0.0,1314.8,0.0,0.0,564.5,0.0,-696.25,1314.8,-564.5,54.049999999999955
2026-01-01 23:00:00+00:00,0.0,0.0,0.0,39.0,38.075,0.0,0.0,211.5,-39.0,0.0,38.075,-211.5,-212.425
2026-01-02 00:00:00+00:00,0.0,0.0,0.0,54.5,80.1,0.0,0.0,343.5,-54.5,0.0,80.1,-343.5,-317.9
2026-01-02 01:00:00+00:00,0.0,0.0,0.0,234.75,0.0,0.0,0.0,146.0,-234.75,0.0,0.0,-146.0,-380.75
2026-01-02 02:00:00+00:00,0.0,0.0,0.0,248.5,0.0,0.0,0.0,148.0,-248.5,0.0,0.0,-148.0,-396.5
2026-01-02 03:00:00+00:00,0.0,0.0,0.0,4.25,91.025,0.0,0.0,466.0,-4.25,0.0,91.025,-466.0,-379.225
2026-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,156.075,0.0,0.0,324.75,0.0,0.0,156.075,-324.75,-168.675
2026-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,534.575,0.0,0.0,692.75,0.0,0.0,534.575,-692.75,-158.17499999999995
2026-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,459.175,0.0,0.0,672.0,0.0,0.0,459.175,-672.0,-212.825
2026-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,563.35,0.0,0.0,523.25,0.0,0.0,563.35,-523.25,40.10000000000002
2026-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,722.7,0.0,0.0,384.5,0.0,0.0,722.7,-384.5,338.20000000000005
2026-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,939.075,0.0,0.0,429.75,0.0,0.0,939.075,-429.75,509.32500000000005
2026-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,936.2,0.0,0.0,443.75,0.0,0.0,936.2,-443.75,492.45000000000005
2026-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,920.625,0.0,0.0,460.5,0.0,0.0,920.625,-460.5,460.125
2026-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,933.75,0.0,0.0,472.75,0.0,0.0,933.75,-472.75,461.0
2026-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,832.525,0.0,0.0,431.75,0.0,0.0,832.525,-431.75,400.775
2026-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,1039.525,0.0,0.0,535.25,0.0,0.0,1039.525,-535.25,504.2750000000001
2026-01-02 15:00:00+00:00,0.0,0.0,0.0,0.0,1108.05,0.0,0.0,562.0,0.0,0.0,1108.05,-562.0,546.05
2026-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,1073.9,0.0,0.0,533.75,0.0,0.0,1073.9,-533.75,540.1500000000001
2026-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,1072.225,0.0,0.0,532.25,0.0,0.0,1072.225,-532.25,539.9749999999999
2026-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,1009.725,0.0,0.0,496.75,0.0,0.0,1009.725,-496.75,512.975
2026-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,1007.325,0.0,0.0,522.0,0.0,0.0,1007.325,-522.0,485.32500000000005
2026-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,983.75,0.0,0.0,509.5,0.0,0.0,983.75,-509.5,474.25
2026-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,584.125,0.0,0.0,550.5,0.0,0.0,584.125,-550.5,33.625
2026-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,276.7,0.0,0.0,616.5,0.0,0.0,276.7,-616.5,-339.8
2026-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,1228.175,0.0,0.0,637.0,0.0,0.0,1228.175,-637.0,591.175
2026-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,1213.2,0.0,0.0,563.5,0.0,0.0,1213.2,-563.5,649.7
2026-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,1146.9,0.0,0.0,582.0,0.0,0.0,1146.9,-582.0,564.9000000000001
2026-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,1115.4,0.0,0.0,557.75,0.0,0.0,1115.4,-557.75,557.6500000000001
2026-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,1138.05,0.0,0.0,536.25,0.0,0.0,1138.05,-536.25,601.8
2026-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,1292.35,0.0,0.0,562.25,0.0,0.0,1292.35,-562.25,730.0999999999999
2026-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,1342.275,0.0,0.0,557.25,0.0,0.0,1342.275,-557.25,785.0250000000001
2026-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,1389.4,0.0,0.0,479.0,0.0,0.0,1389.4,-479.0,910.4000000000001
2026-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,1376.5,0.0,0.0,481.0,0.0,0.0,1376.5,-481.0,895.5
2026-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,1344.375,0.0,0.0,503.5,0.0,0.0,1344.375,-503.5,840.875
2026-01-03 09:00:00+00:00,0.0,0.0,0.0,0.0,1326.3,0.0,0.0,497.75,0.0,0.0,1326.3,-497.75,828.55
2026-01-03 10:00:00+00:00,0.0,0.0,0.0,0.0,1291.275,0.0,0.0,444.0,0.0,0.0,1291.275,-444.0,847.2750000000001
2026-01-03 11:00:00+00:00,0.0,0.0,0.0,0.0,1315.75,0.0,0.0,472.0,0.0,0.0,1315.75,-472.0,843.75
2026-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0,1320.4,0.0,0.0,461.0,0.0,0.0,1320.4,-461.0,859.4000000000001
2026-01-03 13:00:00+00:00,0.0,0.0,0.0,0.0,1315.425,0.0,0.0,446.25,0.0,0.0,1315.425,-446.25,869.175
2026-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0,1298.725,0.0,0.0,429.0,0.0,0.0,1298.725,-429.0,869.7249999999999
2026-01-03 15:00:00+00:00,0.0,0.0,0.0,0.0,1311.85,0.0,0.0,445.5,0.0,0.0,1311.85,-445.5,866.3499999999999
2026-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,1306.75,0.0,0.0,487.0,0.0,0.0,1306.75,-487.0,819.75
2026-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,1300.45,0.0,0.0,429.75,0.0,0.0,1300.45,-429.75,870.7
2026-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,1334.15,0.0,0.0,450.75,0.0,0.0,1334.15,-450.75,883.4000000000001
2026-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,1369.25,0.0,0.0,493.5,0.0,0.0,1369.25,-493.5,875.75
2026-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,1318.85,0.0,0.0,425.5,0.0,0.0,1318.85,-425.5,893.3499999999999
2026-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,1319.825,0.0,0.0,413.75,0.0,0.0,1319.825,-413.75,906.075
2026-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,1307.675,0.0,0.0,397.5,0.0,0.0,1307.675,-397.5,910.175
2026-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,1103.075,0.0,0.0,300.25,0.0,0.0,1103.075,-300.25,802.825
2026-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,1102.725,0.0,0.0,278.75,0.0,0.0,1102.725,-278.75,823.9749999999999
2026-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,1071.225,0.0,0.0,228.5,0.0,0.0,1071.225,-228.5,842.7249999999999
2026-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,1079.65,0.0,0.0,229.25,0.0,0.0,1079.65,-229.25,850.4000000000001
2026-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,1053.25,0.0,0.0,201.5,0.0,0.0,1053.25,-201.5,851.75
2026-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,988.725,0.0,0.0,144.0,0.0,0.0,988.725,-144.0,844.725
2026-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,1081.6,0.0,0.0,244.0,0.0,0.0,1081.6,-244.0,837.5999999999999
2026-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,938.1,0.0,0.0,94.5,0.0,0.0,938.1,-94.5,843.6
2026-01-04 07:00:00+00:00,0.0,0.0,398.25,0.0,451.625,0.0,0.0,0.0,398.25,0.0,451.625,0.0,849.875
2026-01-04 08:00:00+00:00,0.0,0.0,454.0,0.0,347.1,0.0,0.0,0.0,454.0,0.0,347.1,0.0,801.1
2026-01-04 09:00:00+00:00,0.0,0.0,358.5,0.0,421.85,0.0,0.0,0.0,358.5,0.0,421.85,0.0,780.35
2026-01-04 10:00:00+00:00,0.0,0.0,291.75,0.0,463.6,0.0,0.0,0.0,291.75,0.0,463.6,0.0,755.35
2026-01-04 11:00:00+00:00,0.0,0.0,254.25,0.0,504.8,0.0,0.0,0.0,254.25,0.0,504.8,0.0,759.05
2026-01-04 12:00:00+00:00,0.0,0.0,201.75,0.0,535.65,0.0,0.0,0.0,201.75,0.0,535.65,0.0,737.4
2026-01-04 13:00:00+00:00,0.0,0.0,204.5,0.0,539.0,0.0,0.0,0.0,204.5,0.0,539.0,0.0,743.5
2026-01-04 14:00:00+00:00,0.0,0.0,128.5,0.0,584.05,0.0,0.0,0.0,128.5,0.0,584.05,0.0,712.55
2026-01-04 15:00:00+00:00,0.0,0.0,153.75,0.0,590.025,0.0,0.0,0.0,153.75,0.0,590.025,0.0,743.775
2026-01-04 16:00:00+00:00,0.0,0.0,201.0,0.0,593.575,0.0,0.0,0.0,201.0,0.0,593.575,0.0,794.575
2026-01-04 17:00:00+00:00,0.0,0.0,225.5,0.0,599.925,0.0,0.0,0.0,225.5,0.0,599.925,0.0,825.425
2026-01-04 18:00:00+00:00,0.0,0.0,234.5,0.0,594.725,0.0,0.0,0.0,234.5,0.0,594.725,0.0,829.225
2026-01-04 19:00:00+00:00,0.0,0.0,269.0,0.0,581.5,0.0,0.0,0.0,269.0,0.0,581.5,0.0,850.5
2026-01-04 20:00:00+00:00,0.0,0.0,270.0,0.0,565.25,0.0,0.0,0.0,270.0,0.0,565.25,0.0,835.25
2026-01-04 21:00:00+00:00,0.0,0.0,260.0,0.0,559.6,0.0,0.0,0.0,260.0,0.0,559.6,0.0,819.6
2026-01-04 22:00:00+00:00,0.0,0.0,322.0,0.0,544.2,0.0,0.0,0.0,322.0,0.0,544.2,0.0,866.2
2026-01-04 23:00:00+00:00,0.0,0.0,541.25,0.0,406.825,0.0,0.0,0.0,541.25,0.0,406.825,0.0,948.075
2026-01-05 00:00:00+00:00,0.0,0.0,574.5,0.0,396.1,0.0,0.0,0.0,574.5,0.0,396.1,0.0,970.6
2026-01-05 01:00:00+00:00,0.0,0.0,562.0,0.0,424.125,0.0,0.0,0.0,562.0,0.0,424.125,0.0,986.125
2026-01-05 02:00:00+00:00,0.0,0.0,533.25,0.0,458.025,0.0,0.0,0.0,533.25,0.0,458.025,0.0,991.275
2026-01-05 03:00:00+00:00,0.0,0.0,464.75,0.0,507.175,0.0,0.0,0.0,464.75,0.0,507.175,0.0,971.925
2026-01-05 04:00:00+00:00,0.0,0.0,283.25,0.0,638.15,0.0,0.0,0.0,283.25,0.0,638.15,0.0,921.4
2026-01-05 05:00:00+00:00,0.0,0.0,81.0,0.0,724.0,0.0,0.0,0.0,81.0,0.0,724.0,0.0,805.0
2026-01-05 06:00:00+00:00,0.0,0.0,39.75,0.0,760.45,0.0,0.0,0.0,39.75,0.0,760.45,0.0,800.2
2026-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,742.9,0.0,0.0,0.0,0.0,0.0,742.9,0.0,742.9
2026-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,705.75,0.0,0.0,0.0,0.0,0.0,705.75,0.0,705.75
2026-01-05 09:00:00+00:00,0.0,0.0,0.0,0.0,651.45,0.0,0.0,0.0,0.0,0.0,651.45,0.0,651.45
2026-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0,607.975,0.0,0.0,0.0,0.0,0.0,607.975,0.0,607.975
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,586.275,0.0,0.0,0.0,0.0,0.0,586.275,0.0,586.275
2026-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,589.25,0.0,0.0,0.0,0.0,0.0,589.25,0.0,589.25
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,631.175,0.0,0.0,0.0,0.0,0.0,631.175,0.0,631.175
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,626.675,0.0,0.0,0.0,0.0,0.0,626.675,0.0,626.675
2026-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,741.2,0.0,0.0,0.0,0.0,0.0,741.2,0.0,741.2
2026-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,767.05,0.0,0.0,0.0,0.0,0.0,767.05,0.0,767.05
2026-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,785.425,0.0,0.0,0.0,0.0,0.0,785.425,0.0,785.425
2026-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,693.35,0.0,0.0,0.0,0.0,0.0,693.35,0.0,693.35
2026-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,676.175,0.0,0.0,0.0,0.0,0.0,676.175,0.0,676.175
2026-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,712.875,0.0,0.0,0.0,0.0,0.0,712.875,0.0,712.875
2026-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,746.925,0.0,0.0,0.0,0.0,0.0,746.925,0.0,746.925
2026-01-05 22:00:00+00:00,0.0,0.0,17.25,0.0,820.125,0.0,0.0,0.0,17.25,0.0,820.125,0.0,837.375
2026-01-05 23:00:00+00:00,0.0,0.0,476.5,0.0,491.725,0.0,0.0,0.0,476.5,0.0,491.725,0.0,968.225
2026-01-06 00:00:00+00:00,0.0,0.0,621.75,0.0,412.7,0.0,0.0,0.0,621.75,0.0,412.7,0.0,1034.45
2026-01-06 01:00:00+00:00,0.0,0.0,610.0,0.0,473.55,0.0,0.0,0.0,610.0,0.0,473.55,0.0,1083.55
2026-01-06 02:00:00+00:00,0.0,0.0,590.75,0.0,468.525,0.0,0.0,0.0,590.75,0.0,468.525,0.0,1059.275
2026-01-06 03:00:00+00:00,0.0,0.0,554.25,0.0,526.675,0.0,0.0,0.0,554.25,0.0,526.675,0.0,1080.925
2026-01-06 04:00:00+00:00,0.0,0.0,553.5,0.0,544.175,0.0,0.0,0.0,553.5,0.0,544.175,0.0,1097.675
2026-01-06 05:00:00+00:00,0.0,0.0,501.25,0.0,541.25,0.0,0.0,0.0,501.25,0.0,541.25,0.0,1042.5
2026-01-06 06:00:00+00:00,0.0,0.0,291.0,0.0,689.55,0.0,0.0,0.0,291.0,0.0,689.55,0.0,980.55
2026-01-06 07:00:00+00:00,0.0,0.0,231.0,0.0,749.1,0.0,0.0,0.0,231.0,0.0,749.1,0.0,980.1
2026-01-06 08:00:00+00:00,0.0,0.0,176.75,0.0,790.65,0.0,0.0,0.0,176.75,0.0,790.65,0.0,967.4
2026-01-06 09:00:00+00:00,0.0,0.0,177.5,0.0,787.475,0.0,0.0,0.0,177.5,0.0,787.475,0.0,964.975
2026-01-06 10:00:00+00:00,0.0,0.0,219.75,0.0,765.625,0.0,0.0,0.0,219.75,0.0,765.625,0.0,985.375
2026-01-06 11:00:00+00:00,0.0,0.0,278.75,0.0,720.1,0.0,0.0,0.0,278.75,0.0,720.1,0.0,998.85
2026-01-06 12:00:00+00:00,0.0,0.0,351.25,0.0,661.95,0.0,0.0,0.0,351.25,0.0,661.95,0.0,1013.2
2026-01-06 13:00:00+00:00,0.0,0.0,376.5,0.0,644.425,0.0,0.0,0.0,376.5,0.0,644.425,0.0,1020.925
2026-01-06 14:00:00+00:00,0.0,0.0,370.0,0.0,643.775,0.0,0.0,0.0,370.0,0.0,643.775,0.0,1013.775
2026-01-06 15:00:00+00:00,0.0,0.0,411.5,0.0,619.25,0.0,0.0,0.0,411.5,0.0,619.25,0.0,1030.75
2026-01-06 16:00:00+00:00,0.0,0.0,467.25,0.0,562.95,0.0,0.0,0.0,467.25,0.0,562.95,0.0,1030.2
2026-01-06 17:00:00+00:00,0.0,0.0,483.0,0.0,484.575,0.0,0.0,0.0,483.0,0.0,484.575,0.0,967.575
2026-01-06 18:00:00+00:00,0.0,0.0,578.25,0.0,404.525,0.0,0.0,0.0,578.25,0.0,404.525,0.0,982.775
2026-01-06 19:00:00+00:00,0.0,0.0,613.25,0.0,348.825,0.0,0.0,0.0,613.25,0.0,348.825,0.0,962.075
2026-01-06 20:00:00+00:00,0.0,0.0,585.25,0.0,413.975,0.0,0.0,0.0,585.25,0.0,413.975,0.0,999.225
2026-01-06 21:00:00+00:00,0.0,0.0,477.5,0.0,469.25,0.0,0.0,0.0,477.5,0.0,469.25,0.0,946.75
2026-01-06 22:00:00+00:00,0.0,0.0,500.25,0.0,511.3,0.0,0.0,0.0,500.25,0.0,511.3,0.0,1011.55
2026-01-06 23:00:00+00:00,0.0,0.0,250.0,0.0,823.15,0.0,0.0,0.0,250.0,0.0,823.15,0.0,1073.15
2026-01-07 00:00:00+00:00,0.0,0.0,294.25,0.0,801.8,0.0,0.0,0.0,294.25,0.0,801.8,0.0,1096.05
2026-01-07 01:00:00+00:00,0.0,0.0,335.5,0.0,702.675,0.0,0.0,0.0,335.5,0.0,702.675,0.0,1038.175
2026-01-07 02:00:00+00:00,0.0,0.0,262.75,0.0,872.9,0.0,0.0,0.0,262.75,0.0,872.9,0.0,1135.65
2026-01-07 03:00:00+00:00,0.0,0.0,200.75,0.0,912.6,0.0,0.0,0.0,200.75,0.0,912.6,0.0,1113.35
2026-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,1015.8,0.0,0.0,0.0,0.0,0.0,1015.8,0.0,1015.8
2026-01-07 05:00:00+00:00,0.0,0.0,229.25,0.0,824.375,0.0,0.0,0.0,229.25,0.0,824.375,0.0,1053.625
2026-01-07 06:00:00+00:00,0.0,0.0,87.75,0.0,855.15,0.0,0.0,0.0,87.75,0.0,855.15,0.0,942.9
2026-01-07 07:00:00+00:00,0.0,0.0,120.5,0.0,840.1,0.0,0.0,0.0,120.5,0.0,840.1,0.0,960.6
2026-01-07 08:00:00+00:00,0.0,0.0,83.5,0.0,846.375,0.0,0.0,0.0,83.5,0.0,846.375,0.0,929.875
2026-01-07 09:00:00+00:00,0.0,0.0,26.75,0.0,913.675,0.0,0.0,22.5,26.75,0.0,913.675,-22.5,917.925
2026-01-07 10:00:00+00:00,0.0,0.0,0.0,0.0,959.75,0.0,0.0,63.25,0.0,0.0,959.75,-63.25,896.5
2026-01-07 11:00:00+00:00,0.0,0.0,0.0,0.0,924.475,0.0,0.0,86.5,0.0,0.0,924.475,-86.5,837.975
2026-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0,889.975,0.0,0.0,70.75,0.0,0.0,889.975,-70.75,819.225
2026-01-07 13:00:00+00:00,0.0,0.0,0.0,0.0,885.775,0.0,0.0,62.5,0.0,0.0,885.775,-62.5,823.275
2026-01-07 14:00:00+00:00,0.0,0.0,0.0,0.0,908.85,0.0,0.0,1.0,0.0,0.0,908.85,-1.0,907.85
2026-01-07 15:00:00+00:00,0.0,0.0,93.5,0.0,821.425,0.0,0.0,0.0,93.5,0.0,821.425,0.0,914.925
2026-01-07 16:00:00+00:00,0.0,0.0,138.75,0.0,765.775,0.0,0.0,0.0,138.75,0.0,765.775,0.0,904.525
2026-01-07 17:00:00+00:00,0.0,0.0,173.5,0.0,733.975,0.0,0.0,0.0,173.5,0.0,733.975,0.0,907.475
2026-01-07 18:00:00+00:00,0.0,0.0,156.25,0.0,750.625,0.0,0.0,0.0,156.25,0.0,750.625,0.0,906.875
2026-01-07 19:00:00+00:00,0.0,0.0,117.0,0.0,798.5,0.0,0.0,0.0,117.0,0.0,798.5,0.0,915.5
2026-01-07 20:00:00+00:00,0.0,0.0,216.0,0.0,784.75,0.0,0.0,0.0,216.0,0.0,784.75,0.0,1000.75
2026-01-07 21:00:00+00:00,0.0,0.0,254.0,0.0,770.375,0.0,0.0,0.0,254.0,0.0,770.375,0.0,1024.375
2026-01-07 22:00:00+00:00,0.0,0.0,252.0,0.0,749.425,0.0,0.0,0.0,252.0,0.0,749.425,0.0,1001.425
2026-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,857.05,0.0,0.0,0.0,0.0,0.0,857.05,0.0,857.05
2026-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,866.75,0.0,0.0,0.0,0.0,0.0,866.75,0.0,866.75
2026-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,917.1,0.0,0.0,0.0,0.0,0.0,917.1,0.0,917.1
2026-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,901.05,0.0,0.0,0.0,0.0,0.0,901.05,0.0,901.05
2026-01-08 03:00:00+00:00,0.0,0.0,0.0,0.0,867.6,0.0,0.0,0.0,0.0,0.0,867.6,0.0,867.6
2026-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,858.525,0.0,0.0,0.0,0.0,0.0,858.525,0.0,858.525
2026-01-08 05:00:00+00:00,0.0,0.0,0.0,0.0,792.6,0.0,0.0,0.0,0.0,0.0,792.6,0.0,792.6
2026-01-08 06:00:00+00:00,0.0,0.0,3.5,0.0,915.95,0.0,0.0,0.0,3.5,0.0,915.95,0.0,919.45
2026-01-08 07:00:00+00:00,0.0,0.0,78.25,0.0,857.625,0.0,0.0,0.0,78.25,0.0,857.625,0.0,935.875
2026-01-08 08:00:00+00:00,0.0,0.0,173.5,0.0,813.25,0.0,0.0,0.0,173.5,0.0,813.25,0.0,986.75
2026-01-08 09:00:00+00:00,0.0,0.0,110.25,0.0,891.4,0.0,0.0,0.0,110.25,0.0,891.4,0.0,1001.65
2026-01-08 10:00:00+00:00,0.0,0.0,41.75,0.0,963.725,0.0,0.0,0.0,41.75,0.0,963.725,0.0,1005.475
2026-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,920.625,0.0,0.0,0.0,0.0,0.0,920.625,0.0,920.625
2026-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,968.5,0.0,0.0,0.0,0.0,0.0,968.5,0.0,968.5
2026-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,955.55,0.0,0.0,0.0,0.0,0.0,955.55,0.0,955.55
2026-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0,906.4,0.0,0.0,0.0,0.0,0.0,906.4,0.0,906.4
2026-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,944.175,0.0,0.0,0.0,0.0,0.0,944.175,0.0,944.175
2026-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,1052.55,0.0,0.0,0.0,0.0,0.0,1052.55,0.0,1052.55
2026-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,1128.725,0.0,0.0,0.0,0.0,0.0,1128.725,0.0,1128.725
2026-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,1047.625,0.0,0.0,0.0,0.0,0.0,1047.625,0.0,1047.625
2026-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,1050.35,0.0,0.0,0.0,0.0,0.0,1050.35,0.0,1050.35
2026-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,1024.05,0.0,0.0,0.0,0.0,0.0,1024.05,0.0,1024.05
2026-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,1081.35,0.0,0.0,0.0,0.0,0.0,1081.35,0.0,1081.35
2026-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,1124.35,0.0,0.0,0.0,0.0,0.0,1124.35,0.0,1124.35
2026-01-08 23:00:00+00:00,0.0,0.0,10.25,0.0,1160.775,0.0,0.0,41.75,10.25,0.0,1160.775,-41.75,1129.275
2026-01-09 00:00:00+00:00,0.0,0.0,16.0,0.0,1149.0,0.0,0.0,32.75,16.0,0.0,1149.0,-32.75,1132.25
2026-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,1163.825,0.0,0.0,56.25,0.0,0.0,1163.825,-56.25,1107.575
