,BE_FR,FR_BE,FR_CH,CH_FR,FR_DE_LU,DE_LU_FR,FR_ES,ES_FR,FR_GB,GB_FR,FR_IT_NORD,IT_NORD_FR,FR_BE_net_export,FR_CH_net_export,FR_DE_LU_net_export,FR_ES_net_export,FR_GB_net_export,FR_IT_NORD_net_export,Net Export
2026-01-01 00:00:00+00:00,956.9499999999999,706.7750000000001,3200.0,0.0,0.0,5743.1,1900.0,0.0,236.0,2223.0,2829.0,0.0,-250.17499999999984,3200.0,-5743.1,1900.0,-1987.0,2829.0,-51.27500000000009
2026-01-01 01:00:00+00:00,1539.125,530.6,3200.0,0.0,0.0,3744.6499999999996,1900.0,0.0,236.0,2915.0,2829.0,0.0,-1008.525,3200.0,-3744.6499999999996,1900.0,-2679.0,2829.0,496.8250000000003
2026-01-01 02:00:00+00:00,1495.0,452.65,3200.0,0.0,0.0,1852.95,1900.0,0.0,236.0,2309.0,2829.0,0.0,-1042.35,3200.0,-1852.95,1900.0,-2073.0,2829.0,2960.7
2026-01-01 03:00:00+00:00,1238.275,247.375,3200.0,0.0,0.0,1884.25,1900.0,0.0,236.0,2680.0,2829.0,0.0,-990.9000000000001,3200.0,-1884.25,1900.0,-2444.0,2829.0,2609.85
2026-01-01 04:00:00+00:00,2191.875,47.025,3200.0,0.0,0.0,1641.225,1900.0,0.0,236.0,3214.0,2829.0,0.0,-2144.85,3200.0,-1641.225,1900.0,-2978.0,2829.0,1164.9250000000002
2026-01-01 05:00:00+00:00,1109.05,0.0,3200.0,0.0,0.0,5772.25,1900.0,0.0,307.0,3417.0,2829.0,0.0,-1109.05,3200.0,-5772.25,1900.0,-3110.0,2829.0,-2062.3
2026-01-01 06:00:00+00:00,882.1,0.0,3200.0,0.0,0.0,3875.625,1900.0,0.0,307.0,2793.0,2829.0,0.0,-882.1,3200.0,-3875.625,1900.0,-2486.0,2829.0,685.2750000000001
2026-01-01 07:00:00+00:00,117.7,532.325,3200.0,0.0,0.0,6650.775000000001,1900.0,0.0,350.0,1968.0,2829.0,0.0,414.62500000000006,3200.0,-6650.775000000001,1900.0,-1618.0,2829.0,74.84999999999945
2026-01-01 08:00:00+00:00,78.25,715.925,3200.0,0.0,0.0,6316.924999999999,1900.0,0.0,583.0,801.0,2831.5,0.0,637.675,3200.0,-6316.924999999999,1900.0,-218.0,2831.5,2034.250000000001
2026-01-01 09:00:00+00:00,289.325,1228.5,3200.0,0.0,0.0,4302.725,1900.0,0.0,1272.0,141.0,2174.25,0.0,939.175,3200.0,-4302.725,1900.0,1131.0,2174.25,5041.7
2026-01-01 10:00:00+00:00,61.475,892.8000000000001,3200.0,0.0,0.0,5887.825,1900.0,0.0,1943.0,0.0,2763.5,0.0,831.325,3200.0,-5887.825,1900.0,1943.0,2763.5,4750.0
2026-01-01 11:00:00+00:00,311.0,1395.675,3200.0,0.0,0.0,1592.375,1900.0,0.0,1800.0,0.0,2280.75,0.0,1084.675,3200.0,-1592.375,1900.0,1800.0,2280.75,8673.05
2026-01-01 12:00:00+00:00,430.5,1849.6,3200.0,0.0,0.0,3948.025,1900.0,0.0,2821.0,0.0,2835.75,0.0,1419.1,3200.0,-3948.025,1900.0,2821.0,2835.75,8227.825
2026-01-01 13:00:00+00:00,480.85,2403.475,3200.0,0.0,0.0,2201.05,1900.0,0.0,3140.0,0.0,2996.0,0.0,1922.625,3200.0,-2201.05,1900.0,3140.0,2996.0,10957.575
2026-01-01 14:00:00+00:00,1080.875,2137.425,3200.0,0.0,0.0,3384.2,1900.0,0.0,3048.0,0.0,3051.0,0.0,1056.5500000000002,3200.0,-3384.2,1900.0,3048.0,3051.0,8871.35
2026-01-01 15:00:00+00:00,1732.05,2424.3500000000004,3200.0,0.0,0.0,2004.125,1843.15,0.0,3527.0,0.0,3051.0,0.0,692.3000000000004,3200.0,-2004.125,1843.15,3527.0,3051.0,10309.325
2026-01-01 16:00:00+00:00,3156.575,1788.525,3200.0,0.0,0.0,0.0,1900.0,0.0,3528.0,0.0,3051.0,0.0,-1368.0499999999997,3200.0,0.0,1900.0,3528.0,3051.0,10310.95
2026-01-01 17:00:00+00:00,826.175,1868.15,3200.0,0.0,0.0,6039.25,1900.0,0.0,3528.0,0.0,3076.75,0.0,1041.9750000000001,3200.0,-6039.25,1900.0,3528.0,3076.75,6707.475
2026-01-01 18:00:00+00:00,853.3,1390.925,3200.0,0.0,0.0,6026.475,1900.0,0.0,3528.0,0.0,3107.0,0.0,537.625,3200.0,-6026.475,1900.0,3528.0,3107.0,6246.15
2026-01-01 19:00:00+00:00,2088.625,1407.175,3200.0,0.0,0.0,2148.125,1900.0,0.0,3363.0,0.0,3107.0,0.0,-681.45,3200.0,-2148.125,1900.0,3363.0,3107.0,8740.425
2026-01-01 20:00:00+00:00,1086.025,1897.3000000000002,3200.0,0.0,0.0,4388.65,1900.0,0.0,2779.0,0.0,3051.0,0.0,811.2750000000001,3200.0,-4388.65,1900.0,2779.0,3051.0,7352.625
2026-01-01 21:00:00+00:00,1658.9,1316.125,3200.0,0.0,0.0,2208.8,1900.0,0.0,1674.0,165.0,2968.0,0.0,-342.7750000000001,3200.0,-2208.8,1900.0,1509.0,2968.0,7025.424999999999
2026-01-01 22:00:00+00:00,1410.375,538.7,3200.0,0.0,0.0,2026.3,1900.0,0.0,1322.0,425.0,2896.0,0.0,-871.675,3200.0,-2026.3,1900.0,897.0,2896.0,5995.025
2026-01-01 23:00:00+00:00,3147.7,0.0,3200.0,0.0,0.0,7997.15,1900.0,0.0,1419.0,263.0,3035.0,0.0,-3147.7,3200.0,-7997.15,1900.0,1156.0,3035.0,-1853.8499999999995
2026-01-02 00:00:00+00:00,3064.7,0.0,3200.0,0.0,0.0,8037.3,1900.0,0.0,1936.0,107.0,3035.0,0.0,-3064.7,3200.0,-8037.3,1900.0,1829.0,3035.0,-1138.0
2026-01-02 01:00:00+00:00,2823.7,0.0,3200.0,0.0,0.0,8177.25,1900.0,0.0,1902.0,121.0,3035.0,0.0,-2823.7,3200.0,-8177.25,1900.0,1781.0,3035.0,-1084.9499999999998
2026-01-02 02:00:00+00:00,2824.7,0.0,3200.0,0.0,0.0,8235.65,1900.0,0.0,1370.0,226.0,3001.0,0.0,-2824.7,3200.0,-8235.65,1900.0,1144.0,3001.0,-1815.3499999999995
2026-01-02 03:00:00+00:00,2752.375,0.0,3200.0,0.0,0.0,8172.275,1900.0,0.0,1075.0,525.0,3075.0,0.0,-2752.375,3200.0,-8172.275,1900.0,550.0,3075.0,-2199.6499999999996
2026-01-02 04:00:00+00:00,2570.9249999999997,0.0,3200.0,0.0,0.0,8144.125,1900.0,0.0,848.0,884.0,3075.0,0.0,-2570.9249999999997,3200.0,-8144.125,1900.0,-36.0,3075.0,-2576.0499999999993
2026-01-02 05:00:00+00:00,2704.3,0.0,3200.0,0.0,0.0,8086.8,1900.0,0.0,675.0,1279.0,3075.0,0.0,-2704.3,3200.0,-8086.8,1900.0,-604.0,3075.0,-3220.1000000000004
2026-01-02 06:00:00+00:00,2703.775,0.0,3200.0,0.0,0.0,8071.225,1900.0,0.0,786.0,624.0,2867.0,0.0,-2703.775,3200.0,-8071.225,1900.0,162.0,2867.0,-2646.0
2026-01-02 07:00:00+00:00,2903.1749999999997,0.0,3200.0,0.0,0.0,8004.575,1696.25,0.0,1957.0,55.0,2867.0,0.0,-2903.1749999999997,3200.0,-8004.575,1696.25,1902.0,2867.0,-1242.5
2026-01-02 08:00:00+00:00,2249.825,0.0,3200.0,0.0,0.0,6825.625,866.075,0.0,3368.0,36.0,2442.0,0.0,-2249.825,3200.0,-6825.625,866.075,3332.0,2442.0,764.625
2026-01-02 09:00:00+00:00,1878.3000000000002,0.0,3200.0,0.0,0.0,4319.775,303.0,275.175,3528.0,0.0,1582.0,0.0,-1878.3000000000002,3200.0,-4319.775,27.82499999999999,3528.0,1582.0,2139.75
2026-01-02 10:00:00+00:00,1510.9,0.0,3200.0,0.0,0.0,4243.65,502.20000000000005,0.0,3528.0,0.0,1684.25,0.0,-1510.9,3200.0,-4243.65,502.20000000000005,3528.0,1684.25,3159.9000000000005
2026-01-02 11:00:00+00:00,1606.1999999999998,0.0,3200.0,0.0,0.0,4403.450000000001,477.15,0.0,3310.0,0.0,2183.5,0.0,-1606.1999999999998,3200.0,-4403.450000000001,477.15,3310.0,2183.5,3160.9999999999995
2026-01-02 12:00:00+00:00,2351.15,0.0,3200.0,0.0,0.0,6327.424999999999,1900.0,0.0,3377.0,0.0,2931.0,0.0,-2351.15,3200.0,-6327.424999999999,1900.0,3377.0,2931.0,2729.425000000001
2026-01-02 13:00:00+00:00,1743.7,0.0,3200.0,0.0,0.0,5349.975,1900.0,0.0,3480.0,0.0,2982.0,0.0,-1743.7,3200.0,-5349.975,1900.0,3480.0,2982.0,4468.325
2026-01-02 14:00:00+00:00,1382.85,0.0,3199.0,0.0,0.0,5494.55,1876.625,0.0,3527.0,0.0,3217.0,0.0,-1382.85,3199.0,-5494.55,1876.625,3527.0,3217.0,4942.225
2026-01-02 15:00:00+00:00,726.225,0.0,3202.0,2.0,0.0,5147.15,1900.0,0.0,3084.0,0.0,3268.0,0.0,-726.225,3200.0,-5147.15,1900.0,3084.0,3268.0,5578.625
2026-01-02 16:00:00+00:00,634.0,0.0,3203.0,3.0,0.0,4251.875,1383.125,0.0,3084.0,0.0,3268.0,0.0,-634.0,3200.0,-4251.875,1383.125,3084.0,3268.0,6049.25
2026-01-02 17:00:00+00:00,1158.65,0.0,3128.0,3.0,0.0,5538.125,1744.05,0.0,3083.0,0.0,3240.0,0.0,-1158.65,3125.0,-5538.125,1744.05,3083.0,3240.0,4495.275
2026-01-02 18:00:00+00:00,1912.475,0.0,3128.0,3.0,0.0,6525.35,2656.85,0.0,3052.0,0.0,3343.0,0.0,-1912.475,3125.0,-6525.35,2656.85,3052.0,3343.0,3739.024999999999
2026-01-02 19:00:00+00:00,1491.3,0.0,3203.0,3.0,0.0,6903.325,2914.0,0.0,2254.0,0.0,3189.0,0.0,-1491.3,3200.0,-6903.325,2914.0,2254.0,3189.0,3162.375
2026-01-02 20:00:00+00:00,1873.375,0.0,3202.0,2.0,0.0,7065.275,2914.0,0.0,2286.0,7.0,3190.0,0.0,-1873.375,3200.0,-7065.275,2914.0,2279.0,3190.0,2644.3500000000004
2026-01-02 21:00:00+00:00,2245.575,0.0,3200.0,0.0,0.0,7722.925,2914.0,0.0,1557.0,56.0,2943.5,0.0,-2245.575,3200.0,-7722.925,2914.0,1501.0,2943.5,590.0
2026-01-02 22:00:00+00:00,2688.55,0.0,3200.0,0.0,0.0,7968.1,2914.0,0.0,1206.0,58.0,2402.75,0.0,-2688.55,3200.0,-7968.1,2914.0,1148.0,2402.75,-991.9000000000005
2026-01-02 23:00:00+00:00,2670.175,0.0,3200.0,0.0,0.0,6575.05,804.5,0.0,934.0,55.0,3193.75,0.0,-2670.175,3200.0,-6575.05,804.5,879.0,3193.75,-1167.9750000000004
2026-01-03 00:00:00+00:00,2446.7749999999996,0.0,3200.0,0.0,0.0,5143.35,0.0,789.0999999999999,1079.0,0.0,2611.0,0.0,-2446.7749999999996,3200.0,-5143.35,-789.0999999999999,1079.0,2611.0,-1489.2250000000004
2026-01-03 01:00:00+00:00,2510.125,0.0,3200.0,0.0,0.0,4314.125,0.0,1279.525,1178.0,0.0,1971.0,0.0,-2510.125,3200.0,-4314.125,-1279.525,1178.0,1971.0,-1754.7749999999996
2026-01-03 02:00:00+00:00,1409.0749999999998,0.0,3200.0,0.0,0.0,2877.775,0.0,1623.125,1168.0,18.0,1202.0,0.0,-1409.0749999999998,3200.0,-2877.775,-1623.125,1150.0,1202.0,-357.9749999999999
2026-01-03 03:00:00+00:00,993.85,0.0,3200.0,0.0,0.0,1226.675,0.0,1909.4750000000001,879.0,314.0,1202.0,0.0,-993.85,3200.0,-1226.675,-1909.4750000000001,565.0,1202.0,837.0
2026-01-03 04:00:00+00:00,990.3499999999999,0.0,3200.0,0.0,0.0,957.55,0.0,1943.625,875.0,341.0,1202.0,0.0,-990.3499999999999,3200.0,-957.55,-1943.625,534.0,1202.0,1044.4750000000001
2026-01-03 05:00:00+00:00,1234.6,0.0,3200.0,0.0,0.0,421.725,0.0,1729.7,859.0,399.0,1202.0,0.0,-1234.6,3200.0,-421.725,-1729.7,460.0,1202.0,1475.9750000000001
2026-01-03 06:00:00+00:00,1018.575,0.0,3200.0,0.0,23.725,153.25,0.0,1097.625,959.0,550.0,1901.0,0.0,-1018.575,3200.0,-129.525,-1097.625,409.0,1901.0,3264.275
2026-01-03 07:00:00+00:00,863.7,0.0,3200.0,0.0,0.0,1854.875,868.45,0.0,1326.0,360.0,2574.0,0.0,-863.7,3200.0,-1854.875,868.45,966.0,2574.0,4889.875
2026-01-03 08:00:00+00:00,377.125,0.0,3200.0,0.0,0.0,1364.35,412.5,0.0,1350.0,225.0,2562.0,0.0,-377.125,3200.0,-1364.35,412.5,1125.0,2562.0,5558.025
2026-01-03 09:00:00+00:00,515.35,0.0,3200.0,0.0,0.0,1790.2,1157.475,0.0,2256.0,0.0,2551.0,0.0,-515.35,3200.0,-1790.2,1157.475,2256.0,2551.0,6858.925
2026-01-03 10:00:00+00:00,396.0,0.0,3200.0,0.0,0.0,1296.925,2161.2,0.0,2220.0,0.0,2551.0,0.0,-396.0,3200.0,-1296.925,2161.2,2220.0,2551.0,8439.275
2026-01-03 11:00:00+00:00,412.65,0.0,3200.0,0.0,0.0,1276.2,2121.425,0.0,2019.0,0.0,2630.0,0.0,-412.65,3200.0,-1276.2,2121.425,2019.0,2630.0,8281.575
2026-01-03 12:00:00+00:00,89.94999999999999,28.1,3200.0,0.0,0.0,466.65,2934.125,0.0,2241.0,0.0,2870.25,0.0,-61.84999999999999,3200.0,-466.65,2934.125,2241.0,2870.25,10716.875
2026-01-03 13:00:00+00:00,0.0,145.0,3200.0,0.0,360.85,14.4,2857.225,0.0,2464.0,110.0,3226.25,0.0,145.0,3200.0,346.45000000000005,2857.225,2354.0,3226.25,12128.925
2026-01-03 14:00:00+00:00,0.0,587.725,3200.0,0.0,738.15,0.0,1853.9,0.0,1919.0,104.0,3660.0,0.0,587.725,3200.0,738.15,1853.9,1815.0,3660.0,11854.775
2026-01-03 15:00:00+00:00,0.0,931.85,3199.0,0.0,1069.625,0.0,313.55,622.925,1790.0,37.0,3838.0,0.0,931.85,3199.0,1069.625,-309.37499999999994,1753.0,3838.0,10482.1
2026-01-03 16:00:00+00:00,0.0,1224.5500000000002,3200.0,0.0,1067.125,0.0,0.0,3509.1,2336.0,0.0,3729.0,0.0,1224.5500000000002,3200.0,1067.125,-3509.1,2336.0,3729.0,8047.575000000001
2026-01-03 17:00:00+00:00,0.0,446.59999999999997,3200.0,0.0,0.0,882.375,0.0,3515.0,2835.0,0.0,3566.0,0.0,446.59999999999997,3200.0,-882.375,-3515.0,2835.0,3566.0,5650.225
2026-01-03 18:00:00+00:00,153.2,0.0,3200.0,0.0,0.0,2221.25,0.0,3094.275,3072.0,0.0,3566.0,0.0,-153.2,3200.0,-2221.25,-3094.275,3072.0,3566.0,4369.275
2026-01-03 19:00:00+00:00,231.825,3.375,3200.0,0.0,0.0,2476.075,0.0,2203.075,2715.0,0.0,3566.0,0.0,-228.45,3200.0,-2476.075,-2203.075,2715.0,3566.0,4573.400000000001
2026-01-03 20:00:00+00:00,387.25,0.0,3200.0,0.0,0.0,2417.825,0.0,1698.35,2398.0,50.0,3503.0,0.0,-387.25,3200.0,-2417.825,-1698.35,2348.0,3503.0,4547.575000000001
2026-01-03 21:00:00+00:00,833.25,0.0,3200.0,0.0,0.0,2737.8,0.0,2908.6,2398.0,127.0,3418.0,0.0,-833.25,3200.0,-2737.8,-2908.6,2271.0,3418.0,2409.35
2026-01-03 22:00:00+00:00,1177.275,0.0,3200.0,0.0,0.0,3260.075,0.0,2810.625,2309.0,127.0,3072.5,0.0,-1177.275,3200.0,-3260.075,-2810.625,2182.0,3072.5,1206.525
2026-01-03 23:00:00+00:00,1481.45,0.0,3200.0,0.0,0.0,3380.925,0.0,2966.775,1707.0,0.0,2730.5,0.0,-1481.45,3200.0,-3380.925,-2966.775,1707.0,2730.5,-191.65000000000055
2026-01-04 00:00:00+00:00,1639.175,0.0,3200.0,0.0,0.0,3411.35,0.0,3206.0,1718.0,12.0,2451.75,0.0,-1639.175,3200.0,-3411.35,-3206.0,1706.0,2451.75,-898.7749999999996
2026-01-04 01:00:00+00:00,1651.1,0.0,3200.0,0.0,0.0,3580.6,0.0,3206.0,1778.0,9.0,2410.25,0.0,-1651.1,3200.0,-3580.6,-3206.0,1769.0,2410.25,-1058.4499999999998
2026-01-04 02:00:00+00:00,1742.775,0.0,3200.0,0.0,0.0,3384.0,0.0,3206.0,1890.0,36.0,2984.25,0.0,-1742.775,3200.0,-3384.0,-3206.0,1854.0,2984.25,-294.52499999999964
2026-01-04 03:00:00+00:00,1162.45,0.0,3200.0,0.0,0.0,2396.4249999999997,0.0,3237.0,1523.0,45.0,2472.5,0.0,-1162.45,3200.0,-2396.4249999999997,-3237.0,1478.0,2472.5,354.625
2026-01-04 04:00:00+00:00,1276.775,0.0,3200.0,0.0,0.0,2462.825,0.0,3237.0,1233.0,54.0,2946.5,0.0,-1276.775,3200.0,-2462.825,-3237.0,1179.0,2946.5,348.9000000000001
2026-01-04 05:00:00+00:00,1631.325,0.0,3200.0,0.0,0.0,2300.45,0.0,3237.0,1044.0,57.0,3159.75,0.0,-1631.325,3200.0,-2300.45,-3237.0,987.0,3159.75,177.97500000000036
2026-01-04 06:00:00+00:00,1973.0,0.0,2872.0,0.0,0.0,2449.075,0.0,2729.0,978.0,110.0,3274.25,0.0,-1973.0,2872.0,-2449.075,-2729.0,868.0,3274.25,-136.82499999999982
2026-01-04 07:00:00+00:00,1388.725,0.0,2872.0,0.0,0.0,1723.075,0.0,2729.0,783.0,506.0,3114.5,0.0,-1388.725,2872.0,-1723.075,-2729.0,277.0,3114.5,422.6999999999998
2026-01-04 08:00:00+00:00,436.05,0.0,2872.0,0.0,0.0,1343.125,0.0,2729.0,972.0,15.0,2322.5,0.0,-436.05,2872.0,-1343.125,-2729.0,957.0,2322.5,1643.3249999999998
2026-01-04 09:00:00+00:00,99.7,27.125,2872.0,0.0,0.0,669.8000000000001,0.0,2729.0,2063.0,0.0,2369.0,0.0,-72.575,2872.0,-669.8000000000001,-2729.0,2063.0,2369.0,3832.625
2026-01-04 10:00:00+00:00,0.0,334.925,2872.0,0.0,121.80000000000001,20.65,0.0,3145.0,2269.0,0.0,2731.5,0.0,334.925,2872.0,101.15,-3145.0,2269.0,2731.5,5163.575000000001
2026-01-04 11:00:00+00:00,0.0,129.3,2872.0,0.0,61.8,26.7,0.0,3145.0,2317.0,0.0,2668.0,0.0,129.3,2872.0,35.099999999999994,-3145.0,2317.0,2668.0,4876.4
2026-01-04 12:00:00+00:00,0.0,783.125,2872.0,0.0,1635.4250000000002,0.0,0.0,3145.0,2777.0,0.0,3101.5,0.0,783.125,2872.0,1635.4250000000002,-3145.0,2777.0,3101.5,8024.05
2026-01-04 13:00:00+00:00,0.0,940.85,2872.0,0.0,1986.925,0.0,0.0,3145.0,2745.0,0.0,3234.5,0.0,940.85,2872.0,1986.925,-3145.0,2745.0,3234.5,8634.275
2026-01-04 14:00:00+00:00,143.025,421.775,2872.0,0.0,2380.6499999999996,0.0,0.0,2960.0,1686.0,55.0,3493.25,0.0,278.75,2872.0,2380.6499999999996,-2960.0,1631.0,3493.25,7695.65
2026-01-04 15:00:00+00:00,409.4,69.525,2872.0,0.0,2589.725,0.0,0.0,2960.0,997.0,313.0,3537.0,0.0,-339.875,2872.0,2589.725,-2960.0,684.0,3537.0,6382.85
2026-01-04 16:00:00+00:00,218.8,28.25,2744.0,0.0,1513.525,0.0,0.0,2960.0,835.0,143.0,3042.5,0.0,-190.55,2744.0,1513.525,-2960.0,692.0,3042.5,4841.475
2026-01-04 17:00:00+00:00,959.2249999999999,0.0,2381.9,150.0,248.05,133.95,0.0,2960.0,820.0,156.0,2867.5,0.0,-959.2249999999999,2231.9,114.10000000000002,-2960.0,664.0,2867.5,1958.275
2026-01-04 18:00:00+00:00,1626.725,0.0,2280.9,150.0,0.0,911.7249999999999,0.0,2590.0,693.0,255.0,2746.0,0.0,-1626.725,2130.9,-911.7249999999999,-2590.0,438.0,2746.0,186.45000000000027
2026-01-04 19:00:00+00:00,1672.35,0.0,2623.3,0.0,0.0,667.75,0.0,2590.0,798.0,819.0,2998.75,0.0,-1672.35,2623.3,-667.75,-2590.0,-21.0,2998.75,670.9500000000003
2026-01-04 20:00:00+00:00,2153.4,0.0,2822.0,0.0,0.0,359.075,0.0,2555.725,763.0,950.0,3241.75,0.0,-2153.4,2822.0,-359.075,-2555.725,-187.0,3241.75,808.5500000000002
2026-01-04 21:00:00+00:00,2702.375,0.0,2810.0,0.0,0.0,1019.2,0.0,2590.0,763.0,1262.0,3150.75,0.0,-2702.375,2810.0,-1019.2,-2590.0,-499.0,3150.75,-849.8249999999998
2026-01-04 22:00:00+00:00,2576.5,0.0,2822.0,0.0,0.0,993.85,0.0,2590.0,689.0,1533.0,2944.5,0.0,-2576.5,2822.0,-993.85,-2590.0,-844.0,2944.5,-1237.8500000000004
2026-01-04 23:00:00+00:00,1769.775,0.0,2839.0,0.0,0.0,690.675,0.0,3284.0,206.0,932.0,3146.25,0.0,-1769.775,2839.0,-690.675,-3284.0,-726.0,3146.25,-485.1999999999998
2026-01-05 00:00:00+00:00,1651.525,0.0,2839.0,0.0,0.0,773.225,0.0,3284.0,207.0,797.0,2944.5,0.0,-1651.525,2839.0,-773.225,-3284.0,-590.0,2944.5,-515.25
2026-01-05 01:00:00+00:00,1794.1,0.0,2839.0,0.0,0.0,813.5250000000001,0.0,3284.0,227.0,867.0,3041.25,0.0,-1794.1,2839.0,-813.5250000000001,-3284.0,-640.0,3041.25,-651.375
2026-01-05 02:00:00+00:00,1438.025,0.0,2839.0,0.0,0.0,547.15,0.0,3284.0,227.0,877.0,2859.75,0.0,-1438.025,2839.0,-547.15,-3284.0,-650.0,2859.75,-220.42500000000018
2026-01-05 03:00:00+00:00,1480.525,0.0,2839.0,0.0,0.0,453.4,0.0,3376.0,207.0,1118.0,2947.5,0.0,-1480.525,2839.0,-453.4,-3376.0,-911.0,2947.5,-434.4250000000002
2026-01-05 04:00:00+00:00,1628.05,0.0,2839.0,0.0,4.45,306.35,0.0,3376.0,206.0,2125.0,3080.75,0.0,-1628.05,2839.0,-301.90000000000003,-3376.0,-1919.0,3080.75,-1305.1999999999998
2026-01-05 05:00:00+00:00,1371.5,0.0,2783.0,0.0,186.64999999999998,0.0,0.0,2590.0,206.0,3400.0,2565.0,0.0,-1371.5,2783.0,186.64999999999998,-2590.0,-3194.0,2565.0,-1620.8500000000004
2026-01-05 06:00:00+00:00,25.0,127.625,1829.1,143.5,1689.7,0.0,0.0,2590.0,206.0,3733.0,9.0,1502.5,102.625,1685.6,1689.7,-2590.0,-3527.0,-1493.5,-4132.575
2026-01-05 07:00:00+00:00,0.0,841.6,1100.5,672.0,1528.15,0.0,0.0,2590.0,206.0,3582.0,9.0,1915.0,841.6,428.5,1528.15,-2590.0,-3376.0,-1906.0,-5073.75
2026-01-05 08:00:00+00:00,0.0,1382.675,1143.5,694.0,1837.65,0.0,0.0,2590.0,221.0,2388.0,9.0,1820.75,1382.675,449.5,1837.65,-2590.0,-2167.0,-1811.75,-2898.925
2026-01-05 09:00:00+00:00,0.0,1794.525,1707.0,410.9,2166.0,0.0,0.0,2590.0,499.0,1019.0,9.0,1692.5,1794.525,1296.1,2166.0,-2590.0,-520.0,-1683.5,463.125
2026-01-05 10:00:00+00:00,0.0,1219.375,2485.0,0.0,2016.65,0.0,0.0,2590.0,351.0,881.0,9.0,1697.25,1219.375,2485.0,2016.65,-2590.0,-530.0,-1688.25,912.7749999999996
2026-01-05 11:00:00+00:00,0.0,751.675,2509.0,0.0,2255.95,0.0,0.0,2590.0,439.0,1330.0,9.0,877.25,751.675,2509.0,2255.95,-2590.0,-891.0,-868.25,1167.375
2026-01-05 12:00:00+00:00,0.0,447.675,2529.0,0.0,2416.825,0.0,0.0,2590.0,791.0,971.0,93.75,95.5,447.675,2529.0,2416.825,-2590.0,-180.0,-1.75,2621.75
2026-01-05 13:00:00+00:00,0.0,563.8,2329.0,0.0,2395.7,0.0,0.0,2590.0,1106.0,260.0,9.0,1088.25,563.8,2329.0,2395.7,-2590.0,846.0,-1079.25,2465.25
2026-01-05 14:00:00+00:00,0.0,1287.675,2388.9,2.0,2075.9,0.0,0.0,2590.0,1196.0,40.0,9.0,720.25,1287.675,2386.9,2075.9,-2590.0,1156.0,-711.25,3605.2250000000004
2026-01-05 15:00:00+00:00,0.0,1489.55,2294.0,3.0,2056.65,0.0,0.0,2590.0,1931.0,304.0,9.0,1463.75,1489.55,2291.0,2056.65,-2590.0,1627.0,-1454.75,3419.4500000000007
2026-01-05 16:00:00+00:00,0.0,1510.225,1216.0,751.0,2847.725,0.0,0.0,2590.0,1816.0,680.0,9.0,1941.0,1510.225,465.0,2847.725,-2590.0,1136.0,-1932.0,1436.9499999999998
2026-01-05 17:00:00+00:00,0.0,665.425,1377.6,705.0,1349.95,0.0,0.0,3237.0,1616.0,1149.0,9.0,2004.0,665.425,672.5999999999999,1349.95,-3237.0,467.0,-1995.0,-2077.025
2026-01-05 18:00:00+00:00,0.0,164.675,1104.9,681.0,907.175,0.0,0.0,3237.0,1502.0,167.0,9.0,1919.5,164.675,423.9000000000001,907.175,-3237.0,1335.0,-1910.5,-2316.75
2026-01-05 19:00:00+00:00,0.0,783.85,1446.0,532.9,1376.1,0.0,0.0,3237.0,2005.0,0.0,9.0,1947.75,783.85,913.1,1376.1,-3237.0,2005.0,-1938.75,-97.69999999999982
2026-01-05 20:00:00+00:00,0.0,487.05,2274.9,2.0,1828.025,0.0,0.0,3237.0,1719.0,0.0,9.0,948.0,487.05,2272.9,1828.025,-3237.0,1719.0,-939.0,2130.9750000000004
2026-01-05 21:00:00+00:00,298.475,23.775,2321.8,0.0,1208.85,0.0,0.0,3237.0,1010.0,306.0,9.0,835.25,-274.70000000000005,2321.8,1208.85,-3237.0,704.0,-826.25,-103.30000000000018
2026-01-05 22:00:00+00:00,828.375,0.0,2370.7,0.0,754.3,0.0,0.0,3237.0,356.0,823.0,513.75,45.5,-828.375,2370.7,754.3,-3237.0,-467.0,468.25,-939.125
2026-01-05 23:00:00+00:00,2344.325,0.0,2767.0,114.9,114.17500000000001,69.675,0.0,3422.0,206.0,1313.0,2234.5,0.0,-2344.325,2652.1,44.500000000000014,-3422.0,-1107.0,2234.5,-1942.2250000000004
2026-01-06 00:00:00+00:00,1921.55,0.0,2732.0,0.0,0.0,989.675,0.0,3422.0,206.0,765.0,2588.0,0.0,-1921.55,2732.0,-989.675,-3422.0,-559.0,2588.0,-1572.2250000000004
2026-01-06 01:00:00+00:00,1798.825,0.0,2767.0,0.0,69.35,51.2,0.0,3422.0,206.0,737.0,2195.75,0.0,-1798.825,2767.0,18.14999999999999,-3422.0,-531.0,2195.75,-770.9250000000002
2026-01-06 02:00:00+00:00,1301.85,0.0,2767.0,0.0,640.3,0.0,0.0,3422.0,206.0,866.0,2371.0,0.0,-1301.85,2767.0,640.3,-3422.0,-660.0,2371.0,394.4499999999998
2026-01-06 03:00:00+00:00,960.925,0.0,2734.6,0.0,1164.425,0.0,0.0,3607.0,206.0,1043.0,2455.0,0.0,-960.925,2734.6,1164.425,-3607.0,-837.0,2455.0,949.0999999999999
