,BE_NL,NL_BE,BE_FR,FR_BE,BE_GB,GB_BE,BE_DE_LU,DE_LU_BE,BE_NL_net_export,BE_FR_net_export,BE_GB_net_export,BE_DE_LU_net_export,Net Export
2026-01-15 16:00:00+00:00,0.0,1031.1475,0.0,831.106,1020.253744,0.0,939.957222,0.0,-1031.1475,-831.106,1020.253744,939.957222,97.95746599999995
2026-01-15 17:00:00+00:00,0.0,1137.205,183.06900000000002,238.609,1010.81936,0.0,475.92598399999997,0.0,-1137.205,-55.53999999999999,1010.81936,475.92598399999997,294.00034400000004
2026-01-15 18:00:00+00:00,0.0,1422.815,437.329,0.0,1021.180016,0.0,398.652527,0.0,-1422.815,437.329,1021.180016,398.652527,434.34654299999994
2026-01-15 19:00:00+00:00,0.0,296.9375,1.44299975,356.743,1021.16144,0.0,163.385672,533.906,-296.9375,-355.30000025,1021.16144,-370.52032799999995,-1.5963882500000182
2026-01-15 20:00:00+00:00,0.0,202.2425,0.0,988.114,1021.207872,0.0,163.927836,539.682,-202.2425,-988.114,1021.207872,-375.754164,-544.9027920000001
2026-01-15 21:00:00+00:00,0.0,1004.37,146.487,178.30200000000002,1021.189312,0.0,221.079468,721.263,-1004.37,-31.815000000000026,1021.189312,-500.183532,-515.17922
2026-01-15 22:00:00+00:00,0.0,1699.835,192.79500000000002,0.0,1021.210192,0.0,186.45510000000002,676.239,-1699.835,192.79500000000002,1021.210192,-489.7839,-975.613708
2026-01-15 23:00:00+00:00,0.0,1947.592,35.379,233.953,1021.182352,0.0,148.990788,226.11,-1947.592,-198.574,1021.182352,-77.119212,-1202.1028600000002
2026-01-16 00:00:00+00:00,0.0,1805.389,141.416,6.346,1021.0917919999999,0.0,180.403364,406.978,-1805.389,135.07,1021.0917919999999,-226.574636,-875.8018440000001
2026-01-16 01:00:00+00:00,0.0,1581.614,117.19,0.0,1021.472528,0.0,218.905156,552.1759999999999,-1581.614,117.19,1021.472528,-333.2708439999999,-776.2223159999999
2026-01-16 02:00:00+00:00,0.0,1580.312,0.0,211.958,1021.42376,0.0,225.35216,668.516,-1580.312,-211.958,1021.42376,-443.16383999999994,-1214.01008
2026-01-16 03:00:00+00:00,0.0,2193.423,0.0,196.631,1021.486448,0.0,176.950288,648.281,-2193.423,-196.631,1021.486448,-471.33071199999995,-1839.8982639999995
2026-01-16 04:00:00+00:00,0.0,2442.622,225.94899999999998,0.0,1021.56304,0.0,188.410848,783.7139999999999,-2442.622,225.94899999999998,1021.56304,-595.303152,-1790.4131119999997
2026-01-16 05:00:00+00:00,0.0,1997.146,50.448,210.43,1010.587216,0.0,242.00084,685.371,-1997.146,-159.982,1010.587216,-443.37015999999994,-1589.9109440000002
2026-01-16 06:00:00+00:00,0.0,1900.398,199.155,0.0,300.80712,0.0,198.918372,798.972,-1900.398,199.155,300.80712,-600.053628,-2000.4895080000001
2026-01-16 07:00:00+00:00,0.0,1896.018,70.692,48.48499975,87.788128,0.0,168.880356,823.7049999999999,-1896.018,22.207000249999993,87.788128,-654.8246439999999,-2440.84751575
2026-01-16 08:00:00+00:00,0.0,2577.775,156.803,13.433,751.37824,0.0,106.78045800000001,872.2090000000001,-2577.775,143.37,751.37824,-765.4285420000001,-2448.4553020000003
2026-01-16 09:00:00+00:00,0.0,2497.871,17.777,45.938,763.387136,0.0,100.827356,805.387,-2497.871,-28.161,763.387136,-704.5596439999999,-2467.204508
2026-01-16 10:00:00+00:00,0.0,2381.069,346.201,0.0,919.788176,0.0,134.493718,908.396,-2381.069,346.201,919.788176,-773.902282,-1888.982106
2026-01-16 11:00:00+00:00,0.0,2080.359,371.859,0.0,632.234224,0.0,177.211436,835.602,-2080.359,371.859,632.234224,-658.390564,-1734.65634
2026-01-16 12:00:00+00:00,0.0,1311.598,6.545,382.897,245.2036385,0.0,248.57913200000002,868.513,-1311.598,-376.352,245.2036385,-619.9338680000001,-2062.6802294999998
2026-01-16 13:00:00+00:00,0.0,1420.32,0.0,549.77,0.0,263.023124,258.67861200000004,670.9350000000001,-1420.32,-549.77,-263.023124,-412.256388,-2645.369512
2026-01-16 14:00:00+00:00,0.0,1425.345,0.0,926.2360000000001,0.0,989.4271679999999,678.569768,42.54,-1425.345,-926.2360000000001,-989.4271679999999,636.029768,-2704.9784000000004
2026-01-16 15:00:00+00:00,0.0,1224.907,0.0,1323.42,0.0,985.949616,1162.977248,0.0,-1224.907,-1323.42,-985.949616,1162.977248,-2371.299368
2026-01-16 16:00:00+00:00,0.0,1282.68,0.0,1270.098,0.0,956.6691040000001,1148.043396,0.0,-1282.68,-1270.098,-956.6691040000001,1148.043396,-2361.4037080000003
2026-01-16 17:00:00+00:00,0.0,1295.269,0.0,914.005,0.0,372.916144,701.91,56.117,-1295.269,-914.005,-372.916144,645.793,-1936.3971439999996
2026-01-16 18:00:00+00:00,0.0,1421.949,0.0,1011.3000000000001,63.61017775,0.0,829.7798760000001,0.0,-1421.949,-1011.3000000000001,63.61017775,829.7798760000001,-1539.8589462500004
2026-01-16 19:00:00+00:00,0.0,1163.296,0.0,1001.5889999999999,85.863642,0.0,432.202132,0.0,-1163.296,-1001.5889999999999,85.863642,432.202132,-1646.8192260000005
2026-01-16 20:00:00+00:00,0.0,1101.001,0.0,752.8240000000001,406.154728,0.0,296.638768,16.511,-1101.001,-752.8240000000001,406.154728,280.127768,-1167.542504
2026-01-16 21:00:00+00:00,0.0,1439.182,125.902,173.551,216.053136,0.0,244.59673600000002,117.86000000000001,-1439.182,-47.64899999999999,216.053136,126.73673600000001,-1144.0411279999998
2026-01-16 22:00:00+00:00,0.0,1613.86,378.58500000000004,0.0,362.499776,0.0,213.63756,372.779,-1613.86,378.58500000000004,362.499776,-159.14144,-1031.9166639999999
2026-01-16 23:00:00+00:00,0.0,1092.387,368.39,21.164,219.758176,0.0,244.04316,956.9780000000001,-1092.387,347.226,219.758176,-712.9348400000001,-1238.3376640000001
2026-01-17 00:00:00+00:00,0.0,1517.152,108.864,54.047,486.402776,0.0,200.86542,429.67900000000003,-1517.152,54.81700000000001,486.402776,-228.81358000000003,-1204.7458040000001
2026-01-17 01:00:00+00:00,0.0,1494.504,154.75,0.0,664.096192,0.0,157.588692,431.815,-1494.504,154.75,664.096192,-274.226308,-949.884116
2026-01-17 02:00:00+00:00,0.0,1123.543,10.611,88.209,425.29744,0.0,184.675344,946.624,-1123.543,-77.598,425.29744,-761.948656,-1537.7922159999998
2026-01-17 03:00:00+00:00,0.0,1587.205,0.0,359.256,188.26532400000002,0.0,151.37018799999998,502.662,-1587.205,-359.256,188.26532400000002,-351.291812,-2109.4874879999998
2026-01-17 04:00:00+00:00,0.0,1798.465,0.0,262.796,37.927926,0.0,208.03927199999998,520.605,-1798.465,-262.796,37.927926,-312.56572800000004,-2335.8988019999997
2026-01-17 05:00:00+00:00,0.0,2304.523,94.223,0.0,296.110816,0.0,198.567812,802.2860000000001,-2304.523,94.223,296.110816,-603.718188,-2517.9073720000006
2026-01-17 06:00:00+00:00,0.0,2077.116,75.979,0.0,246.29471999999998,0.0,267.381536,726.805,-2077.116,75.979,246.29471999999998,-459.42346399999997,-2214.265744
2026-01-17 07:00:00+00:00,0.0,1642.921,0.0,165.162,0.0,215.89063375,245.095544,759.948,-1642.921,-165.162,-215.89063375,-514.852456,-2538.82608975
2026-01-17 08:00:00+00:00,0.0,2005.397,214.14499999999998,0.0,24.0549125,0.0,192.222992,446.476,-2005.397,214.14499999999998,24.0549125,-254.253008,-2021.4500954999999
2026-01-17 09:00:00+00:00,0.0,2209.98,871.752,0.0,507.08693600000004,0.0,139.91176000000002,607.062,-2209.98,871.752,507.08693600000004,-467.15024,-1298.291304
2026-01-17 10:00:00+00:00,0.0,1937.835,819.742,0.0,805.556352,0.0,174.055704,595.221,-1937.835,819.742,805.556352,-421.165296,-733.7019440000001
2026-01-17 11:00:00+00:00,0.0,2028.599,1319.372,0.0,931.806336,0.0,153.02930800000001,771.559,-2028.599,1319.372,931.806336,-618.529692,-395.95035599999983
2026-01-17 12:00:00+00:00,0.0,2058.886,1298.296,0.0,482.333264,0.0,148.194584,378.17499999999995,-2058.886,1298.296,482.333264,-229.98041599999996,-508.2371519999999
2026-01-17 13:00:00+00:00,0.0,1795.64,946.143,0.0,150.903832,0.0,190.451752,322.71000000000004,-1795.64,946.143,150.903832,-132.25824800000004,-830.8514160000002
2026-01-17 14:00:00+00:00,0.0,1701.878,91.42,548.8820000000001,165.18077599999998,0.0,713.338524,79.146,-1701.878,-457.46200000000005,165.18077599999998,634.192524,-1359.9667000000002
2026-01-17 15:00:00+00:00,0.0,1483.339,0.0,1448.128,0.0,5.945245,1114.252004,0.0,-1483.339,-1448.128,-5.945245,1114.252004,-1823.1602409999996
2026-01-17 16:00:00+00:00,0.0,1233.689,0.0,1373.155,170.677984,0.0,759.737396,0.0,-1233.689,-1373.155,170.677984,759.737396,-1676.4286200000001
2026-01-17 17:00:00+00:00,0.0,1445.977,0.0,1051.267,671.770928,0.0,171.91164600000002,83.431,-1445.977,-1051.267,671.770928,88.48064600000002,-1736.9924260000003
2026-01-17 18:00:00+00:00,0.0,1563.874,3.987,253.43499999999997,773.9984959999999,0.0,177.06596000000002,479.03499999999997,-1563.874,-249.44799999999998,773.9984959999999,-301.96903999999995,-1341.2925440000001
2026-01-17 19:00:00+00:00,0.0,1913.056,0.0,214.313,718.915024,0.0,138.962272,273.76300000000003,-1913.056,-214.313,718.915024,-134.80072800000002,-1543.2547040000002
2026-01-17 20:00:00+00:00,0.0,2023.398,0.0,446.424,924.431072,0.0,38.60391,79.539814,-2023.398,-446.424,924.431072,-40.93590400000001,-1586.3268320000002
2026-01-17 21:00:00+00:00,0.0,2016.067,0.0,296.311,903.784048,0.0,0.0,348.781831,-2016.067,-296.311,903.784048,-348.781831,-1757.3757830000002
2026-01-17 22:00:00+00:00,0.0,1649.332,0.0,957.4449999999999,1020.964128,0.0,0.0,529.633378,-1649.332,-957.4449999999999,1020.964128,-529.633378,-2115.44625
2026-01-17 23:00:00+00:00,0.0,1252.348,0.0,1155.2730000000001,1021.4446399999999,0.0,0.0,635.86907,-1252.348,-1155.2730000000001,1021.4446399999999,-635.86907,-2022.0454300000001
2026-01-18 00:00:00+00:00,0.0,1110.689,0.0,1151.214,1021.356432,0.0,0.0,822.113688,-1110.689,-1151.214,1021.356432,-822.113688,-2062.660256
2026-01-18 01:00:00+00:00,0.0,1057.619,0.0,1019.744,1021.4168,0.0,0.0,700.476073,-1057.619,-1019.744,1021.4168,-700.476073,-1756.422273
2026-01-18 02:00:00+00:00,0.0,1034.211,0.0,1362.373,1021.40984,0.0,0.0,322.9322915,-1034.211,-1362.373,1021.40984,-322.9322915,-1698.1064514999998
2026-01-18 03:00:00+00:00,0.0,1119.493,0.0,1466.8890000000001,1021.40984,0.0,0.0,281.198984,-1119.493,-1466.8890000000001,1021.40984,-281.198984,-1846.171144
2026-01-18 04:00:00+00:00,0.0,1408.946,0.0,1309.136,1021.068576,0.0,0.0,439.28488600000003,-1408.946,-1309.136,1021.068576,-439.28488600000003,-2136.2983099999997
2026-01-18 05:00:00+00:00,0.0,1540.651,0.0,1303.522,894.86504,0.0,0.0,469.592836,-1540.651,-1303.522,894.86504,-469.592836,-2418.9007959999994
2026-01-18 06:00:00+00:00,0.0,1417.701,0.0,1448.667,912.148256,0.0,3.786,174.463282,-1417.701,-1448.667,912.148256,-170.677282,-2124.897026
2026-01-18 07:00:00+00:00,0.0,1565.844,0.0,1707.509,535.03956,0.0,314.303,90.260224,-1565.844,-1707.509,535.03956,224.042776,-2514.2706639999997
2026-01-18 08:00:00+00:00,0.0,1265.359,0.0,1517.001,612.074704,0.0,0.0,292.93692599999997,-1265.359,-1517.001,612.074704,-292.93692599999997,-2463.2222219999994
2026-01-18 09:00:00+00:00,0.0,2075.633,38.30499974999999,143.74,799.961648,0.0,0.0,493.34607425,-2075.633,-105.43500025000002,799.961648,-493.34607425,-1874.4524265
2026-01-18 10:00:00+00:00,0.0,1775.956,55.22599975,15.063999749999999,1003.8085599999999,0.0,24.0473005,575.481,-1775.956,40.162,1003.8085599999999,-551.4336995,-1283.4191394999998
2026-01-18 11:00:00+00:00,0.0,2232.076,381.026,0.0,1041.8339839999999,0.0,0.0,347.999077,-2232.076,381.026,1041.8339839999999,-347.999077,-1157.215093
2026-01-18 12:00:00+00:00,0.0,1909.571,211.46499975,0.0,1040.988992,0.0,0.0,422.97444724999997,-1909.571,211.46499975,1040.988992,-422.97444724999997,-1080.0914554999997
2026-01-18 13:00:00+00:00,0.0,1388.395,0.0,579.896,835.702768,0.0,52.282,113.13641050000001,-1388.395,-579.896,835.702768,-60.854410500000014,-1193.4426425000001
2026-01-18 14:00:00+00:00,0.0,1045.987,0.0,1228.468,534.347784,0.0,285.01114725,23.3859225,-1045.987,-1228.468,534.347784,261.62522475000003,-1478.4819912499997
2026-01-18 15:00:00+00:00,0.0,375.932,0.0,1753.769,540.72712,0.0,53.6091505,483.842,-375.932,-1753.769,540.72712,-430.2328495,-2019.2067295
2026-01-18 16:00:00+00:00,0.0,1216.996,0.0,1358.016,761.908368,0.0,2.90949125,158.19836825,-1216.996,-1358.016,761.908368,-155.28887699999999,-1968.3925090000002
2026-01-18 17:00:00+00:00,0.0,1915.739,107.713,179.411,969.836416,0.0,1.103478,621.3031555,-1915.739,-71.69800000000001,969.836416,-620.1996775,-1637.8002615
2026-01-18 18:00:00+00:00,0.0,2191.226,717.142,0.0,913.905584,0.0,0.0,812.3273260000001,-2191.226,717.142,913.905584,-812.3273260000001,-1372.5057420000003
2026-01-18 19:00:00+00:00,0.0,1839.338,781.48,0.0,412.847496,0.0,0.0,616.21476975,-1839.338,781.48,412.847496,-616.21476975,-1261.2252737499998
2026-01-18 20:00:00+00:00,0.0,1479.585,205.79,19.48,619.923552,0.0,4.109479,956.8756000000001,-1479.585,186.31,619.923552,-952.7661210000001,-1626.1175690000002
2026-01-18 21:00:00+00:00,0.0,1683.048,188.24599999999998,0.0,630.943488,0.0,0.0,1029.195634,-1683.048,188.24599999999998,630.943488,-1029.195634,-1893.054146
2026-01-18 22:00:00+00:00,0.0,1990.192,305.881,0.0,602.8562400000001,0.0,0.0,1092.558348,-1990.192,305.881,602.8562400000001,-1092.558348,-2174.013108
2026-01-18 23:00:00+00:00,0.0,2286.11,486.163,0.0,341.674,0.0,55.4123235,572.386268,-2286.11,486.163,341.674,-516.9739445,-1975.2469445000002
2026-01-19 00:00:00+00:00,0.0,2497.203,62.919000000000004,30.81599975,620.910176,0.0,134.963498,527.306,-2497.203,32.10300025000001,620.910176,-392.3425020000001,-2236.53232575
2026-01-19 01:00:00+00:00,0.0,2133.739,0.0,331.91700000000003,536.042448,0.0,143.31727999999998,671.635,-2133.739,-331.91700000000003,536.042448,-528.31772,-2457.931272
2026-01-19 02:00:00+00:00,0.0,2244.914,0.0,873.173,769.039872,0.0,137.39114999999998,563.658,-2244.914,-873.173,769.039872,-426.26685000000003,-2775.3139780000006
2026-01-19 03:00:00+00:00,0.0,1987.953,0.0,832.247,547.0623840000001,0.0,156.155232,578.753,-1987.953,-832.247,547.0623840000001,-422.59776800000003,-2695.735384
2026-01-19 04:00:00+00:00,0.0,1341.676,0.0,449.591,481.67629025,0.0,190.406332,782.206,-1341.676,-449.591,481.67629025,-591.799668,-1901.39037775
2026-01-19 05:00:00+00:00,0.0,1489.366,122.972,49.078999749999994,0.0,618.2614,197.472852,134.062,-1489.366,73.89300025,-618.2614,63.41085199999998,-1970.3235477499998
2026-01-19 06:00:00+00:00,0.0,1395.085,0.0,841.3,0.0,973.172336,960.30632,0.0,-1395.085,-841.3,-973.172336,960.30632,-2249.251016
2026-01-19 07:00:00+00:00,0.0,1878.948,0.0,796.427,0.0,805.24064,932.208,0.0,-1878.948,-796.427,-805.24064,932.208,-2548.40764
2026-01-19 08:00:00+00:00,0.0,2373.357,0.0,710.955,8.721705,12.452282,299.325,42.501999999999995,-2373.357,-710.955,-3.7305770000000003,256.823,-2831.219577
2026-01-19 09:00:00+00:00,0.0,2537.208,195.798,19.402,425.190656,0.0,8.664,276.419,-2537.208,176.39600000000002,425.190656,-267.755,-2203.376344
2026-01-19 10:00:00+00:00,0.0,2957.781,743.5930000000001,0.0,805.268496,0.0,0.0,271.507,-2957.781,743.5930000000001,805.268496,-271.507,-1680.426504
2026-01-19 11:00:00+00:00,0.0,2673.6,928.0260000000001,0.0,902.300656,0.0,0.0,356.272,-2673.6,928.0260000000001,902.300656,-356.272,-1199.545344
2026-01-19 12:00:00+00:00,0.0,2419.269,460.969,0.0,854.00512,0.0,105.206,81.52699999999999,-2419.269,460.969,854.00512,23.679000000000016,-1080.6158799999996
2026-01-19 13:00:00+00:00,0.0,1976.172,151.863,277.616,468.255968,0.0,437.88800000000003,8.289,-1976.172,-125.75299999999999,468.255968,429.59900000000005,-1204.070032
2026-01-19 14:00:00+00:00,0.0,1861.027,0.0,1285.824,838.353856,0.0,913.23,0.0,-1861.027,-1285.824,838.353856,913.23,-1395.267144
2026-01-19 15:00:00+00:00,0.0,1459.007,0.0,2473.938,999.82264,0.0,750.862,0.0,-1459.007,-2473.938,999.82264,750.862,-2182.26036
2026-01-19 16:00:00+00:00,0.0,1334.739,0.0,2558.718,948.804016,0.0,927.742,0.0,-1334.739,-2558.718,948.804016,927.742,-2016.9109839999999
2026-01-19 17:00:00+00:00,0.0,1693.893,0.0,1097.978,706.005408,0.0,404.033,113.654,-1693.893,-1097.978,706.005408,290.379,-1795.4865920000002
2026-01-19 18:00:00+00:00,0.0,1883.744,0.0,293.524,348.415512,0.0,602.871,0.0,-1883.744,-293.524,348.415512,602.871,-1225.981488
2026-01-19 19:00:00+00:00,0.0,1749.388,0.0,1223.685,593.493808,0.0,952.333,0.0,-1749.388,-1223.685,593.493808,952.333,-1427.246192
2026-01-19 20:00:00+00:00,0.0,1579.828,0.0,477.005,453.447408,0.0,401.575,99.186,-1579.828,-477.005,453.447408,302.389,-1300.996592
2026-01-19 21:00:00+00:00,0.0,1596.382,152.215,31.309,167.19116,0.0,214.76500000000001,317.001,-1596.382,120.906,167.19116,-102.23599999999996,-1410.52084
2026-01-19 22:00:00+00:00,0.0,1403.94,481.327,0.0,178.30860225,0.0,17.235,685.282,-1403.94,481.327,178.30860225,-668.047,-1412.3513977500002
2026-01-19 23:00:00+00:00,0.0,1335.594,4.017,90.419,0.0,396.4348,646.582,0.0,-1335.594,-86.402,-396.4348,646.582,-1171.8488000000002
2026-01-20 00:00:00+00:00,0.0,1554.392,468.663,0.0,0.0,599.450656,840.35,0.0,-1554.392,468.663,-599.450656,840.35,-844.829656
2026-01-20 01:00:00+00:00,0.0,1686.855,728.057,0.0,0.0,713.907648,993.325,0.0,-1686.855,728.057,-713.907648,993.325,-679.3806480000001
2026-01-20 02:00:00+00:00,0.0,1765.236,875.458,0.0,0.0,742.19456,998.0450000000001,0.0,-1765.236,875.458,-742.19456,998.0450000000001,-633.9275600000001
2026-01-20 03:00:00+00:00,0.0,1698.654,978.376,0.0,0.0,792.272976,932.98,0.0,-1698.654,978.376,-792.272976,932.98,-579.570976
2026-01-20 04:00:00+00:00,0.0,1037.898,701.021,0.0,0.0,887.160128,941.579,0.0,-1037.898,701.021,-887.160128,941.579,-282.458128
2026-01-20 05:00:00+00:00,0.0,591.296,0.0,374.134,0.0,1000.8139040000001,951.596,0.0,-591.296,-374.134,-1000.8139040000001,951.596,-1014.6479040000002
2026-01-20 06:00:00+00:00,31.2075,106.484,0.0,1649.1109999999999,0.0,975.062,868.9929999999999,0.0,-75.2765,-1649.1109999999999,-975.062,868.9929999999999,-1830.4564999999998
2026-01-20 07:00:00+00:00,91.865,0.0,0.0,1659.1779999999999,0.0,1001.046032,786.489,0.0,91.865,-1659.1779999999999,-1001.046032,786.489,-1781.8700319999998
2026-01-20 08:00:00+00:00,0.0,658.11,0.0,1197.5810000000001,0.0,999.144768,910.912,0.0,-658.11,-1197.5810000000001,-999.144768,910.912,-1943.9237680000003
2026-01-20 09:00:00+00:00,0.0,1434.971,0.0,603.51,0.0,692.394736,668.296,0.0,-1434.971,-603.51,-692.394736,668.296,-2062.5797359999997
2026-01-20 10:00:00+00:00,0.0,1913.38,14.273,55.971,0.0,192.680728,272.145,0.0,-1913.38,-41.69799999999999,-192.680728,272.145,-1875.6137280000003
2026-01-20 11:00:00+00:00,0.0,1844.208,400.692,0.0,0.0,474.93942400000003,371.15,0.0,-1844.208,400.692,-474.93942400000003,371.15,-1547.3054240000001
2026-01-20 12:00:00+00:00,0.0,2137.42,184.67,15.28,0.0,579.367744,459.518,0.0,-2137.42,169.39,-579.367744,459.518,-2087.8797440000003
2026-01-20 13:00:00+00:00,0.0,1656.055,175.366,23.29899975,0.0,996.983488,632.8389999999999,0.0,-1656.055,152.06700025,-996.983488,632.8389999999999,-1868.13248775
2026-01-20 14:00:00+00:00,0.0,827.809,0.0,799.73,0.0,900.995984,863.517,0.0,-827.809,-799.73,-900.995984,863.517,-1665.0179839999998
2026-01-20 15:00:00+00:00,0.0,431.461,0.0,1306.954,0.0,825.116928,896.009,0.0,-431.461,-1306.954,-825.116928,896.009,-1667.5229279999999
2026-01-20 16:00:00+00:00,0.0,979.328,0.0,1051.974,0.0,463.178944,867.655,0.0,-979.328,-1051.974,-463.178944,867.655,-1626.825944
2026-01-20 17:00:00+00:00,0.0,1800.581,0.0,436.259,0.0,825.469792,770.294,0.0,-1800.581,-436.259,-825.469792,770.294,-2292.015792
2026-01-20 18:00:00+00:00,0.0,1839.946,111.84,4.07399975,0.0,551.250288,793.684,0.0,-1839.946,107.76600025,-551.250288,793.684,-1489.74628775
2026-01-20 19:00:00+00:00,0.0,1472.579,30.517,47.058,0.0,529.637552,999.53,0.0,-1472.579,-16.541,-529.637552,999.53,-1019.2275520000001
2026-01-20 20:00:00+00:00,0.0,1544.854,402.51099999999997,0.0,0.0,567.361184,1001.736,0.0,-1544.854,402.51099999999997,-567.361184,1001.736,-707.9681840000002
2026-01-20 21:00:00+00:00,0.0,1130.045,45.754999999999995,11.822,0.0,319.6968,1001.597,0.0,-1130.045,33.93299999999999,-319.6968,1001.597,-414.21180000000004
2026-01-20 22:00:00+00:00,0.0,1046.844,21.735,46.983,0.0,296.085288,969.685,0.0,-1046.844,-25.247999999999998,-296.085288,969.685,-398.49228800000014
2026-01-20 23:00:00+00:00,0.0,909.68,352.248,0.0,0.0,457.66316,179.894,0.0,-909.68,352.248,-457.66316,179.894,-835.2011600000001
2026-01-21 00:00:00+00:00,0.0,854.227,600.939,0.0,0.0,334.16177600000003,118.717,0.0,-854.227,600.939,-334.16177600000003,118.717,-468.73277600000006
2026-01-21 01:00:00+00:00,0.0,931.545,617.7470000000001,0.0,0.0,163.096116,267.742,0.0,-931.545,617.7470000000001,-163.096116,267.742,-209.15211599999986
2026-01-21 02:00:00+00:00,0.0,1611.22,312.722,0.0,54.34293125,0.0,611.924,0.0,-1611.22,312.722,54.34293125,611.924,-632.2310687500001
2026-01-21 03:00:00+00:00,0.0,1697.791,328.50800000000004,0.0,0.0,15.76731925,815.94,0.0,-1697.791,328.50800000000004,-15.76731925,815.94,-569.1103192499997
2026-01-21 04:00:00+00:00,0.0,1404.202,45.396,58.391,0.0,190.723748,928.4200000000001,0.0,-1404.202,-12.994999999999997,-190.723748,928.4200000000001,-679.5007479999999
2026-01-21 05:00:00+00:00,0.0,1237.879,32.05499975,81.485,0.0,391.120992,989.104,0.0,-1237.879,-49.43000025,-391.120992,989.104,-689.3259922499999
2026-01-21 06:00:00+00:00,0.0,1110.659,102.84799975,3.886,0.0,644.01328,981.558,0.0,-1110.659,98.96199975,-644.01328,981.558,-674.1522802500001
2026-01-21 07:00:00+00:00,0.0,1096.286,0.0,327.898,0.0,365.65463275,865.961,0.0,-1096.286,-327.898,-365.65463275,865.961,-923.8776327500002
2026-01-21 08:00:00+00:00,0.0,1791.927,0.0,896.842,444.486584,0.0,898.433,0.0,-1791.927,-896.842,444.486584,898.433,-1345.849416
2026-01-21 09:00:00+00:00,0.0,1962.24,0.0,1978.7169999999999,1004.43304,0.0,624.664,0.0,-1962.24,-1978.7169999999999,1004.43304,624.664,-2311.85996
2026-01-21 10:00:00+00:00,0.0,1523.672,0.0,2139.874,1041.710944,0.0,507.1,0.0,-1523.672,-2139.874,1041.710944,507.1,-2114.735056
2026-01-21 11:00:00+00:00,0.0,1331.151,0.0,1919.716,1041.699344,0.0,585.868,0.0,-1331.151,-1919.716,1041.699344,585.868,-1623.2996560000001
2026-01-21 12:00:00+00:00,0.0,1188.693,0.0,1805.67,1041.629696,0.0,886.048,0.0,-1188.693,-1805.67,1041.629696,886.048,-1066.6853040000003
2026-01-21 13:00:00+00:00,0.0,1128.352,0.0,1721.287,1041.3070400000001,0.0,532.75,0.0,-1128.352,-1721.287,1041.3070400000001,532.75,-1275.58196
2026-01-21 14:00:00+00:00,0.0,1683.273,0.0,1693.299,916.97456,0.0,916.909,0.0,-1683.273,-1693.299,916.97456,916.909,-1542.68844
2026-01-21 15:00:00+00:00,0.0,1948.16,0.0,1354.008,262.94187999999997,0.0,881.435,0.0,-1948.16,-1354.008,262.94187999999997,881.435,-2157.7911200000003
2026-01-21 16:00:00+00:00,0.0,2138.493,0.0,1609.2069999999999,490.94818399999997,0.0,905.4110000000001,0.0,-2138.493,-1609.2069999999999,490.94818399999997,905.4110000000001,-2351.340816
2026-01-21 17:00:00+00:00,0.0,1705.218,0.0,903.241,0.0,104.5304575,975.8530000000001,0.0,-1705.218,-903.241,-104.5304575,975.8530000000001,-1737.1364574999998
2026-01-21 18:00:00+00:00,0.0,1686.092,0.0,647.093,17.770734750000003,0.0,546.473,0.0,-1686.092,-647.093,17.770734750000003,546.473,-1768.94126525
2026-01-21 19:00:00+00:00,0.0,1807.521,0.0,964.3,394.703,0.0,597.33,0.0,-1807.521,-964.3,394.703,597.33,-1779.788
2026-01-21 20:00:00+00:00,0.0,1657.256,0.0,1296.09,0.0,14.73195075,935.8019999999999,0.0,-1657.256,-1296.09,-14.73195075,935.8019999999999,-2032.2759507500002
2026-01-21 21:00:00+00:00,0.0,1104.396,0.0,831.802,0.0,392.527792,599.9839999999999,0.0,-1104.396,-831.802,-392.527792,599.9839999999999,-1728.7417919999998
2026-01-21 22:00:00+00:00,0.0,1665.623,0.0,744.756,0.0,591.613424,897.465,0.0,-1665.623,-744.756,-591.613424,897.465,-2104.527424
2026-01-21 23:00:00+00:00,0.0,2117.919,0.0,1172.472,0.0,323.380944,1000.006,0.0,-2117.919,-1172.472,-323.380944,1000.006,-2613.7659439999998
2026-01-22 00:00:00+00:00,0.0,2564.821,0.0,1355.471,0.0,436.363816,1001.571,0.0,-2564.821,-1355.471,-436.363816,1001.571,-3355.0848159999996
2026-01-22 01:00:00+00:00,0.0,2520.615,0.0,1395.563,0.0,454.559384,1001.573,0.0,-2520.615,-1395.563,-454.559384,1001.573,-3369.164384
2026-01-22 02:00:00+00:00,0.0,2520.622,0.0,1545.804,0.0,234.464592,1000.2909999999999,0.0,-2520.622,-1545.804,-234.464592,1000.2909999999999,-3300.5995919999996
2026-01-22 03:00:00+00:00,0.0,2525.549,0.0,1357.079,0.0,601.421568,979.273,0.0,-2525.549,-1357.079,-601.421568,979.273,-3504.7765679999993
2026-01-22 04:00:00+00:00,0.0,2510.237,0.0,1268.391,0.0,846.093584,942.883,0.0,-2510.237,-1268.391,-846.093584,942.883,-3681.838584
2026-01-22 05:00:00+00:00,0.0,2019.482,0.0,784.5840000000001,0.0,939.96624,649.744,0.0,-2019.482,-784.5840000000001,-939.96624,649.744,-3094.2882399999994
2026-01-22 06:00:00+00:00,0.0,1162.605,0.0,640.716,0.0,939.539104,0.0,425.024,-1162.605,-640.716,-939.539104,-425.024,-3167.8841039999998
