,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-02-25 07:00:00+00:00,880.675,0.0,0.0,583.875,0.0,1900.0,583.875,-1900.0,-880.675,-2196.8
2026-02-25 08:00:00+00:00,1033.7,0.0,0.0,602.825,0.0,1900.0,602.825,-1900.0,-1033.7,-2330.875
2026-02-25 09:00:00+00:00,996.9,0.0,0.0,495.55,0.0,1900.0,495.55,-1900.0,-996.9,-2401.35
2026-02-25 10:00:00+00:00,1085.875,0.0,0.0,717.0,0.0,1900.0,717.0,-1900.0,-1085.875,-2268.875
2026-02-25 11:00:00+00:00,1200.0,0.0,0.0,978.5,0.0,1900.0,978.5,-1900.0,-1200.0,-2121.5
2026-02-25 12:00:00+00:00,1200.0,0.0,0.0,736.075,0.0,1900.0,736.075,-1900.0,-1200.0,-2363.925
2026-02-25 13:00:00+00:00,1160.6,0.0,0.0,794.525,0.0,1900.0,794.525,-1900.0,-1160.6,-2266.075
2026-02-25 14:00:00+00:00,1112.975,0.0,0.0,1007.575,0.0,1900.0,1007.575,-1900.0,-1112.975,-2005.3999999999999
2026-02-25 15:00:00+00:00,1157.225,0.0,0.0,1008.4,0.0,1795.575,1008.4,-1795.575,-1157.225,-1944.4
2026-02-25 16:00:00+00:00,983.575,0.0,0.0,1016.0,0.0,1525.15,1016.0,-1525.15,-983.575,-1492.7250000000001
2026-02-25 17:00:00+00:00,1062.075,0.0,0.0,1016.0,0.0,1256.95,1016.0,-1256.95,-1062.075,-1303.025
2026-02-25 18:00:00+00:00,1185.2,0.0,0.0,1016.0,0.0,740.5,1016.0,-740.5,-1185.2,-909.7
2026-02-25 19:00:00+00:00,363.6,236.4,0.0,1016.0,0.0,1189.7,1016.0,-1189.7,-127.20000000000002,-300.9000000000001
2026-02-25 20:00:00+00:00,0.0,581.4,0.0,1016.0,0.0,1898.0,1016.0,-1898.0,581.4,-300.6
2026-02-25 21:00:00+00:00,0.0,809.625,0.0,995.925,0.0,1768.4,995.925,-1768.4,809.625,37.149999999999864
2026-02-25 22:00:00+00:00,0.0,884.7,0.0,972.275,0.0,1349.45,972.275,-1349.45,884.7,507.525
2026-02-25 23:00:00+00:00,0.0,751.025,0.0,995.825,0.0,857.925,995.825,-857.925,751.025,888.9250000000001
2026-02-26 00:00:00+00:00,0.0,1064.3,0.0,978.7,0.0,1040.175,978.7,-1040.175,1064.3,1002.825
2026-02-26 01:00:00+00:00,0.0,1198.4,0.0,1009.775,0.0,1126.75,1009.775,-1126.75,1198.4,1081.4250000000002
2026-02-26 02:00:00+00:00,0.0,1200.0,0.0,1008.575,0.0,1348.725,1008.575,-1348.725,1200.0,859.8500000000001
2026-02-26 03:00:00+00:00,0.0,1199.825,0.0,990.0,0.0,1789.075,990.0,-1789.075,1199.825,400.75
2026-02-26 04:00:00+00:00,0.0,1012.25,0.0,973.3,0.0,1924.125,973.3,-1924.125,1012.25,61.424999999999955
2026-02-26 05:00:00+00:00,0.0,685.925,0.0,952.875,0.0,1943.0,952.875,-1943.0,685.925,-304.20000000000005
2026-02-26 06:00:00+00:00,84.8,363.0,0.0,979.2,0.0,1579.975,979.2,-1579.975,278.2,-322.5749999999999
2026-02-26 07:00:00+00:00,318.2,147.775,0.0,997.85,0.0,1367.45,997.85,-1367.45,-170.42499999999998,-540.025
2026-02-26 08:00:00+00:00,0.0,252.025,0.0,994.0,0.0,1905.15,994.0,-1905.15,252.025,-659.1250000000001
2026-02-26 09:00:00+00:00,209.525,0.0,0.0,943.0,0.0,1881.4,943.0,-1881.4,-209.525,-1147.9250000000002
2026-02-26 10:00:00+00:00,761.05,0.0,0.0,948.225,0.0,1908.075,948.225,-1908.075,-761.05,-1720.9
2026-02-26 11:00:00+00:00,873.85,0.0,0.0,945.0500000000001,0.0,1902.15,945.0500000000001,-1902.15,-873.85,-1830.95
2026-02-26 12:00:00+00:00,903.625,0.0,0.0,972.425,0.0,1888.875,972.425,-1888.875,-903.625,-1820.075
2026-02-26 13:00:00+00:00,534.1,0.0,0.0,868.275,0.0,1899.95,868.275,-1899.95,-534.1,-1565.775
2026-02-26 14:00:00+00:00,94.975,109.4,0.0,989.4,0.0,1764.2,989.4,-1764.2,14.425000000000011,-760.375
2026-02-26 15:00:00+00:00,668.35,29.65,0.0,947.95,0.0,1124.525,947.95,-1124.525,-638.7,-815.2750000000001
2026-02-26 16:00:00+00:00,900.0,0.0,0.0,974.675,0.0,644.925,974.675,-644.925,-900.0,-570.25
2026-02-26 17:00:00+00:00,576.325,0.0,0.0,989.6,0.0,947.1,989.6,-947.1,-576.325,-533.825
2026-02-26 18:00:00+00:00,12.7,312.525,0.0,942.225,0.0,1730.85,942.225,-1730.85,299.825,-488.7999999999999
2026-02-26 19:00:00+00:00,0.0,642.975,0.0,1013.1,0.0,1942.525,1013.1,-1942.525,642.975,-286.45000000000005
2026-02-26 20:00:00+00:00,0.0,501.875,0.0,982.35,0.0,1939.025,982.35,-1939.025,501.875,-454.80000000000007
2026-02-26 21:00:00+00:00,0.0,335.0,0.0,927.525,0.0,1937.05,927.525,-1937.05,335.0,-674.525
2026-02-26 22:00:00+00:00,0.0,144.175,0.0,801.35,0.0,1931.025,801.35,-1931.025,144.175,-985.5000000000002
2026-02-26 23:00:00+00:00,50.275,0.0,0.0,909.8,0.0,1932.05,909.8,-1932.05,-50.275,-1072.525
2026-02-27 00:00:00+00:00,104.975,0.0,0.0,900.6,0.0,1946.05,900.6,-1946.05,-104.975,-1150.4249999999997
2026-02-27 01:00:00+00:00,331.875,0.0,0.0,908.45,0.0,1957.025,908.45,-1957.025,-331.875,-1380.45
2026-02-27 02:00:00+00:00,753.425,0.0,0.0,945.675,0.0,1940.7,945.675,-1940.7,-753.425,-1748.45
2026-02-27 03:00:00+00:00,1087.85,0.0,0.0,955.45,0.0,1959.2,955.45,-1959.2,-1087.85,-2091.6
2026-02-27 04:00:00+00:00,1200.0,0.0,0.0,661.8,0.0,1961.325,661.8,-1961.325,-1200.0,-2499.525
2026-02-27 05:00:00+00:00,1162.6,0.0,0.0,798.025,0.0,1969.725,798.025,-1969.725,-1162.6,-2334.2999999999997
2026-02-27 06:00:00+00:00,1185.25,0.0,0.0,1011.225,0.0,1976.65,1011.225,-1976.65,-1185.25,-2150.675
2026-02-27 07:00:00+00:00,1140.05,0.0,0.0,949.375,0.0,1973.05,949.375,-1973.05,-1140.05,-2163.725
2026-02-27 08:00:00+00:00,1185.55,0.0,0.0,793.825,0.0,1884.575,793.825,-1884.575,-1185.55,-2276.3
2026-02-27 09:00:00+00:00,1131.825,0.0,0.0,670.675,0.0,1921.6,670.675,-1921.6,-1131.825,-2382.75
2026-02-27 10:00:00+00:00,1174.2,0.0,0.0,564.575,0.0,1944.775,564.575,-1944.775,-1174.2,-2554.4
2026-02-27 11:00:00+00:00,1105.6,0.0,0.0,444.625,0.0,1950.15,444.625,-1950.15,-1105.6,-2611.125
2026-02-27 12:00:00+00:00,1051.9,0.0,0.0,548.5,0.0,1962.5,548.5,-1962.5,-1051.9,-2465.9
2026-02-27 13:00:00+00:00,1110.825,0.0,0.0,826.075,0.0,1922.925,826.075,-1922.925,-1110.825,-2207.675
2026-02-27 14:00:00+00:00,1096.05,0.0,0.0,876.15,0.0,1900.925,876.15,-1900.925,-1096.05,-2120.825
2026-02-27 15:00:00+00:00,1175.175,0.0,0.0,942.025,0.0,1930.225,942.025,-1930.225,-1175.175,-2163.375
2026-02-27 16:00:00+00:00,1155.175,0.0,0.0,1004.875,0.0,1900.2,1004.875,-1900.2,-1155.175,-2050.5
2026-02-27 17:00:00+00:00,1200.0,0.0,0.0,998.7,0.0,1796.325,998.7,-1796.325,-1200.0,-1997.625
2026-02-27 18:00:00+00:00,1170.775,0.0,0.0,999.15,0.0,1953.125,999.15,-1953.125,-1170.775,-2124.75
2026-02-27 19:00:00+00:00,947.475,0.0,0.0,1001.05,0.0,1970.125,1001.05,-1970.125,-947.475,-1916.5500000000002
2026-02-27 20:00:00+00:00,1180.775,0.0,0.0,816.975,0.0,1970.525,816.975,-1970.525,-1180.775,-2334.3250000000003
2026-02-27 21:00:00+00:00,1200.0,0.0,0.0,787.875,0.0,1972.05,787.875,-1972.05,-1200.0,-2384.175
2026-02-27 22:00:00+00:00,1200.0,0.0,0.0,815.325,0.0,1970.15,815.325,-1970.15,-1200.0,-2354.825
2026-02-27 23:00:00+00:00,1200.0,0.0,0.0,829.625,0.0,1900.0,829.625,-1900.0,-1200.0,-2270.375
2026-02-28 00:00:00+00:00,1200.0,0.0,0.0,849.15,0.0,1900.0,849.15,-1900.0,-1200.0,-2250.85
2026-02-28 01:00:00+00:00,1200.0,0.0,0.0,806.55,0.0,1900.0,806.55,-1900.0,-1200.0,-2293.45
2026-02-28 02:00:00+00:00,1200.0,0.0,0.0,947.8,0.0,1900.0,947.8,-1900.0,-1200.0,-2152.2
2026-02-28 03:00:00+00:00,1200.0,0.0,0.0,1015.25,0.0,1900.0,1015.25,-1900.0,-1200.0,-2084.75
2026-02-28 04:00:00+00:00,1200.0,0.0,0.0,947.575,0.0,1900.0,947.575,-1900.0,-1200.0,-2152.425
2026-02-28 05:00:00+00:00,974.575,0.0,0.0,860.75,0.0,1900.0,860.75,-1900.0,-974.575,-2013.825
2026-02-28 06:00:00+00:00,0.0,0.0,0.0,661.25,0.0,1900.0,661.25,-1900.0,0.0,-1238.75
2026-02-28 07:00:00+00:00,0.0,0.0,0.0,638.125,0.0,1900.0,638.125,-1900.0,0.0,-1261.875
2026-02-28 08:00:00+00:00,0.0,0.0,0.0,400.5,0.0,1900.0,400.5,-1900.0,0.0,-1499.5
2026-02-28 09:00:00+00:00,0.0,0.0,0.0,255.125,0.0,1900.0,255.125,-1900.0,0.0,-1644.875
2026-02-28 10:00:00+00:00,0.0,0.0,0.0,287.15,0.0,1900.0,287.15,-1900.0,0.0,-1612.85
2026-02-28 11:00:00+00:00,0.0,0.0,0.0,219.3,0.0,1900.0,219.3,-1900.0,0.0,-1680.7
2026-02-28 12:00:00+00:00,0.0,0.0,0.0,368.2,0.0,1900.0,368.2,-1900.0,0.0,-1531.8
2026-02-28 13:00:00+00:00,0.0,0.0,0.0,461.375,0.0,1900.0,461.375,-1900.0,0.0,-1438.625
2026-02-28 14:00:00+00:00,0.0,0.0,0.0,610.225,0.0,1900.0,610.225,-1900.0,0.0,-1289.775
2026-02-28 15:00:00+00:00,0.0,0.0,0.0,669.6,0.0,1900.0,669.6,-1900.0,0.0,-1230.4
2026-02-28 16:00:00+00:00,0.0,0.0,0.0,586.925,0.0,1900.0,586.925,-1900.0,0.0,-1313.075
2026-02-28 17:00:00+00:00,0.0,0.0,0.0,549.275,0.0,1900.0,549.275,-1900.0,0.0,-1350.725
2026-02-28 18:00:00+00:00,0.0,0.0,0.0,515.675,0.0,1900.0,515.675,-1900.0,0.0,-1384.325
2026-02-28 19:00:00+00:00,0.0,0.0,0.0,505.2,0.0,1900.0,505.2,-1900.0,0.0,-1394.8
2026-02-28 20:00:00+00:00,0.0,0.0,0.0,212.15,0.0,1900.0,212.15,-1900.0,0.0,-1687.85
2026-02-28 21:00:00+00:00,0.0,0.0,0.0,51.95,0.0,1900.0,51.95,-1900.0,0.0,-1848.05
2026-02-28 22:00:00+00:00,0.0,0.0,2.3499999999999996,40.85,0.0,1900.0,38.5,-1900.0,0.0,-1861.5
2026-02-28 23:00:00+00:00,0.0,0.0,0.0,109.77499999999999,0.0,1900.0,109.77499999999999,-1900.0,0.0,-1790.225
2026-03-01 00:00:00+00:00,0.0,0.0,0.0,284.0,0.0,1900.0,284.0,-1900.0,0.0,-1616.0
2026-03-01 01:00:00+00:00,0.0,0.0,0.0,522.7,0.0,1900.0,522.7,-1900.0,0.0,-1377.3
2026-03-01 02:00:00+00:00,0.0,0.0,0.0,528.3,0.0,1900.0,528.3,-1900.0,0.0,-1371.7
2026-03-01 03:00:00+00:00,0.0,0.0,0.0,485.725,0.0,1900.0,485.725,-1900.0,0.0,-1414.275
2026-03-01 04:00:00+00:00,0.0,0.0,0.0,544.5,0.0,1900.0,544.5,-1900.0,0.0,-1355.5
2026-03-01 05:00:00+00:00,0.0,0.0,0.0,506.225,0.0,1900.0,506.225,-1900.0,0.0,-1393.775
2026-03-01 06:00:00+00:00,0.0,0.0,0.0,390.47499999999997,0.0,1900.0,390.47499999999997,-1900.0,0.0,-1509.525
2026-03-01 07:00:00+00:00,0.0,0.0,0.0,262.7,0.0,1900.0,262.7,-1900.0,0.0,-1637.3
2026-03-01 08:00:00+00:00,40.525,0.0,7.125,105.75,0.0,1900.0,98.625,-1900.0,-40.525,-1841.9
2026-03-01 09:00:00+00:00,310.725,0.0,124.075,0.0,0.0,1900.0,-124.075,-1900.0,-310.725,-2334.8
2026-03-01 10:00:00+00:00,394.275,0.0,161.82500000000002,0.0,0.0,1900.0,-161.82500000000002,-1900.0,-394.275,-2456.1
2026-03-01 11:00:00+00:00,392.65,0.0,16.0,0.0,0.0,1900.0,-16.0,-1900.0,-392.65,-2308.65
2026-03-01 12:00:00+00:00,278.55,0.0,0.0,17.625,0.0,1900.0,17.625,-1900.0,-278.55,-2160.925
2026-03-01 13:00:00+00:00,182.7,0.0,9.35,6.375,0.0,1900.0,-2.9749999999999996,-1900.0,-182.7,-2085.6749999999997
2026-03-01 14:00:00+00:00,143.2,0.0,0.0,32.075,0.0,1900.0,32.075,-1900.0,-143.2,-2011.125
2026-03-01 15:00:00+00:00,36.525,0.0,0.0,181.6,0.0,1900.0,181.6,-1900.0,-36.525,-1754.9250000000002
2026-03-01 16:00:00+00:00,617.525,0.0,0.0,622.125,0.0,1900.0,622.125,-1900.0,-617.525,-1895.4
2026-03-01 17:00:00+00:00,656.275,0.0,0.0,844.35,0.0,1900.0,844.35,-1900.0,-656.275,-1711.9250000000002
2026-03-01 18:00:00+00:00,927.2,0.0,0.0,1011.55,0.0,1900.0,1011.55,-1900.0,-927.2,-1815.65
2026-03-01 19:00:00+00:00,811.225,0.0,0.0,1012.825,0.0,1900.0,1012.825,-1900.0,-811.225,-1698.4
2026-03-01 20:00:00+00:00,1199.9,0.0,0.0,660.875,0.0,1900.0,660.875,-1900.0,-1199.9,-2439.025
2026-03-01 21:00:00+00:00,1200.0,0.0,0.0,679.275,0.0,1900.0,679.275,-1900.0,-1200.0,-2420.725
2026-03-01 22:00:00+00:00,1200.0,0.0,0.0,792.675,0.0,1900.0,792.675,-1900.0,-1200.0,-2307.325
2026-03-01 23:00:00+00:00,1199.775,0.0,0.0,694.875,0.0,1900.0,694.875,-1900.0,-1199.775,-2404.9
2026-03-02 00:00:00+00:00,1154.275,0.0,0.0,743.1,0.0,1900.0,743.1,-1900.0,-1154.275,-2311.175
2026-03-02 01:00:00+00:00,1095.425,0.0,0.0,930.2,0.0,1900.0,930.2,-1900.0,-1095.425,-2065.225
2026-03-02 02:00:00+00:00,1093.95,0.0,0.0,987.825,0.0,1900.0,987.825,-1900.0,-1093.95,-2006.125
2026-03-02 03:00:00+00:00,1160.925,0.0,0.0,895.0,0.0,1899.875,895.0,-1899.875,-1160.925,-2165.8
2026-03-02 04:00:00+00:00,1199.075,0.0,0.0,761.45,0.0,1900.0,761.45,-1900.0,-1199.075,-2337.625
2026-03-02 05:00:00+00:00,1169.6,0.0,0.0,856.775,0.0,1900.0,856.775,-1900.0,-1169.6,-2212.825
2026-03-02 06:00:00+00:00,1030.475,0.0,0.0,955.325,0.0,1900.0,955.325,-1900.0,-1030.475,-1975.1499999999999
2026-03-02 07:00:00+00:00,1104.85,0.0,0.0,904.35,0.0,1900.0,904.35,-1900.0,-1104.85,-2100.5
2026-03-02 08:00:00+00:00,1176.225,0.0,0.0,721.95,0.0,1899.975,721.95,-1899.975,-1176.225,-2354.25
2026-03-02 09:00:00+00:00,1198.075,0.0,0.0,535.175,0.0,1900.0,535.175,-1900.0,-1198.075,-2562.9
2026-03-02 10:00:00+00:00,1199.45,0.0,0.0,507.2,0.0,1900.0,507.2,-1900.0,-1199.45,-2592.25
2026-03-02 11:00:00+00:00,1197.375,0.0,0.0,603.8,0.0,1900.0,603.8,-1900.0,-1197.375,-2493.575
2026-03-02 12:00:00+00:00,1200.0,0.0,0.0,693.6750000000001,0.0,1900.0,693.6750000000001,-1900.0,-1200.0,-2406.325
2026-03-02 13:00:00+00:00,1200.0,0.0,0.0,943.05,0.0,1900.0,943.05,-1900.0,-1200.0,-2156.95
2026-03-02 14:00:00+00:00,1131.05,0.0,0.0,972.875,0.0,1900.0,972.875,-1900.0,-1131.05,-2058.175
2026-03-02 15:00:00+00:00,1200.0,0.0,0.0,983.125,0.0,1900.0,983.125,-1900.0,-1200.0,-2116.875
2026-03-02 16:00:00+00:00,1200.0,0.0,0.0,1010.9,0.0,1900.0,1010.9,-1900.0,-1200.0,-2089.1
2026-03-02 17:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1900.0,1016.0,-1900.0,-1200.0,-2084.0
2026-03-02 18:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1900.0,1016.0,-1900.0,-1200.0,-2084.0
2026-03-02 19:00:00+00:00,1200.0,0.0,0.0,1004.525,0.0,1900.0,1004.525,-1900.0,-1200.0,-2095.475
2026-03-02 20:00:00+00:00,1200.0,0.0,0.0,889.5,0.0,1900.0,889.5,-1900.0,-1200.0,-2210.5
2026-03-02 21:00:00+00:00,1200.0,0.0,0.0,899.55,0.0,1900.0,899.55,-1900.0,-1200.0,-2200.45
2026-03-02 22:00:00+00:00,1200.0,0.0,0.0,1001.125,0.0,1900.0,1001.125,-1900.0,-1200.0,-2098.875
2026-03-02 23:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1899.2,1016.0,-1899.2,-1200.0,-2083.2
2026-03-03 00:00:00+00:00,1200.0,0.0,0.0,1011.65,0.0,1834.225,1011.65,-1834.225,-1200.0,-2022.5749999999998
2026-03-03 01:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1683.3,1016.0,-1683.3,-1200.0,-1867.3
2026-03-03 02:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1568.275,1016.0,-1568.275,-1200.0,-1752.275
2026-03-03 03:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1524.4,1016.0,-1524.4,-1200.0,-1708.4
2026-03-03 04:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1489.275,1016.0,-1489.275,-1200.0,-1673.275
2026-03-03 05:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1449.075,1016.0,-1449.075,-1200.0,-1633.075
2026-03-03 06:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1169.025,1016.0,-1169.025,-1200.0,-1353.025
2026-03-03 07:00:00+00:00,1160.45,0.0,0.0,1016.0,0.0,858.425,1016.0,-858.425,-1160.45,-1002.875
2026-03-03 08:00:00+00:00,958.775,0.0,0.0,1016.0,0.0,762.9,1016.0,-762.9,-958.775,-705.675
2026-03-03 09:00:00+00:00,294.075,3.025,0.0,1003.775,0.0,1055.675,1003.775,-1055.675,-291.05,-342.95
2026-03-03 10:00:00+00:00,0.0,344.7,0.0,917.7750000000001,0.0,1652.125,917.7750000000001,-1652.125,344.7,-389.6499999999999
2026-03-03 11:00:00+00:00,0.0,631.125,0.0,979.925,0.0,1783.525,979.925,-1783.525,631.125,-172.47500000000014
2026-03-03 12:00:00+00:00,0.0,334.15,0.0,862.05,0.0,1624.425,862.05,-1624.425,334.15,-428.225
2026-03-03 13:00:00+00:00,0.0,788.725,0.0,917.35,0.0,1850.725,917.35,-1850.725,788.725,-144.64999999999986
2026-03-03 14:00:00+00:00,0.0,723.575,0.0,1014.975,0.0,1900.0,1014.975,-1900.0,723.575,-161.44999999999993
2026-03-03 15:00:00+00:00,216.925,198.075,0.0,1016.0,0.0,1574.65,1016.0,-1574.65,-18.850000000000023,-577.5000000000001
2026-03-03 16:00:00+00:00,750.0,0.0,0.0,1016.0,0.0,1120.425,1016.0,-1120.425,-750.0,-854.425
2026-03-03 17:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,970.975,1016.0,-970.975,-1200.0,-1154.975
2026-03-03 18:00:00+00:00,1092.6,0.0,0.0,1016.0,0.0,1198.55,1016.0,-1198.55,-1092.6,-1275.1499999999999
2026-03-03 19:00:00+00:00,1200.0,0.0,0.0,1011.7,0.0,1219.6,1011.7,-1219.6,-1200.0,-1407.8999999999999
2026-03-03 20:00:00+00:00,1011.15,0.0,0.0,998.125,0.0,1658.425,998.125,-1658.425,-1011.15,-1671.4499999999998
2026-03-03 21:00:00+00:00,634.65,0.0,0.0,1009.375,0.0,1899.15,1009.375,-1899.15,-634.65,-1524.4250000000002
2026-03-03 22:00:00+00:00,247.0,0.0,0.0,993.075,0.0,1897.875,993.075,-1897.875,-247.0,-1151.8
2026-03-03 23:00:00+00:00,0.0,709.875,0.0,1004.9,0.0,1679.125,1004.9,-1679.125,709.875,35.64999999999998
2026-03-04 00:00:00+00:00,0.0,1024.825,0.0,1015.875,0.0,1697.65,1015.875,-1697.65,1024.825,343.04999999999995
2026-03-04 01:00:00+00:00,0.0,1068.525,0.0,1014.625,0.0,1735.775,1014.625,-1735.775,1068.525,347.375
2026-03-04 02:00:00+00:00,350.2,117.05,0.0,971.775,0.0,422.225,971.775,-422.225,-233.14999999999998,316.4
2026-03-04 03:00:00+00:00,1200.0,0.0,0.0,1004.275,346.3,0.0,1004.275,346.3,-1200.0,150.57500000000005
2026-03-04 04:00:00+00:00,1180.25,0.0,0.0,996.45,0.0,157.975,996.45,-157.975,-1180.25,-341.775
2026-03-04 05:00:00+00:00,1200.0,0.0,0.0,992.15,0.0,393.3,992.15,-393.3,-1200.0,-601.1500000000001
2026-03-04 06:00:00+00:00,1200.0,0.0,0.0,1011.6,0.0,710.6,1011.6,-710.6,-1200.0,-899.0
2026-03-04 07:00:00+00:00,1200.0,0.0,0.0,1010.65,0.0,996.25,1010.65,-996.25,-1200.0,-1185.6
2026-03-04 08:00:00+00:00,1200.0,0.0,0.0,866.875,0.0,1177.725,866.875,-1177.725,-1200.0,-1510.85
2026-03-04 09:00:00+00:00,1011.725,0.0,0.0,785.275,0.0,1393.725,785.275,-1393.725,-1011.725,-1620.175
2026-03-04 10:00:00+00:00,668.0,0.0,0.0,701.8,0.0,1851.4,701.8,-1851.4,-668.0,-1817.6000000000001
2026-03-04 11:00:00+00:00,686.625,0.0,0.0,563.225,0.0,1897.275,563.225,-1897.275,-686.625,-2020.6750000000002
2026-03-04 12:00:00+00:00,611.9,0.0,0.0,701.125,0.0,1900.0,701.125,-1900.0,-611.9,-1810.775
2026-03-04 13:00:00+00:00,573.1,0.0,0.0,741.275,0.0,1897.425,741.275,-1897.425,-573.1,-1729.25
2026-03-04 14:00:00+00:00,797.625,0.0,0.0,748.625,0.0,1509.1,748.625,-1509.1,-797.625,-1558.1
2026-03-04 15:00:00+00:00,1179.175,0.0,0.0,987.575,0.0,1201.975,987.575,-1201.975,-1179.175,-1393.5749999999998
2026-03-04 16:00:00+00:00,1200.0,0.0,0.0,1014.2,0.0,1561.025,1014.2,-1561.025,-1200.0,-1746.825
2026-03-04 17:00:00+00:00,1200.0,0.0,0.0,1007.475,0.0,1749.35,1007.475,-1749.35,-1200.0,-1941.875
2026-03-04 18:00:00+00:00,1200.0,0.0,0.0,985.85,0.0,1792.675,985.85,-1792.675,-1200.0,-2006.8249999999998
2026-03-04 19:00:00+00:00,1200.0,0.0,0.0,968.4,0.0,1862.425,968.4,-1862.425,-1200.0,-2094.025
2026-03-04 20:00:00+00:00,1200.0,0.0,0.0,928.875,0.0,1883.425,928.875,-1883.425,-1200.0,-2154.55
2026-03-04 21:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1893.9,1016.0,-1893.9,-1200.0,-2077.9
2026-03-04 22:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1750.2,1016.0,-1750.2,-1200.0,-1934.2
2026-03-04 23:00:00+00:00,1161.775,0.0,0.0,1016.0,0.0,1823.875,1016.0,-1823.875,-1161.775,-1969.65
2026-03-05 00:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1753.125,1016.0,-1753.125,-1200.0,-1937.125
2026-03-05 01:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1704.325,1016.0,-1704.325,-1200.0,-1888.325
2026-03-05 02:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1700.325,1016.0,-1700.325,-1200.0,-1884.325
2026-03-05 03:00:00+00:00,1200.0,0.0,0.0,1012.575,0.0,1786.85,1012.575,-1786.85,-1200.0,-1974.2749999999999
2026-03-05 04:00:00+00:00,1200.0,0.0,0.0,1012.375,0.0,1900.0,1012.375,-1900.0,-1200.0,-2087.625
2026-03-05 05:00:00+00:00,1200.0,0.0,0.0,1015.1,0.0,1899.75,1015.1,-1899.75,-1200.0,-2084.65
2026-03-05 06:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1896.775,1016.0,-1896.775,-1200.0,-2080.775
2026-03-05 07:00:00+00:00,1200.0,0.0,0.0,944.325,0.0,1800.0,944.325,-1800.0,-1200.0,-2055.675
2026-03-05 08:00:00+00:00,1186.275,0.0,0.0,339.125,0.0,1800.0,339.125,-1800.0,-1186.275,-2647.15
2026-03-05 09:00:00+00:00,1155.175,0.0,11.825,35.65,0.0,1900.0,23.825,-1900.0,-1155.175,-3031.35
2026-03-05 10:00:00+00:00,777.625,0.0,310.2,0.0,0.0,1900.0,-310.2,-1900.0,-777.625,-2987.825
2026-03-05 11:00:00+00:00,919.525,0.0,314.725,0.0,0.0,1881.0,-314.725,-1881.0,-919.525,-3115.25
2026-03-05 12:00:00+00:00,1171.175,0.0,50.65,18.275,0.0,1889.0,-32.375,-1889.0,-1171.175,-3092.55
2026-03-05 13:00:00+00:00,1147.2,0.0,0.0,342.2,0.0,1881.0,342.2,-1881.0,-1147.2,-2686.0
2026-03-05 14:00:00+00:00,1168.775,0.0,0.0,915.8,0.0,1858.0,915.8,-1858.0,-1168.775,-2110.9750000000004
2026-03-05 15:00:00+00:00,1198.65,0.0,0.0,942.75,0.0,1900.0,942.75,-1900.0,-1198.65,-2155.9
2026-03-05 16:00:00+00:00,1200.0,0.0,0.0,841.95,0.0,1800.0,841.95,-1800.0,-1200.0,-2158.05
2026-03-05 17:00:00+00:00,1200.0,0.0,0.0,942.65,0.0,1900.0,942.65,-1900.0,-1200.0,-2157.35
2026-03-05 18:00:00+00:00,1200.0,0.0,0.0,934.875,0.0,1900.0,934.875,-1900.0,-1200.0,-2165.125
2026-03-05 19:00:00+00:00,1200.0,0.0,0.0,948.775,0.0,1800.0,948.775,-1800.0,-1200.0,-2051.225
2026-03-05 20:00:00+00:00,1200.0,0.0,0.0,902.45,0.0,1900.0,902.45,-1900.0,-1200.0,-2197.55
2026-03-05 21:00:00+00:00,1200.0,0.0,0.0,872.0250000000001,0.0,1900.0,872.0250000000001,-1900.0,-1200.0,-2227.975
2026-03-05 22:00:00+00:00,1200.0,0.0,0.0,859.475,0.0,1688.375,859.475,-1688.375,-1200.0,-2028.9
2026-03-05 23:00:00+00:00,1200.0,0.0,0.0,1006.675,0.0,1793.325,1006.675,-1793.325,-1200.0,-1986.65
2026-03-06 00:00:00+00:00,1200.0,0.0,0.0,1006.325,0.0,1636.325,1006.325,-1636.325,-1200.0,-1830.0
2026-03-06 01:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1231.75,1016.0,-1231.75,-1200.0,-1415.75
2026-03-06 02:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,778.375,1016.0,-778.375,-1200.0,-962.375
