,NO_2_NO_5,NO_5_NO_2,NO_1_NO_5,NO_5_NO_1,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export
2026-02-23 20:00:00+00:00,26.625,3.0,0.0,1651.575,197.425,0.0,1651.575,-23.625,197.425,1825.375
2026-02-23 21:00:00+00:00,34.675,0.0,0.0,1432.9,150.075,3.575,1432.9,-34.675,146.5,1544.7250000000001
2026-02-23 22:00:00+00:00,0.0,0.0,0.0,1311.875,7.825,0.1,1311.875,0.0,7.7250000000000005,1319.6
2026-02-23 23:00:00+00:00,0.0,160.3,0.0,964.975,0.0,182.8,964.975,160.3,-182.8,942.4750000000001
2026-02-24 00:00:00+00:00,0.0,68.725,0.0,930.6,0.0,45.55,930.6,68.725,-45.55,953.7750000000001
2026-02-24 01:00:00+00:00,20.075,1.175,0.0,928.625,31.3,0.0,928.625,-18.9,31.3,941.025
2026-02-24 02:00:00+00:00,74.925,1.725,0.0,959.95,44.05,0.0,959.95,-73.2,44.05,930.8
2026-02-24 03:00:00+00:00,29.725,0.0,0.0,1068.6,28.35,0.0,1068.6,-29.725,28.35,1067.225
2026-02-24 04:00:00+00:00,0.0,155.925,0.0,1543.225,0.0,174.25,1543.225,155.925,-174.25,1524.8999999999999
2026-02-24 05:00:00+00:00,0.0,59.65,0.0,2624.625,0.0,69.1,2624.625,59.65,-69.1,2615.175
2026-02-24 06:00:00+00:00,1.325,15.575,0.0,2908.15,0.0,34.825,2908.15,14.25,-34.825,2887.5750000000003
2026-02-24 07:00:00+00:00,0.0,95.075,0.0,2858.475,0.0,94.5,2858.475,95.075,-94.5,2859.0499999999997
2026-02-24 08:00:00+00:00,0.0,88.075,0.0,2872.85,0.0,85.0,2872.85,88.075,-85.0,2875.9249999999997
2026-02-24 09:00:00+00:00,57.025,0.0,0.0,2882.0,0.0,0.0,2882.0,-57.025,0.0,2824.975
2026-02-24 10:00:00+00:00,40.875,0.0,0.0,2894.7,0.0,0.0,2894.7,-40.875,0.0,2853.825
2026-02-24 11:00:00+00:00,42.675,0.0,0.0,2920.575,0.0,0.425,2920.575,-42.675,-0.425,2877.4749999999995
2026-02-24 12:00:00+00:00,42.6,0.0,0.0,2777.1,0.0,17.05,2777.1,-42.6,-17.05,2717.45
2026-02-24 13:00:00+00:00,35.9,0.0,0.0,2657.35,0.0,13.975,2657.35,-35.9,-13.975,2607.475
2026-02-24 14:00:00+00:00,7.8,2.675,0.0,2834.525,0.0,0.0,2834.525,-5.125,0.0,2829.4
2026-02-24 15:00:00+00:00,0.0,4.8,0.0,3020.575,0.0,0.0,3020.575,4.8,0.0,3025.375
2026-02-24 16:00:00+00:00,0.0,15.275,0.0,2979.475,0.0,1.575,2979.475,15.275,-1.575,2993.175
2026-02-24 17:00:00+00:00,0.0,7.8,0.0,2893.15,0.0,0.0,2893.15,7.8,0.0,2900.9500000000003
2026-02-24 18:00:00+00:00,0.0,0.0,0.0,2953.375,0.0,0.0,2953.375,0.0,0.0,2953.375
2026-02-24 19:00:00+00:00,0.0,14.95,0.0,2842.55,0.0,0.025,2842.55,14.95,-0.025,2857.475
2026-02-24 20:00:00+00:00,0.0,72.7,0.0,2648.3,1.275,0.075,2648.3,72.7,1.2,2722.2
2026-02-24 21:00:00+00:00,0.0,145.875,0.0,1963.8,0.0,0.125,1963.8,145.875,-0.125,2109.55
2026-02-24 22:00:00+00:00,0.0,37.925,0.0,1469.9,0.0,0.05,1469.9,37.925,-0.05,1507.775
2026-02-24 23:00:00+00:00,0.0,0.45,0.0,1271.275,0.0,0.0,1271.275,0.45,0.0,1271.7250000000001
2026-02-25 00:00:00+00:00,0.0,9.875,0.0,1144.6,0.0,0.0,1144.6,9.875,0.0,1154.475
2026-02-25 01:00:00+00:00,32.05,2.7,0.0,1109.425,0.0,0.0,1109.425,-29.349999999999998,0.0,1080.075
2026-02-25 02:00:00+00:00,0.0,0.0,0.0,1052.8,0.0,0.0,1052.8,0.0,0.0,1052.8
2026-02-25 03:00:00+00:00,1.475,0.0,0.0,1095.45,1.725,0.0,1095.45,-1.475,1.725,1095.7
2026-02-25 04:00:00+00:00,23.15,0.0,0.0,1269.15,5.225,0.0,1269.15,-23.15,5.225,1251.225
2026-02-25 05:00:00+00:00,4.6,0.0,0.0,1869.075,5.325,0.0,1869.075,-4.6,5.325,1869.8000000000002
2026-02-25 06:00:00+00:00,0.0,0.0,0.0,3043.6,0.0,0.0,3043.6,0.0,0.0,3043.6
2026-02-25 07:00:00+00:00,0.0,0.0,0.0,2717.6,6.525,0.0,2717.6,0.0,6.525,2724.125
2026-02-25 08:00:00+00:00,3.2,0.0,0.0,1986.5,2.85,0.0,1986.5,-3.2,2.85,1986.1499999999999
2026-02-25 09:00:00+00:00,49.525,0.0,0.0,1006.875,94.625,0.0,1006.875,-49.525,94.625,1051.975
2026-02-25 10:00:00+00:00,41.6,0.0,0.0,788.475,278.15,0.0,788.475,-41.6,278.15,1025.025
2026-02-25 11:00:00+00:00,40.35,0.0,0.0,774.3,331.55,0.0,774.3,-40.35,331.55,1065.5
2026-02-25 12:00:00+00:00,35.8,0.0,0.0,792.225,173.075,0.0,792.225,-35.8,173.075,929.5
2026-02-25 13:00:00+00:00,42.25,0.0,0.0,785.525,34.375,0.0,785.525,-42.25,34.375,777.65
2026-02-25 14:00:00+00:00,64.65,0.0,0.0,1050.25,0.0,0.0,1050.25,-64.65,0.0,985.6
2026-02-25 15:00:00+00:00,29.6,0.0,0.0,1685.975,91.3,0.0,1685.975,-29.6,91.3,1747.675
2026-02-25 16:00:00+00:00,0.0,0.0,0.0,2459.675,17.225,0.0,2459.675,0.0,17.225,2476.9
2026-02-25 17:00:00+00:00,1.3,0.0,0.0,3187.75,0.0,0.0,3187.75,-1.3,0.0,3186.45
2026-02-25 18:00:00+00:00,0.0,0.0,0.0,2386.35,2.375,0.0,2386.35,0.0,2.375,2388.725
2026-02-25 19:00:00+00:00,44.225,0.0,0.0,1532.475,64.15,0.0,1532.475,-44.225,64.15,1552.4
2026-02-25 20:00:00+00:00,44.225,0.0,0.0,1316.225,0.0,0.0,1316.225,-44.225,0.0,1272.0
2026-02-25 21:00:00+00:00,46.775,0.0,0.0,1158.45,0.0,0.0,1158.45,-46.775,0.0,1111.675
2026-02-25 22:00:00+00:00,32.55,0.0,0.0,847.8,0.0,0.0,847.8,-32.55,0.0,815.25
2026-02-25 23:00:00+00:00,42.625,0.0,0.0,900.025,0.0,0.0,900.025,-42.625,0.0,857.4
2026-02-26 00:00:00+00:00,14.4,3.775,0.0,473.925,8.25,0.0,473.925,-10.625,8.25,471.55
2026-02-26 01:00:00+00:00,0.0,4.525,0.0,285.75,1.225,0.0,285.75,4.525,1.225,291.5
2026-02-26 02:00:00+00:00,1.775,0.0,49.7,44.175,0.0,0.0,-5.525000000000006,-1.775,0.0,-7.300000000000006
2026-02-26 03:00:00+00:00,28.425,0.0,0.6,66.25,1.6,0.0,65.65,-28.425,1.6,38.82500000000001
2026-02-26 04:00:00+00:00,0.0,5.375,0.0,705.0,11.025,0.0,705.0,5.375,11.025,721.4
2026-02-26 05:00:00+00:00,0.0,0.0,0.0,1434.825,6.525,0.0,1434.825,0.0,6.525,1441.3500000000001
2026-02-26 06:00:00+00:00,79.525,0.0,0.0,1545.4,12.875,0.0,1545.4,-79.525,12.875,1478.75
2026-02-26 07:00:00+00:00,65.0,0.0,0.0,1309.2,248.875,0.0,1309.2,-65.0,248.875,1493.075
2026-02-26 08:00:00+00:00,0.0,0.025,0.0,1247.875,17.8,1.4,1247.875,0.025,16.400000000000002,1264.3000000000002
2026-02-26 09:00:00+00:00,0.0,0.325,0.0,1204.35,124.625,0.0,1204.35,0.325,124.625,1329.3
2026-02-26 10:00:00+00:00,0.0,0.95,0.0,963.525,60.45,0.0,963.525,0.95,60.45,1024.925
2026-02-26 11:00:00+00:00,0.0,0.0,0.0,813.625,14.525,0.0,813.625,0.0,14.525,828.15
2026-02-26 12:00:00+00:00,0.0,0.125,0.0,608.05,36.3,0.0,608.05,0.125,36.3,644.4749999999999
2026-02-26 13:00:00+00:00,0.0,0.475,0.0,410.425,84.825,0.0,410.425,0.475,84.825,495.725
2026-02-26 14:00:00+00:00,14.7,0.0,0.0,452.6,117.75,0.0,452.6,-14.7,117.75,555.6500000000001
2026-02-26 15:00:00+00:00,153.925,0.0,0.0,896.5,120.125,0.0,896.5,-153.925,120.125,862.7
2026-02-26 16:00:00+00:00,138.175,0.0,0.0,1185.5,76.625,0.0,1185.5,-138.175,76.625,1123.95
2026-02-26 17:00:00+00:00,93.825,0.0,0.0,1484.125,51.375,0.0,1484.125,-93.825,51.375,1441.675
2026-02-26 18:00:00+00:00,62.75,0.0,0.0,1733.85,0.0,0.0,1733.85,-62.75,0.0,1671.1
2026-02-26 19:00:00+00:00,30.775,19.575,0.0,1781.325,0.0,9.85,1781.325,-11.2,-9.85,1760.275
2026-02-26 20:00:00+00:00,0.0,87.125,0.0,1599.775,0.0,32.65,1599.775,87.125,-32.65,1654.25
2026-02-26 21:00:00+00:00,0.0,20.125,0.0,1330.575,0.0,0.075,1330.575,20.125,-0.075,1350.625
2026-02-26 22:00:00+00:00,0.0,0.025,0.0,706.625,2.125,0.0,706.625,0.025,2.125,708.775
2026-02-26 23:00:00+00:00,0.0,0.0,0.0,260.2,1.3,13.125,260.2,0.0,-11.825,248.375
2026-02-27 00:00:00+00:00,0.0,2.0,0.0,154.15,0.0,0.45,154.15,2.0,-0.45,155.70000000000002
2026-02-27 01:00:00+00:00,0.0,1.225,0.0,230.225,0.0,35.275,230.225,1.225,-35.275,196.17499999999998
2026-02-27 02:00:00+00:00,0.0,1.025,0.0,56.45,8.375,0.0,56.45,1.025,8.375,65.85
2026-02-27 03:00:00+00:00,0.0,6.425,0.0,119.325,20.325,0.0,119.325,6.425,20.325,146.075
2026-02-27 04:00:00+00:00,0.0,12.025,0.0,237.625,34.15,0.0,237.625,12.025,34.15,283.8
2026-02-27 05:00:00+00:00,0.0,11.25,0.0,673.625,31.3,0.0,673.625,11.25,31.3,716.175
2026-02-27 06:00:00+00:00,154.175,0.0,0.0,1211.0,39.6,0.0,1211.0,-154.175,39.6,1096.425
2026-02-27 07:00:00+00:00,0.0,44.55,0.0,832.075,5.95,0.0,832.075,44.55,5.95,882.575
2026-02-27 08:00:00+00:00,0.0,49.575,0.0,707.5,0.025,0.025,707.5,49.575,0.0,757.075
2026-02-27 09:00:00+00:00,0.0,29.025,0.0,831.9,6.55,0.0,831.9,29.025,6.55,867.4749999999999
2026-02-27 10:00:00+00:00,0.0,24.125,0.0,860.675,10.3,0.0,860.675,24.125,10.3,895.0999999999999
2026-02-27 11:00:00+00:00,0.0,20.5,0.0,802.25,16.25,0.0,802.25,20.5,16.25,839.0
2026-02-27 12:00:00+00:00,0.0,6.125,0.0,1070.925,9.775,0.0,1070.925,6.125,9.775,1086.825
2026-02-27 13:00:00+00:00,0.0,15.85,0.0,795.375,10.0,7.95,795.375,15.85,2.05,813.275
2026-02-27 14:00:00+00:00,39.475,6.7,0.0,1080.8,6.55,0.0,1080.8,-32.775,6.55,1054.5749999999998
2026-02-27 15:00:00+00:00,16.3,0.0,0.0,1533.175,0.0,2.575,1533.175,-16.3,-2.575,1514.3
2026-02-27 16:00:00+00:00,0.0,0.0,0.0,1879.05,0.0,0.0,1879.05,0.0,0.0,1879.05
2026-02-27 17:00:00+00:00,0.0,781.0,0.0,2162.675,0.0,0.0,2162.675,781.0,0.0,2943.675
2026-02-27 18:00:00+00:00,0.0,1083.15,0.0,1686.275,0.0,0.0,1686.275,1083.15,0.0,2769.425
2026-02-27 19:00:00+00:00,0.0,709.6,0.0,1510.4,0.0,0.0,1510.4,709.6,0.0,2220.0
2026-02-27 20:00:00+00:00,0.0,592.425,0.0,1596.4,0.0,0.0,1596.4,592.425,0.0,2188.825
2026-02-27 21:00:00+00:00,0.0,283.725,0.0,1533.725,0.0,0.0,1533.725,283.725,0.0,1817.4499999999998
2026-02-27 22:00:00+00:00,0.0,176.125,0.0,1249.05,6.275,0.0,1249.05,176.125,6.275,1431.45
2026-02-27 23:00:00+00:00,21.5,0.0,0.0,961.775,0.0,0.0,961.775,-21.5,0.0,940.275
2026-02-28 00:00:00+00:00,0.0,0.0,0.0,794.775,0.0,0.0,794.775,0.0,0.0,794.775
2026-02-28 01:00:00+00:00,0.0,0.0,0.0,667.375,0.0,0.0,667.375,0.0,0.0,667.375
2026-02-28 02:00:00+00:00,0.0,0.0,0.0,588.6,0.0,0.0,588.6,0.0,0.0,588.6
2026-02-28 03:00:00+00:00,0.0,0.0,0.0,400.15,0.0,0.0,400.15,0.0,0.0,400.15
2026-02-28 04:00:00+00:00,19.525,0.0,0.0,449.825,0.0,0.0,449.825,-19.525,0.0,430.3
2026-02-28 05:00:00+00:00,22.3,0.0,0.0,474.25,0.0,0.0,474.25,-22.3,0.0,451.95
2026-02-28 06:00:00+00:00,41.825,0.0,0.0,707.2,0.0,0.0,707.2,-41.825,0.0,665.375
2026-02-28 07:00:00+00:00,16.125,0.0,0.0,961.0,0.0,0.0,961.0,-16.125,0.0,944.875
2026-02-28 08:00:00+00:00,1.175,0.0,0.0,932.3,2.05,0.0,932.3,-1.175,2.05,933.175
2026-02-28 09:00:00+00:00,36.65,0.0,0.0,1021.475,0.075,0.0,1021.475,-36.65,0.075,984.9000000000001
2026-02-28 10:00:00+00:00,4.575,0.0,0.0,932.05,0.0,0.0,932.05,-4.575,0.0,927.4749999999999
2026-02-28 11:00:00+00:00,17.5,0.0,0.0,999.65,0.0,0.0,999.65,-17.5,0.0,982.15
2026-02-28 12:00:00+00:00,30.15,0.0,0.0,918.875,0.0,0.0,918.875,-30.15,0.0,888.725
2026-02-28 13:00:00+00:00,0.0,0.0,0.0,845.925,0.0,0.15,845.925,0.0,-0.15,845.775
2026-02-28 14:00:00+00:00,41.725,0.0,0.0,934.025,0.925,0.075,934.025,-41.725,0.8500000000000001,893.15
2026-02-28 15:00:00+00:00,65.4,0.0,0.0,1124.975,3.475,0.0,1124.975,-65.4,3.475,1063.0499999999997
2026-02-28 16:00:00+00:00,88.725,0.0,0.0,1328.325,13.0,0.0,1328.325,-88.725,13.0,1252.6000000000001
2026-02-28 17:00:00+00:00,166.975,0.0,0.0,1930.975,0.0,0.0,1930.975,-166.975,0.0,1764.0
2026-02-28 18:00:00+00:00,58.2,0.0,0.0,1709.5,21.025,0.0,1709.5,-58.2,21.025,1672.325
2026-02-28 19:00:00+00:00,31.05,0.0,0.0,1690.825,29.425,0.0,1690.825,-31.05,29.425,1689.2
2026-02-28 20:00:00+00:00,16.875,0.0,0.0,1543.575,8.175,0.0,1543.575,-16.875,8.175,1534.875
2026-02-28 21:00:00+00:00,23.125,0.0,0.0,1205.6,2.15,0.0,1205.6,-23.125,2.15,1184.625
2026-02-28 22:00:00+00:00,3.2,0.0,0.0,1093.825,2.875,0.0,1093.825,-3.2,2.875,1093.5
2026-02-28 23:00:00+00:00,4.35,15.075,0.0,893.175,30.4,0.0,893.175,10.725,30.4,934.3
2026-03-01 00:00:00+00:00,0.0,234.85,0.0,774.025,2.225,0.0,774.025,234.85,2.225,1011.1
2026-03-01 01:00:00+00:00,0.0,0.025,0.0,847.225,0.0,0.1,847.225,0.025,-0.1,847.15
2026-03-01 02:00:00+00:00,0.0,0.375,0.0,682.55,7.025,0.35,682.55,0.375,6.675000000000001,689.5999999999999
2026-03-01 03:00:00+00:00,0.0,1.75,0.0,479.225,12.725,0.0,479.225,1.75,12.725,493.70000000000005
2026-03-01 04:00:00+00:00,0.0,11.65,0.0,335.05,10.625,0.0,335.05,11.65,10.625,357.325
2026-03-01 05:00:00+00:00,0.025,1.75,0.0,281.325,46.85,0.0,281.325,1.725,46.85,329.90000000000003
2026-03-01 06:00:00+00:00,0.0,35.675,0.0,286.375,50.7,0.0,286.375,35.675,50.7,372.75
2026-03-01 07:00:00+00:00,0.05,0.0,0.0,277.45,27.675,0.0,277.45,-0.05,27.675,305.075
2026-03-01 08:00:00+00:00,21.4,0.0,0.0,505.125,2.375,0.0,505.125,-21.4,2.375,486.1
2026-03-01 09:00:00+00:00,7.55,0.0,0.0,507.65,0.0,0.0,507.65,-7.55,0.0,500.09999999999997
2026-03-01 10:00:00+00:00,22.55,0.0,0.0,596.3,0.0,0.0,596.3,-22.55,0.0,573.75
2026-03-01 11:00:00+00:00,20.775,0.0,0.0,583.1,0.0,0.0,583.1,-20.775,0.0,562.325
2026-03-01 12:00:00+00:00,20.25,0.0,0.0,585.875,0.0,0.0,585.875,-20.25,0.0,565.625
2026-03-01 13:00:00+00:00,18.0,0.0,0.0,480.7,0.0,0.0,480.7,-18.0,0.0,462.7
2026-03-01 14:00:00+00:00,10.1,0.0,0.0,340.5,11.3,0.0,340.5,-10.1,11.3,341.7
2026-03-01 15:00:00+00:00,11.725,0.5,0.0,1180.65,1.05,0.0,1180.65,-11.225,1.05,1170.4750000000001
2026-03-01 16:00:00+00:00,3.075,4.625,0.0,1824.525,1.575,0.0,1824.525,1.5499999999999998,1.575,1827.65
2026-03-01 17:00:00+00:00,0.0,78.75,0.0,2041.875,0.075,0.0,2041.875,78.75,0.075,2120.7
2026-03-01 18:00:00+00:00,53.025,56.725,0.0,2354.975,21.775,0.0,2354.975,3.700000000000003,21.775,2380.45
2026-03-01 19:00:00+00:00,7.325,3.5,0.0,1876.825,13.075,0.0,1876.825,-3.825,13.075,1886.075
2026-03-01 20:00:00+00:00,103.4,0.0,0.0,1159.55,44.15,0.0,1159.55,-103.4,44.15,1100.3
2026-03-01 21:00:00+00:00,1.0,0.0,0.0,826.95,47.925,0.0,826.95,-1.0,47.925,873.875
2026-03-01 22:00:00+00:00,0.4,14.6,0.0,438.8,18.45,0.725,438.8,14.2,17.724999999999998,470.725
2026-03-01 23:00:00+00:00,0.0,0.0,0.0,362.55,18.75,1.0,362.55,0.0,17.75,380.3
2026-03-02 00:00:00+00:00,0.0,0.0,0.0,247.725,0.0,0.0,247.725,0.0,0.0,247.725
2026-03-02 01:00:00+00:00,0.0,0.0,0.0,171.7,0.0,0.0,171.7,0.0,0.0,171.7
2026-03-02 02:00:00+00:00,0.0,0.2,0.0,235.875,0.1,16.575,235.875,0.2,-16.474999999999998,219.6
2026-03-02 03:00:00+00:00,0.025,0.0,0.0,361.425,5.45,0.0,361.425,-0.025,5.45,366.85
2026-03-02 04:00:00+00:00,0.025,11.15,0.0,1147.5,6.95,0.0,1147.5,11.125,6.95,1165.575
2026-03-02 05:00:00+00:00,0.0,0.0,0.0,2478.225,0.75,20.125,2478.225,0.0,-19.375,2458.85
2026-03-02 06:00:00+00:00,6.375,0.0,0.0,3080.45,0.0,25.5,3080.45,-6.375,-25.5,3048.575
2026-03-02 07:00:00+00:00,10.275,8.25,0.0,2746.525,6.825,33.825,2746.525,-2.0250000000000004,-27.000000000000004,2717.5
2026-03-02 08:00:00+00:00,10.625,9.375,0.0,2916.175,4.75,30.425,2916.175,-1.25,-25.675,2889.25
2026-03-02 09:00:00+00:00,0.0,0.0,0.0,2966.15,4.025,17.675,2966.15,0.0,-13.65,2952.5
2026-03-02 10:00:00+00:00,12.75,0.0,0.0,2865.9,2.975,21.625,2865.9,-12.75,-18.65,2834.5
2026-03-02 11:00:00+00:00,0.0,0.0,0.0,2642.35,0.0,0.0,2642.35,0.0,0.0,2642.35
2026-03-02 12:00:00+00:00,0.0,0.0,0.0,1882.3,0.0,0.0,1882.3,0.0,0.0,1882.3
2026-03-02 13:00:00+00:00,0.0,0.0,0.0,1727.7,0.0,0.0,1727.7,0.0,0.0,1727.7
2026-03-02 14:00:00+00:00,13.8,0.0,0.0,1861.925,11.65,8.0,1861.925,-13.8,3.6500000000000004,1851.775
2026-03-02 15:00:00+00:00,0.5,5.85,0.0,2586.1,4.25,4.95,2586.1,5.35,-0.7000000000000002,2590.75
2026-03-02 16:00:00+00:00,0.0,0.0,0.0,2800.025,80.55,0.0,2800.025,0.0,80.55,2880.5750000000003
2026-03-02 17:00:00+00:00,3.35,0.0,0.0,3025.25,0.0,0.0,3025.25,-3.35,0.0,3021.9
2026-03-02 18:00:00+00:00,7.95,55.15,0.0,2728.325,0.0,0.0,2728.325,47.199999999999996,0.0,2775.5249999999996
2026-03-02 19:00:00+00:00,2.05,94.325,0.0,2390.1,0.0,0.0,2390.1,92.275,0.0,2482.375
2026-03-02 20:00:00+00:00,26.1,0.0,0.0,1683.25,0.0,0.0,1683.25,-26.1,0.0,1657.15
2026-03-02 21:00:00+00:00,35.825,0.0,0.0,1314.75,0.0,0.0,1314.75,-35.825,0.0,1278.925
2026-03-02 22:00:00+00:00,11.85,0.0,0.0,1242.525,0.0,0.0,1242.525,-11.85,0.0,1230.6750000000002
2026-03-02 23:00:00+00:00,0.0,0.0,0.0,1058.375,0.0,0.0,1058.375,0.0,0.0,1058.375
2026-03-03 00:00:00+00:00,0.0,269.625,0.0,873.875,0.0,0.0,873.875,269.625,0.0,1143.5
2026-03-03 01:00:00+00:00,0.0,393.775,0.0,775.8,0.0,0.0,775.8,393.775,0.0,1169.5749999999998
2026-03-03 02:00:00+00:00,0.0,466.775,0.0,716.55,0.0,0.0,716.55,466.775,0.0,1183.3249999999998
2026-03-03 03:00:00+00:00,0.0,578.625,0.0,659.4,0.0,0.0,659.4,578.625,0.0,1238.025
2026-03-03 04:00:00+00:00,0.0,432.0,0.0,897.225,0.0,0.0,897.225,432.0,0.0,1329.225
2026-03-03 05:00:00+00:00,1.6,127.3,0.0,1549.125,0.0,0.0,1549.125,125.7,0.0,1674.825
2026-03-03 06:00:00+00:00,0.025,0.0,0.0,2289.075,0.0,0.0,2289.075,-0.025,0.0,2289.0499999999997
2026-03-03 07:00:00+00:00,0.375,0.0,0.0,2311.125,0.0,0.0,2311.125,-0.375,0.0,2310.75
2026-03-03 08:00:00+00:00,0.3,81.325,0.0,1180.75,0.0,0.0,1180.75,81.025,0.0,1261.775
2026-03-03 09:00:00+00:00,36.075,0.0,0.0,1293.35,0.0,0.0,1293.35,-36.075,0.0,1257.2749999999999
2026-03-03 10:00:00+00:00,34.225,0.0,0.0,1134.0,0.0,0.0,1134.0,-34.225,0.0,1099.775
2026-03-03 11:00:00+00:00,20.6,0.0,0.0,837.7,0.0,0.0,837.7,-20.6,0.0,817.1
2026-03-03 12:00:00+00:00,11.75,0.0,0.0,759.825,0.0,0.0,759.825,-11.75,0.0,748.075
2026-03-03 13:00:00+00:00,0.8,358.3,0.0,757.75,0.0,0.0,757.75,357.5,0.0,1115.25
2026-03-03 14:00:00+00:00,0.0,437.9,0.0,753.475,0.0,0.0,753.475,437.9,0.0,1191.375
2026-03-03 15:00:00+00:00,0.425,338.4,0.0,927.775,0.0,0.0,927.775,337.97499999999997,0.0,1265.75
2026-03-03 16:00:00+00:00,2.325,13.625,0.0,1420.1,0.0,0.0,1420.1,11.3,0.0,1431.3999999999999
2026-03-03 17:00:00+00:00,0.0,82.325,0.0,1857.9,0.0,0.0,1857.9,82.325,0.0,1940.2250000000001
2026-03-03 18:00:00+00:00,0.0,413.175,0.0,1518.2,0.0,0.0,1518.2,413.175,0.0,1931.375
2026-03-03 19:00:00+00:00,0.0,231.0,0.0,1505.7,0.0,0.0,1505.7,231.0,0.0,1736.7
2026-03-03 20:00:00+00:00,0.0,827.825,0.0,1279.675,0.0,0.0,1279.675,827.825,0.0,2107.5
2026-03-03 21:00:00+00:00,0.0,1192.075,0.0,1093.95,0.0,0.0,1093.95,1192.075,0.0,2286.025
2026-03-03 22:00:00+00:00,0.0,1387.55,0.0,739.375,0.0,0.025,739.375,1387.55,-0.025,2126.9
2026-03-03 23:00:00+00:00,0.0,1575.975,0.0,651.675,0.0,0.0,651.675,1575.975,0.0,2227.6499999999996
2026-03-04 00:00:00+00:00,0.0,1581.275,0.0,523.625,0.0,0.0,523.625,1581.275,0.0,2104.9
2026-03-04 01:00:00+00:00,0.0,1672.075,0.0,496.8,0.0,0.0,496.8,1672.075,0.0,2168.875
2026-03-04 02:00:00+00:00,0.0,1658.575,0.0,155.875,0.0,0.0,155.875,1658.575,0.0,1814.45
2026-03-04 03:00:00+00:00,0.0,1230.425,0.0,308.1,0.0,0.0,308.1,1230.425,0.0,1538.525
2026-03-04 04:00:00+00:00,0.0,867.0,0.0,1380.75,0.0,0.0,1380.75,867.0,0.0,2247.75
2026-03-04 05:00:00+00:00,0.0,340.525,0.0,1923.675,0.0,0.0,1923.675,340.525,0.0,2264.2
2026-03-04 06:00:00+00:00,0.0,1.625,0.0,2667.275,0.0,0.0,2667.275,1.625,0.0,2668.9
2026-03-04 07:00:00+00:00,0.0,159.875,0.0,2380.575,0.0,0.0,2380.575,159.875,0.0,2540.45
2026-03-04 08:00:00+00:00,0.0,122.65,0.0,2047.025,0.0,0.0,2047.025,122.65,0.0,2169.675
2026-03-04 09:00:00+00:00,32.5,196.325,0.0,1292.6,0.0,0.0,1292.6,163.825,0.0,1456.425
2026-03-04 10:00:00+00:00,21.625,46.675,0.0,881.95,0.0,0.0,881.95,25.049999999999997,0.0,907.0
2026-03-04 11:00:00+00:00,0.0,36.725,0.0,753.05,0.0,0.0,753.05,36.725,0.0,789.775
2026-03-04 12:00:00+00:00,10.85,1.8,0.0,797.925,0.0,0.0,797.925,-9.049999999999999,0.0,788.875
2026-03-04 13:00:00+00:00,15.65,118.425,0.0,620.925,0.0,0.0,620.925,102.77499999999999,0.0,723.6999999999999
2026-03-04 14:00:00+00:00,11.875,3.3,0.0,881.325,0.0,0.0,881.325,-8.575,0.0,872.75
2026-03-04 15:00:00+00:00,0.0,58.2,0.0,1398.625,0.0,0.0,1398.625,58.2,0.0,1456.825
2026-03-04 16:00:00+00:00,0.0,133.875,0.0,2399.675,0.0,0.0,2399.675,133.875,0.0,2533.55
2026-03-04 17:00:00+00:00,0.0,166.05,0.0,2476.4,0.0,0.0,2476.4,166.05,0.0,2642.4500000000003
2026-03-04 18:00:00+00:00,0.0,50.85,0.0,2338.525,0.0,0.0,2338.525,50.85,0.0,2389.375
2026-03-04 19:00:00+00:00,0.0,334.475,0.0,2256.175,0.0,0.0,2256.175,334.475,0.0,2590.65
2026-03-04 20:00:00+00:00,0.0,439.55,0.0,2218.575,0.0,0.0,2218.575,439.55,0.0,2658.125
2026-03-04 21:00:00+00:00,0.0,561.2,0.0,2038.05,0.0,0.0,2038.05,561.2,0.0,2599.25
2026-03-04 22:00:00+00:00,0.0,406.425,0.0,1877.975,0.0,0.0,1877.975,406.425,0.0,2284.4
2026-03-04 23:00:00+00:00,0.0,703.375,0.0,1083.15,0.0,0.0,1083.15,703.375,0.0,1786.525
2026-03-05 00:00:00+00:00,0.0,775.575,0.0,753.125,0.0,0.0,753.125,775.575,0.0,1528.7
2026-03-05 01:00:00+00:00,0.0,558.0,0.0,960.6,0.0,0.0,960.6,558.0,0.0,1518.6
2026-03-05 02:00:00+00:00,0.0,372.15,0.0,952.775,0.0,0.0,952.775,372.15,0.0,1324.925
2026-03-05 03:00:00+00:00,0.0,572.9,0.0,1000.3,0.0,0.0,1000.3,572.9,0.0,1573.1999999999998
2026-03-05 04:00:00+00:00,14.95,39.2,0.0,2082.4,0.0,0.0,2082.4,24.250000000000004,0.0,2106.65
2026-03-05 05:00:00+00:00,0.0,110.9,0.0,2783.175,0.0,0.0,2783.175,110.9,0.0,2894.0750000000003
2026-03-05 06:00:00+00:00,10.15,0.0,0.0,2863.125,0.0,0.0,2863.125,-10.15,0.0,2852.975
2026-03-05 07:00:00+00:00,16.05,0.0,0.0,2424.575,0.0,0.0,2424.575,-16.05,0.0,2408.5249999999996
